Id	Weibull Discovery Time	Discovery Time	Fraction Discovery	Information Time	Fraction Information
28	45228.0	23949.0	0.8125	4825.0	1.0
11	44567.0	27416.0	0.8437	2365.0	1.0
15	44862.0	21462.0	0.8188	3108.0	1.0
14	41484.0	22712.0	0.8375	3424.0	1.0
8	35823.0	21187.0	0.8562	2573.0	1.0
34	42942.0	22106.0	0.8313	3279.0	1.0
24	42213.0	21573.0	0.875	2538.0	1.0
28	37033.0	24176.0	0.8563	3142.0	1.0
30	38079.0	23166.0	0.875	3571.0	1.0
18	35384.0	22597.0	0.8625	4463.0	1.0
22	37707.0	21046.0	0.8438	2474.0	1.0
9	36766.0	18908.0	0.8312	2808.0	1.0
34	38016.0	21388.0	0.8375	3451.0	1.0
0	36755.0	23224.0	0.8812	2873.0	1.0
35	33876.0	22629.0	0.8875	3130.0	1.0
22	32997.0	21348.0	0.8563	3540.0	1.0
13	37683.0	24534.0	0.9125	1999.0	1.0
16	38620.0	24306.0	0.875	3108.0	1.0
1	33620.0	19325.0	0.8563	2659.0	1.0
30	31903.0	19586.0	0.875	2251.0	1.0
7	39652.0	25332.0	0.8688	3480.0	1.0
30	32134.0	20183.0	0.8937	2479.0	1.0
26	35729.0	26854.0	0.9125	3439.0	1.0
21	38535.0	24728.0	0.8688	3730.0	1.0
11	37336.0	25322.0	0.8875	4124.0	1.0
33	36403.0	24575.0	0.9	2955.0	1.0
26	32955.0	18801.0	0.8187	4258.0	1.0
21	34387.0	21800.0	0.8875	3017.0	1.0
7	36711.0	27369.0	0.9188	3159.0	1.0
37	36834.0	22147.0	0.8313	3847.0	1.0
21	31329.0	22483.0	0.9375	2835.0	1.0
0	35120.0	21524.0	0.8688	3259.0	1.0
22	33949.0	22953.0	0.9	3558.0	1.0
0	35200.0	24981.0	0.8938	3756.0	1.0
4	34433.0	20029.0	0.85	3556.0	1.0
12	37548.0	23266.0	0.9125	2469.0	1.0
33	33083.0	23038.0	0.9	3155.0	1.0
36	30517.0	24454.0	0.9375	2842.0	1.0
18	31023.0	22190.0	0.9125	3201.0	1.0
7	34182.0	24233.0	0.8937	3249.0	1.0
3	30203.0	21030.0	0.8938	2970.0	1.0
9	32993.0	21793.0	0.8813	3076.0	1.0
0	35297.0	20870.0	0.8875	2603.0	1.0
35	35420.0	21548.0	0.8875	3397.0	1.0
21	34679.0	22082.0	0.8625	4735.0	1.0
0	30652.0	20383.0	0.8813	2861.0	1.0
33	34331.0	20445.0	0.8625	2882.0	1.0
15	33888.0	22783.0	0.9062	3303.0	1.0
31	38040.0	25858.0	0.8875	2708.0	1.0
30	35672.0	25512.0	0.8875	4285.0	1.0
31	32945.0	21448.0	0.8875	2842.0	1.0
6	33958.0	23791.0	0.9063	3729.0	1.0
35	32279.0	19563.0	0.8938	2758.0	1.0
20	31730.0	22751.0	0.9062	3597.0	1.0
24	29083.0	20223.0	0.9	2698.0	1.0
1	30087.0	24008.0	0.9313	3546.0	1.0
29	32543.0	22644.0	0.9187	3458.0	1.0
27	33590.0	24306.0	0.9063	2926.0	1.0
22	34565.0	24518.0	0.8875	2855.0	1.0
32	32552.0	23133.0	0.9125	3141.0	1.0
8	30635.0	24187.0	0.925	4647.0	1.0
28	32517.0	18838.0	0.8625	3022.0	1.0
