Id	Weibull Discovery Time	Discovery Time	Fraction Discovery	Information Time	Fraction Information
9	34109.0	20722.0	0.8875	3627.0	1.0
19	25664.0	16243.0	0.8812	2522.0	1.0
37	28848.0	21067.0	0.9313	3730.0	1.0
30	25003.0	20401.0	0.95	2147.0	1.0
37	28469.0	21045.0	0.9187	2550.0	1.0
35	28884.0	20750.0	0.9125	3464.0	1.0
4	26153.0	19344.0	0.9062	3298.0	1.0
28	21562.0	16753.0	0.9062	3298.0	1.0
14	21666.0	19767.0	0.9563	3311.0	1.0
5	27044.0	19272.0	0.8875	2717.0	1.0
34	18169.0	15664.0	0.95	2258.0	1.0
22	21046.0	19740.0	0.9563	3237.0	1.0
23	17935.0	13306.0	0.9313	2475.0	1.0
30	22273.0	18951.0	0.95	2876.0	1.0
8	21354.0	17994.0	0.9313	3051.0	1.0
21	25074.0	20899.0	0.9313	3802.0	1.0
38	17937.0	16139.0	0.95	2820.0	1.0
32	27535.0	20292.0	0.9125	3231.0	1.0
9	17706.0	17884.0	0.9688	2873.0	1.0
33	20966.0	17237.0	0.9375	2315.0	1.0
9	22260.0	17367.0	0.9187	2597.0	1.0
13	21724.0	19435.0	0.975	2186.0	1.0
37	22343.0	19369.0	0.9625	2842.0	1.0
38	21604.0	18109.0	0.9563	2874.0	1.0
14	22416.0	16131.0	0.9062	3072.0	1.0
34	25571.0	19771.0	0.9188	2754.0	1.0
32	22906.0	18216.0	0.9437	2692.0	1.0
26	25228.0	17179.0	0.8813	4016.0	1.0
12	22002.0	16802.0	0.925	2982.0	1.0
28	21620.0	17540.0	0.9562	3147.0	1.0
1	19040.0	16393.0	0.9688	2302.0	1.0
23	23104.0	18906.0	0.9187	2965.0	1.0
36	20961.0	14366.0	0.8875	2820.0	1.0
7	21431.0	18371.0	0.95	2609.0	1.0
17	19235.0	15810.0	0.9313	2548.0	1.0
8	23884.0	17116.0	0.8937	3414.0	1.0
26	21843.0	17166.0	0.9313	2622.0	1.0
36	19198.0	16146.0	0.9688	2402.0	1.0
2	21781.0	17035.0	0.9438	2808.0	1.0
39	23239.0	18103.0	0.925	3377.0	1.0
22	20964.0	16708.0	0.9188	3382.0	1.0
13	23547.0	19829.0	0.9688	2907.0	1.0
22	26284.0	19384.0	0.9313	3202.0	1.0
36	21184.0	15898.0	0.9	2980.0	1.0
37	21557.0	16419.0	0.9313	2562.0	1.0
34	23516.0	20496.0	0.9563	2643.0	1.0
26	22496.0	17522.0	0.9313	3033.0	1.0
5	29902.0	20180.0	0.875	4145.0	1.0
29	26111.0	17813.0	0.8937	2676.0	1.0
26	19478.0	16426.0	0.9562	2311.0	1.0
12	22877.0	18758.0	0.9438	2666.0	1.0
35	19775.0	16964.0	0.9625	3570.0	1.0
18	18571.0	16341.0	0.9375	3117.0	1.0
26	19918.0	17397.0	0.9688	2765.0	1.0
19	21484.0	16836.0	0.925	2766.0	1.0
3	26851.0	19658.0	0.9188	2625.0	1.0
15	21634.0	15913.0	0.9	2728.0	1.0
1	26392.0	20794.0	0.9188	2855.0	1.0
14	21996.0	16552.0	0.9375	2744.0	1.0
31	28827.0	21161.0	0.9	3302.0	1.0
20	18948.0	17827.0	0.9813	2726.0	1.0
30	23368.0	17234.0	0.925	2615.0	1.0
29	24518.0	19580.0	0.925	3565.0	1.0
12	32391.0	22321.0	0.9	3235.0	1.0
11	26301.0	18455.0	0.9125	2302.0	1.0
2	24010.0	18744.0	0.9375	2790.0	1.0
21	22724.0	19056.0	0.9375	2973.0	1.0
10	20295.0	17644.0	0.9625	2664.0	1.0
10	23955.0	19233.0	0.9375	2788.0	1.0
4	18001.0	15962.0	0.9563	3171.0	1.0
37	19225.0	16548.0	0.9688	2274.0	1.0
1	22726.0	17823.0	0.9375	2724.0	1.0
36	22183.0	16664.0	0.9062	3283.0	1.0
24	23443.0	19327.0	0.95	3094.0	1.0
37	25939.0	22105.0	0.9625	3448.0	1.0
30	22571.0	16827.0	0.9437	2286.0	1.0
25	24633.0	17894.0	0.9188	3272.0	1.0
21	27078.0	21238.0	0.9313	4094.0	1.0
23	21171.0	17444.0	0.9375	2862.0	1.0
12	22539.0	16967.0	0.9187	3235.0	1.0
30	26409.0	18306.0	0.9313	2652.0	1.0
13	18123.0	16845.0	0.9625	2802.0	1.0
23	20361.0	17798.0	0.9625	2178.0	1.0
12	16606.0	16927.0	0.9813	2796.0	1.0
10	24111.0	19804.0	0.9312	2130.0	1.0
10	18766.0	15664.0	0.95	2787.0	1.0
1	26126.0	19765.0	0.9125	3915.0	1.0
19	24605.0	17996.0	0.9125	3460.0	1.0
34	23995.0	19358.0	0.9438	2942.0	1.0
30	26693.0	19072.0	0.8938	3708.0	1.0
29	25758.0	20728.0	0.95	2432.0	1.0
15	24584.0	19697.0	0.925	3143.0	1.0
5	17355.0	14910.0	0.9437	2613.0	1.0
33	20729.0	16991.0	0.9313	2971.0	1.0
2	18506.0	16848.0	0.9438	2669.0	1.0
39	17404.0	15605.0	0.9563	2404.0	1.0
10	19062.0	14392.0	0.9187	2256.0	1.0
36	18892.0	16846.0	0.9625	2517.0	1.0
22	19853.0	15908.0	0.9313	2582.0	1.0
27	26915.0	24089.0	0.9563	4138.0	1.0
5	19332.0	15794.0	0.9438	2147.0	1.0
31	21237.0	20177.0	0.9688	2876.0	1.0
31	24795.0	18978.0	0.9062	2946.0	1.0
14	25198.0	18152.0	0.8938	3116.0	1.0
2	25462.0	18205.0	0.8938	2724.0	1.0
26	26297.0	19025.0	0.9	3136.0	1.0
12	17123.0	16506.0	0.9688	2080.0	1.0
20	19062.0	16792.0	0.95	2757.0	1.0
17	19061.0	15988.0	0.9313	2608.0	1.0
3	20035.0	17526.0	0.9625	2901.0	1.0
31	23363.0	19686.0	0.9438	3626.0	1.0
38	23055.0	18086.0	0.9438	3015.0	1.0
7	24123.0	17909.0	0.9313	3024.0	1.0
16	23840.0	17354.0	0.9375	2706.0	1.0
8	23316.0	18232.0	0.925	2933.0	1.0
2	20093.0	16598.0	0.9125	3513.0	1.0
27	18824.0	16439.0	0.9438	3505.0	1.0
