Id	Weibull Discovery Time	Discovery Time	Fraction Discovery	Information Time	Fraction Information
11	23776.0	16954.0	0.8937	2646.0	1.0
32	29310.0	18424.0	0.8687	3721.0	1.0
39	27885.0	20633.0	0.9125	3039.0	1.0
22	28420.0	21335.0	0.9062	3308.0	1.0
20	24746.0	18063.0	0.9	3722.0	1.0
23	25787.0	21325.0	0.9375	3441.0	1.0
9	27079.0	22010.0	0.95	3018.0	1.0
26	28637.0	22296.0	0.925	3207.0	1.0
16	23527.0	18117.0	0.9375	2370.0	1.0
32	26474.0	20150.0	0.9375	2696.0	1.0
37	26908.0	22207.0	0.9375	3561.0	1.0
30	22988.0	18505.0	0.9375	3214.0	1.0
27	22186.0	19377.0	0.9563	3053.0	1.0
38	22520.0	18033.0	0.9125	3032.0	1.0
38	19630.0	18420.0	0.9813	3000.0	1.0
18	26303.0	19077.0	0.9	2431.0	1.0
2	20172.0	16443.0	0.9437	2784.0	1.0
17	25046.0	18604.0	0.9188	2594.0	1.0
28	24198.0	17928.0	0.9375	2398.0	1.0
9	24361.0	18657.0	0.9313	2919.0	1.0
5	19149.0	16390.0	0.9563	2143.0	1.0
16	24927.0	18792.0	0.9	3014.0	1.0
3	22534.0	18102.0	0.925	3994.0	1.0
27	22990.0	19134.0	0.95	3647.0	1.0
5	20361.0	17012.0	0.9313	3702.0	1.0
14	17779.0	15465.0	0.9625	2802.0	1.0
34	22006.0	17480.0	0.9437	2726.0	1.0
27	25986.0	20722.0	0.9313	3136.0	1.0
24	26159.0	19537.0	0.9375	2030.0	1.0
19	25513.0	19539.0	0.9313	3695.0	1.0
23	19277.0	16348.0	0.95	3025.0	1.0
1	21724.0	16988.0	0.9437	2642.0	1.0
18	19377.0	16183.0	0.9437	2606.0	1.0
6	33292.0	21996.0	0.8812	3876.0	1.0
34	20387.0	19109.0	0.9625	3856.0	1.0
7	19128.0	17046.0	0.95	3471.0	1.0
13	18281.0	15754.0	0.95	2770.0	1.0
20	21232.0	18846.0	0.9563	3282.0	1.0
29	22697.0	17465.0	0.9313	3202.0	1.0
11	30181.0	20196.0	0.8812	4099.0	1.0
15	23590.0	18346.0	0.9125	3353.0	1.0
23	24236.0	20060.0	0.9313	2885.0	1.0
9	24364.0	18805.0	0.925	2611.0	1.0
34	21246.0	16494.0	0.95	2610.0	1.0
4	21018.0	17954.0	0.9375	3047.0	1.0
24	21986.0	19939.0	0.975	2893.0	1.0
37	24410.0	17229.0	0.9062	2799.0	1.0
10	17966.0	16295.0	0.975	2593.0	1.0
0	20529.0	17936.0	0.9437	2394.0	1.0
23	23483.0	20227.0	0.9563	3455.0	1.0
33	25160.0	17606.0	0.875	3099.0	1.0
34	24687.0	20830.0	0.9375	3271.0	1.0
13	22587.0	18357.0	0.9437	3677.0	1.0
15	23798.0	21567.0	0.95	3599.0	1.0
22	22149.0	18421.0	0.9375	2975.0	1.0
22	22060.0	17531.0	0.9375	2697.0	1.0
8	21649.0	15875.0	0.9125	3372.0	1.0
21	24830.0	20585.0	0.9313	2722.0	1.0
31	20980.0	15057.0	0.9125	2733.0	1.0
23	28691.0	21776.0	0.9	3390.0	1.0
17	27371.0	21346.0	0.9375	3035.0	1.0
7	26037.0	19508.0	0.9188	2643.0	1.0
32	27242.0	19774.0	0.8813	2663.0	1.0
10	20548.0	14753.0	0.9062	3034.0	1.0
38	19025.0	16879.0	0.9437	2490.0	1.0
39	20385.0	18255.0	0.9563	3070.0	1.0
11	20424.0	17725.0	0.95	3023.0	1.0
21	22297.0	18322.0	0.9625	1932.0	1.0
16	25353.0	18114.0	0.9125	2737.0	1.0
10	31233.0	22995.0	0.8938	3466.0	1.0
25	21820.0	17206.0	0.925	3213.0	1.0
24	18912.0	18160.0	0.9813	2019.0	1.0
13	27528.0	20011.0	0.8938	3618.0	1.0
4	25980.0	18700.0	0.9312	2125.0	1.0
34	24819.0	18559.0	0.925	2892.0	1.0
30	17440.0	16786.0	0.975	2416.0	1.0
25	19964.0	17075.0	0.9375	2673.0	1.0
22	21788.0	19618.0	0.95	2633.0	1.0
28	20041.0	15954.0	0.925	2549.0	1.0
16	22310.0	19537.0	0.9375	3745.0	1.0
9	30897.0	22495.0	0.9	4602.0	1.0
1	19068.0	16923.0	0.9563	3696.0	1.0
25	22915.0	18190.0	0.9187	3290.0	1.0
23	21688.0	18490.0	0.95	2396.0	1.0
4	27653.0	19250.0	0.9	3040.0	1.0
6	19910.0	16109.0	0.9	3550.0	1.0
26	28304.0	20968.0	0.8938	4318.0	1.0
26	23792.0	17910.0	0.9	3575.0	1.0
26	27380.0	18970.0	0.9312	2727.0	1.0
13	26480.0	20990.0	0.9375	3493.0	1.0
3	20330.0	16269.0	0.9563	2774.0	1.0
31	24685.0	20194.0	0.9563	3081.0	1.0
1	19502.0	17891.0	0.9563	2291.0	1.0
2	21708.0	17805.0	0.9188	3079.0	1.0
15	18981.0	16996.0	0.9438	3087.0	1.0
30	31076.0	23500.0	0.9125	4146.0	1.0
36	25472.0	21286.0	0.95	3323.0	1.0
35	25640.0	19691.0	0.9062	3503.0	1.0
18	24328.0	19018.0	0.9	3406.0	1.0
12	22542.0	17284.0	0.9188	2764.0	1.0
16	27032.0	21665.0	0.925	3152.0	1.0
15	21910.0	18822.0	0.9438	2991.0	1.0
22	26197.0	16816.0	0.8812	2565.0	1.0
24	25054.0	20216.0	0.9438	2696.0	1.0
37	23652.0	18660.0	0.9375	2991.0	1.0
11	24469.0	19923.0	0.9437	5178.0	1.0
12	24364.0	19085.0	0.9	3831.0	1.0
20	24350.0	20329.0	0.9438	3821.0	1.0
7	15701.0	14213.0	0.9813	1999.0	1.0
24	24794.0	19546.0	0.925	3580.0	1.0
7	26983.0	18729.0	0.9	2396.0	1.0
30	17944.0	15578.0	0.9313	2690.0	1.0
15	21830.0	17053.0	0.9375	2543.0	1.0
13	22623.0	19268.0	0.9563	3224.0	1.0
13	25943.0	19610.0	0.9188	2725.0	1.0
33	24662.0	19131.0	0.9	3954.0	1.0
13	29242.0	20322.0	0.8938	3564.0	1.0
9	21808.0	17886.0	0.925	3269.0	1.0
34	16965.0	15902.0	0.9438	2800.0	1.0
34	26261.0	19669.0	0.9062	3975.0	1.0
