Runs	Weibull Discovery Time	Discovery Time	Fraction Discovery	Information Time	Fraction Information
1	67492.0	35938.0	0.4608	9338.0	1.0
2	67523.0	33370.0	0.4175	9594.0	1.0
3	66798.0	34651.0	0.3757	10137.0	1.0
4	67073.0	33763.0	0.4035	9441.0	1.0
5	66660.0	33329.0	0.3738	9481.0	1.0
6	66444.0	31594.0	0.3178	9714.0	1.0
7	66468.0	32874.0	0.3245	10049.0	1.0
8	66634.0	33670.0	0.3853	9354.0	1.0
9	67049.0	33100.0	0.3905	8968.0	1.0
10	67153.0	34774.0	0.4185	9167.0	1.0
