Runs	Weibull Discovery Time	Discovery Time	Fraction Discovery	Information Time	Fraction Information
1	18959.0	18092.0	0.9855	3745.0	1.0
2	23157.0	20954.0	0.986	4170.0	1.0
3	23353.0	21222.0	0.984	3822.0	1.0
4	21517.0	19993.0	0.981	3854.0	1.0
5	66923.0	29218.0	0.3315	17619.0	0.9805
6	19717.0	18265.0	0.985	3808.0	1.0
7	25790.0	23359.0	0.974	5298.0	1.0
8	31732.0	24957.0	0.9405	4721.0	1.0
9	67048.0	30782.0	0.3825	17663.0	0.9995
10	17249.0	17054.0	0.993	3893.0	1.0
