Runs	Weibull Discovery Time	Discovery Time	Fraction Discovery	Information Time	Fraction Information
1	45738.0	29610.0	0.896	4535.0	1.0
2	22972.0	20004.0	0.97	3641.0	1.0
3	50387.0	30261.0	0.8405	6250.0	1.0
4	23537.0	20843.0	0.978	3982.0	1.0
5	26989.0	23437.0	0.973	4448.0	1.0
6	24179.0	21177.0	0.9825	3520.0	1.0
7	28469.0	22711.0	0.949	3961.0	1.0
8	36133.0	20766.0	0.862	4060.0	1.0
9	34193.0	25670.0	0.9245	4352.0	1.0
10	91002.0	23682.0	0.6215	6363.0	1.0
