Id	Weibull Discovery Time	Discovery Time	Fraction Discovery	Information Time	Fraction Information
26	20950.0	17225.0	0.9313	2921.0	1.0
24	20526.0	17456.0	0.9438	2148.0	1.0
35	25056.0	18430.0	0.9	2981.0	1.0
31	22372.0	16120.0	0.9	2414.0	1.0
10	20448.0	17733.0	0.95	2582.0	1.0
31	23404.0	18204.0	0.9188	2900.0	1.0
12	22144.0	16758.0	0.925	2852.0	1.0
21	20640.0	17012.0	0.9375	2398.0	1.0
33	22687.0	18301.0	0.95	2830.0	1.0
32	23503.0	19410.0	0.9438	3266.0	1.0
31	21355.0	17655.0	0.9563	2685.0	1.0
3	22701.0	16820.0	0.9188	2338.0	1.0
6	22802.0	17571.0	0.9375	3151.0	1.0
25	24862.0	18751.0	0.9063	3814.0	1.0
30	22738.0	18149.0	0.9437	2872.0	1.0
39	21519.0	18887.0	0.9563	3225.0	1.0
36	28418.0	19049.0	0.8875	3514.0	1.0
36	23093.0	17502.0	0.9125	2670.0	1.0
33	21357.0	18275.0	0.9313	3324.0	1.0
18	28472.0	19142.0	0.875	3303.0	1.0
38	19300.0	17362.0	0.95	3243.0	1.0
26	32505.0	23366.0	0.9125	2764.0	1.0
27	21788.0	17703.0	0.9313	3171.0	1.0
28	23848.0	16811.0	0.9187	2304.0	1.0
21	24748.0	18852.0	0.9125	3224.0	1.0
20	29729.0	22210.0	0.9375	3800.0	1.0
11	25532.0	18474.0	0.9313	2382.0	1.0
18	24842.0	19761.0	0.9187	3832.0	1.0
22	28637.0	21890.0	0.9125	4553.0	1.0
16	21914.0	18202.0	0.925	2899.0	1.0
9	27536.0	22529.0	0.9438	3745.0	1.0
24	23636.0	17095.0	0.9125	2978.0	1.0
21	25061.0	19345.0	0.9437	2336.0	1.0
37	20952.0	17658.0	0.9562	2528.0	1.0
20	20534.0	15922.0	0.9188	3188.0	1.0
32	20182.0	16367.0	0.9187	2865.0	1.0
4	23374.0	17728.0	0.9187	4077.0	1.0
20	22980.0	18374.0	0.9313	2889.0	1.0
25	20729.0	17485.0	0.95	2565.0	1.0
12	21826.0	17043.0	0.9375	2674.0	1.0
19	21770.0	17354.0	0.9125	3106.0	1.0
18	20622.0	18107.0	0.9625	3486.0	1.0
14	22813.0	17923.0	0.9125	3027.0	1.0
32	21208.0	17923.0	0.9563	3693.0	1.0
20	16393.0	15428.0	0.9688	1969.0	1.0
10	21282.0	16437.0	0.925	2550.0	1.0
4	26416.0	19276.0	0.9125	2910.0	1.0
22	26962.0	20131.0	0.9125	3604.0	1.0
27	19686.0	15344.0	0.925	3053.0	1.0
29	15476.0	14707.0	0.9563	1970.0	1.0
10	21026.0	18241.0	0.9563	2555.0	1.0
18	25135.0	19304.0	0.9188	2924.0	1.0
1	19702.0	17349.0	0.9313	2936.0	1.0
35	21003.0	17522.0	0.9375	2776.0	1.0
2	21942.0	18255.0	0.9375	2174.0	1.0
5	25574.0	18208.0	0.8938	2793.0	1.0
32	22664.0	17165.0	0.9	4157.0	1.0
17	25681.0	19869.0	0.9125	3224.0	1.0
33	23250.0	18938.0	0.9437	3279.0	1.0
32	26195.0	18777.0	0.8812	4162.0	1.0
19	18420.0	14734.0	0.9375	2724.0	1.0
5	20068.0	15653.0	0.9313	2300.0	1.0
16	25635.0	20074.0	0.9375	3208.0	1.0
11	18115.0	15196.0	0.9125	2809.0	1.0
20	30745.0	22719.0	0.9	3613.0	1.0
0	20862.0	17411.0	0.95	2269.0	1.0
10	21174.0	15334.0	0.9	2184.0	1.0
14	22877.0	17701.0	0.95	2063.0	1.0
1	21168.0	19365.0	0.9688	2282.0	1.0
6	23353.0	17883.0	0.9188	2969.0	1.0
37	19956.0	17373.0	0.95	3137.0	1.0
25	20184.0	16829.0	0.95	2829.0	1.0
39	25407.0	21279.0	0.9563	2825.0	1.0
10	35222.0	23910.0	0.9	3274.0	1.0
26	22060.0	18360.0	0.9375	2874.0	1.0
1	31169.0	22803.0	0.9	3702.0	1.0
39	30400.0	21606.0	0.8938	3510.0	1.0
26	28607.0	20676.0	0.8938	3751.0	1.0
5	29887.0	17622.0	0.8625	3386.0	1.0
30	23753.0	17372.0	0.9188	2744.0	1.0
29	21383.0	16817.0	0.9375	2918.0	1.0
13	18722.0	16356.0	0.95	2534.0	1.0
33	24951.0	19865.0	0.925	3572.0	1.0
7	25905.0	20090.0	0.9063	3674.0	1.0
13	22811.0	20457.0	0.975	2793.0	1.0
26	19930.0	16130.0	0.925	2557.0	1.0
22	28304.0	21265.0	0.925	3142.0	1.0
4	21672.0	19857.0	0.9562	3590.0	1.0
21	22548.0	18160.0	0.9437	3174.0	1.0
11	20137.0	17532.0	0.9187	3313.0	1.0
1	22116.0	15766.0	0.9	2774.0	1.0
26	17666.0	15260.0	0.9187	2496.0	1.0
17	27071.0	19983.0	0.925	2716.0	1.0
25	21294.0	18254.0	0.9563	2666.0	1.0
28	25092.0	19429.0	0.925	3345.0	1.0
11	23662.0	19946.0	0.9438	3204.0	1.0
0	19633.0	15946.0	0.9313	2705.0	1.0
39	22805.0	18458.0	0.95	2323.0	1.0
22	24587.0	18816.0	0.9125	2663.0	1.0
21	19240.0	17616.0	0.95	2836.0	1.0
36	23253.0	17572.0	0.925	2548.0	1.0
27	22478.0	17656.0	0.9375	3108.0	1.0
4	23890.0	16975.0	0.8937	3015.0	1.0
32	28109.0	20799.0	0.9125	3734.0	1.0
35	18910.0	16945.0	0.9688	3065.0	1.0
21	23467.0	19271.0	0.9313	3628.0	1.0
25	24279.0	18039.0	0.925	2499.0	1.0
37	23164.0	15295.0	0.8938	2632.0	1.0
15	23457.0	17442.0	0.9062	2915.0	1.0
33	19992.0	15966.0	0.9313	2935.0	1.0
34	17533.0	15333.0	0.9625	2099.0	1.0
31	24218.0	18825.0	0.9375	2029.0	1.0
20	22008.0	17689.0	0.9375	2894.0	1.0
30	20501.0	15748.0	0.9188	3504.0	1.0
4	20594.0	16973.0	0.9313	3146.0	1.0
26	25507.0	19225.0	0.9188	3221.0	1.0
24	18407.0	14923.0	0.9313	2643.0	1.0
23	21729.0	17725.0	0.9375	2988.0	1.0
3	23710.0	18512.0	0.9313	3409.0	1.0
25	20458.0	15293.0	0.9188	2780.0	1.0
21	18047.0	16317.0	0.9375	2996.0	1.0
23	26461.0	19702.0	0.9438	3176.0	1.0
37	30192.0	20623.0	0.8875	3329.0	1.0
21	22257.0	19850.0	0.9438	3457.0	1.0
18	18581.0	15608.0	0.9312	2816.0	1.0
12	25184.0	18630.0	0.9187	2968.0	1.0
16	22340.0	19242.0	0.95	3125.0	1.0
30	25129.0	16148.0	0.8688	2617.0	1.0
27	20586.0	17132.0	0.95	2585.0	1.0
32	19811.0	17081.0	0.9313	2189.0	1.0
37	19106.0	16813.0	0.9438	2322.0	1.0
27	26492.0	18665.0	0.9125	2398.0	1.0
25	21658.0	16022.0	0.925	1880.0	1.0
10	20347.0	17138.0	0.9437	2671.0	1.0
16	20274.0	15938.0	0.9188	2641.0	1.0
15	19669.0	17691.0	0.9563	2501.0	1.0
13	19750.0	14768.0	0.9125	2359.0	1.0
23	24279.0	18115.0	0.9188	2681.0	1.0
24	19830.0	16101.0	0.9312	2132.0	1.0
9	24031.0	17784.0	0.9188	3051.0	1.0
36	27820.0	18978.0	0.875	5093.0	1.0
38	20858.0	16421.0	0.9313	2044.0	1.0
3	28888.0	18806.0	0.9125	2910.0	1.0
36	21851.0	16051.0	0.9313	2426.0	1.0
28	21409.0	15257.0	0.9	2685.0	1.0
31	25446.0	19794.0	0.9	3494.0	1.0
24	23687.0	18854.0	0.9313	3384.0	1.0
6	23863.0	17673.0	0.925	2193.0	1.0
29	23450.0	17450.0	0.925	2718.0	1.0
31	21083.0	19536.0	0.9625	2760.0	1.0
10	21966.0	17591.0	0.9375	2774.0	1.0
