Id	Weibull Discovery Time	Discovery Time	Fraction Discovery	Information Time	Fraction Information
32	19546.0	16849.0	0.95	3009.0	1.0
6	20216.0	16366.0	0.95	2593.0	1.0
17	26346.0	20621.0	0.9437	3711.0	1.0
31	28159.0	19640.0	0.9125	3201.0	1.0
26	22226.0	16317.0	0.9062	2604.0	1.0
23	22241.0	16276.0	0.8813	3219.0	1.0
32	22993.0	16990.0	0.925	2694.0	1.0
35	24356.0	20193.0	0.925	3889.0	1.0
30	29269.0	22233.0	0.9313	4086.0	1.0
36	23529.0	21200.0	0.975	3577.0	1.0
20	19481.0	18180.0	0.9813	2866.0	1.0
27	20718.0	18049.0	0.95	2853.0	1.0
30	26398.0	20855.0	0.9438	2843.0	1.0
32	18546.0	14125.0	0.875	2622.0	1.0
30	28099.0	19872.0	0.9063	2909.0	1.0
15	22754.0	17280.0	0.9188	2504.0	1.0
16	27436.0	20354.0	0.9062	3015.0	1.0
31	23966.0	17840.0	0.9063	2723.0	1.0
1	23248.0	18531.0	0.9437	3108.0	1.0
23	22587.0	16529.0	0.9	2990.0	1.0
3	22724.0	20312.0	0.9688	3372.0	1.0
16	24555.0	20451.0	0.95	3241.0	1.0
34	23447.0	18292.0	0.9375	3272.0	1.0
12	24630.0	20447.0	0.925	4088.0	1.0
2	23798.0	20466.0	0.9437	2984.0	1.0
13	26529.0	20123.0	0.9313	3903.0	1.0
33	16152.0	15298.0	0.9875	2423.0	1.0
32	21287.0	18719.0	0.9563	2841.0	1.0
4	22634.0	19284.0	0.9688	2349.0	1.0
16	29020.0	21710.0	0.925	3291.0	1.0
37	29889.0	19916.0	0.8687	2790.0	1.0
26	21481.0	17608.0	0.9313	2963.0	1.0
8	17718.0	16714.0	0.975	2992.0	1.0
39	26004.0	18354.0	0.9187	3154.0	1.0
6	22698.0	18940.0	0.9	3185.0	1.0
18	26851.0	21746.0	0.9313	2640.0	1.0
38	20901.0	19312.0	0.975	3134.0	1.0
5	26307.0	21575.0	0.9313	4040.0	1.0
25	19848.0	17511.0	0.9688	2387.0	1.0
30	22803.0	18590.0	0.95	2608.0	1.0
2	20961.0	14769.0	0.875	2633.0	1.0
26	23684.0	20286.0	0.9563	3270.0	1.0
18	19635.0	17099.0	0.975	2372.0	1.0
29	18406.0	16683.0	0.9625	2318.0	1.0
16	19937.0	17339.0	0.9688	2735.0	1.0
7	20436.0	18443.0	0.95	3698.0	1.0
17	18569.0	16799.0	0.9625	2498.0	1.0
13	29728.0	21983.0	0.9062	3776.0	1.0
36	23551.0	17604.0	0.9375	2827.0	1.0
33	23767.0	17452.0	0.9188	3048.0	1.0
11	20645.0	17460.0	0.9625	2442.0	1.0
17	21353.0	16817.0	0.9375	2691.0	1.0
27	26391.0	18595.0	0.9	3414.0	1.0
17	20306.0	18863.0	0.975	3269.0	1.0
2	22617.0	18384.0	0.9313	3321.0	1.0
22	21267.0	18736.0	0.9375	2408.0	1.0
38	29742.0	21358.0	0.9125	3550.0	1.0
0	27106.0	22802.0	0.9313	3548.0	1.0
32	22602.0	18458.0	0.9437	3406.0	1.0
34	19922.0	16951.0	0.9563	2726.0	1.0
22	23172.0	19371.0	0.9313	2788.0	1.0
34	23069.0	18440.0	0.9437	2987.0	1.0
34	25722.0	17816.0	0.9188	2532.0	1.0
14	19728.0	16042.0	0.9313	3265.0	1.0
11	24075.0	18521.0	0.9063	3466.0	1.0
29	23963.0	18356.0	0.9437	2760.0	1.0
13	25087.0	20639.0	0.9438	3185.0	1.0
5	20405.0	19239.0	0.975	2661.0	1.0
19	23798.0	18560.0	0.9313	3411.0	1.0
9	23311.0	18830.0	0.9437	4031.0	1.0
25	21983.0	19906.0	0.9375	3055.0	1.0
5	28647.0	20882.0	0.8812	4364.0	1.0
22	26169.0	17477.0	0.9	2729.0	1.0
0	20716.0	15762.0	0.9063	3324.0	1.0
37	16249.0	15731.0	0.9563	2139.0	1.0
14	20919.0	15839.0	0.9375	2538.0	1.0
24	19927.0	16310.0	0.925	2965.0	1.0
0	21357.0	18830.0	0.95	3999.0	1.0
38	21507.0	17331.0	0.95	2111.0	1.0
25	22832.0	18002.0	0.95	2625.0	1.0
11	25728.0	20080.0	0.9375	3308.0	1.0
29	22345.0	18862.0	0.95	3060.0	1.0
39	28451.0	19802.0	0.8875	2881.0	1.0
8	18432.0	16487.0	0.975	2598.0	1.0
30	24851.0	17589.0	0.9	3092.0	1.0
39	22939.0	19313.0	0.925	2673.0	1.0
38	20744.0	18307.0	0.9563	2757.0	1.0
28	27130.0	18819.0	0.9125	3198.0	1.0
31	24901.0	17895.0	0.9313	2774.0	1.0
33	29347.0	21305.0	0.9125	3328.0	1.0
33	20807.0	17666.0	0.9438	2937.0	1.0
5	23794.0	18724.0	0.9313	3006.0	1.0
6	27309.0	20132.0	0.9125	3307.0	1.0
17	26206.0	21383.0	0.95	2875.0	1.0
39	22726.0	15563.0	0.9125	2238.0	1.0
27	21611.0	20061.0	0.9625	3516.0	1.0
28	17832.0	15440.0	0.95	2329.0	1.0
11	19084.0	13339.0	0.8812	1847.0	1.0
18	28902.0	21068.0	0.9	4395.0	1.0
11	19002.0	16420.0	0.9563	2250.0	1.0
28	30179.0	22798.0	0.925	4091.0	1.0
35	23214.0	15927.0	0.9	2497.0	1.0
32	23689.0	19039.0	0.9625	2711.0	1.0
30	25964.0	21281.0	0.9563	2943.0	1.0
10	19511.0	18661.0	0.9688	3130.0	1.0
33	20049.0	17509.0	0.9375	2704.0	1.0
13	20627.0	19456.0	0.9625	3807.0	1.0
14	23275.0	17194.0	0.9063	2697.0	1.0
15	21352.0	16360.0	0.925	3380.0	1.0
18	23435.0	16762.0	0.925	2520.0	1.0
19	18776.0	17197.0	0.9688	4041.0	1.0
3	22583.0	18324.0	0.9375	3107.0	1.0
2	26610.0	20116.0	0.925	2935.0	1.0
14	27491.0	19639.0	0.9188	3552.0	1.0
11	20975.0	18093.0	0.95	2902.0	1.0
3	24696.0	20473.0	0.9375	2770.0	1.0
15	27962.0	20670.0	0.9	3918.0	1.0
24	29683.0	20357.0	0.8938	3416.0	1.0
19	21811.0	17877.0	0.925	2663.0	1.0
0	27793.0	20176.0	0.8687	3354.0	1.0
8	21435.0	18574.0	0.95	2568.0	1.0
3	26275.0	19216.0	0.9187	2344.0	1.0
22	24059.0	20172.0	0.9563	2906.0	1.0
39	24717.0	21202.0	0.95	3059.0	1.0
13	22659.0	18174.0	0.9125	2781.0	1.0
6	18374.0	16119.0	0.9625	2164.0	1.0
16	21297.0	17937.0	0.9375	2616.0	1.0
11	21212.0	17855.0	0.9563	3387.0	1.0
28	19278.0	16485.0	0.9375	2992.0	1.0
14	22060.0	16679.0	0.925	3503.0	1.0
0	23842.0	19698.0	0.9438	3262.0	1.0
22	20058.0	17178.0	0.9563	2929.0	1.0
37	20168.0	15757.0	0.9313	2248.0	1.0
35	22330.0	18839.0	0.9313	2314.0	1.0
0	20595.0	16908.0	0.9375	2872.0	1.0
8	26435.0	19506.0	0.9062	2438.0	1.0
23	20814.0	16477.0	0.9375	2573.0	1.0
15	23860.0	16802.0	0.8937	3322.0	1.0
36	23956.0	17797.0	0.9125	3134.0	1.0
14	18782.0	15956.0	0.9625	1895.0	1.0
29	21425.0	19416.0	0.9625	2982.0	1.0
0	21219.0	17342.0	0.9187	2464.0	1.0
9	18863.0	15026.0	0.9313	2841.0	1.0
1	23650.0	19177.0	0.9562	2841.0	1.0
7	24957.0	20876.0	0.925	3594.0	1.0
13	26033.0	20874.0	0.9375	3663.0	1.0
32	24030.0	18777.0	0.9375	3437.0	1.0
22	21219.0	17832.0	0.9688	2685.0	1.0
3	24141.0	21081.0	0.9437	3086.0	1.0
24	19811.0	16932.0	0.975	2366.0	1.0
32	22051.0	15514.0	0.8938	2997.0	1.0
38	24573.0	18694.0	0.9125	2835.0	1.0
15	18573.0	14738.0	0.9375	2367.0	1.0
37	21567.0	16069.0	0.9375	2080.0	1.0
3	29015.0	22374.0	0.9313	4483.0	1.0
39	24363.0	18314.0	0.9188	3673.0	1.0
0	23097.0	19558.0	0.9563	2992.0	1.0
8	19172.0	17150.0	0.9625	3039.0	1.0
4	24573.0	20398.0	0.9438	3152.0	1.0
10	24348.0	20552.0	0.9375	3145.0	1.0
1	20366.0	16557.0	0.9313	3126.0	1.0
19	20083.0	17497.0	0.9438	3626.0	1.0
2	18583.0	16490.0	0.9563	2972.0	1.0
11	24928.0	18121.0	0.9187	3369.0	1.0
22	22509.0	18265.0	0.9563	2958.0	1.0
38	23003.0	17844.0	0.9437	3290.0	1.0
37	21483.0	15556.0	0.9125	2209.0	1.0
12	25549.0	19106.0	0.9125	3419.0	1.0
25	18064.0	17657.0	0.9625	3732.0	1.0
1	27230.0	19525.0	0.8875	3963.0	1.0
5	24662.0	19121.0	0.9437	2262.0	1.0
26	25660.0	20987.0	0.925	3760.0	1.0
36	24175.0	20061.0	0.9437	3097.0	1.0
30	24195.0	18805.0	0.9125	3115.0	1.0
36	25371.0	20450.0	0.9438	3160.0	1.0
35	19866.0	16230.0	0.95	2804.0	1.0
19	23406.0	18871.0	0.925	3749.0	1.0
26	22640.0	18184.0	0.9563	2889.0	1.0
17	20538.0	17576.0	0.9438	3085.0	1.0
24	24648.0	18745.0	0.8938	3378.0	1.0
6	18878.0	16313.0	0.9625	2345.0	1.0
6	20986.0	19284.0	0.9563	4165.0	1.0
37	20731.0	14364.0	0.9187	2338.0	1.0
6	23734.0	20170.0	0.925	3280.0	1.0
24	22374.0	20157.0	0.9563	2708.0	1.0
10	24074.0	19290.0	0.9375	3111.0	1.0
32	23994.0	18202.0	0.9187	2216.0	1.0
14	23590.0	19627.0	0.9313	3290.0	1.0
21	23983.0	18067.0	0.9125	2599.0	1.0
2	15681.0	14041.0	0.95	2229.0	1.0
26	18527.0	16166.0	0.9313	2948.0	1.0
39	19296.0	14760.0	0.95	2463.0	1.0
24	22330.0	18548.0	0.9438	2985.0	1.0
5	25275.0	18875.0	0.9125	2556.0	1.0
33	19716.0	17271.0	0.9437	2157.0	1.0
0	25934.0	19310.0	0.9	3107.0	1.0
21	21288.0	17560.0	0.9437	3452.0	1.0
0	23385.0	19744.0	0.9625	2808.0	1.0
38	16658.0	14250.0	0.9437	2416.0	1.0
33	22537.0	18958.0	0.9563	2627.0	1.0
8	21833.0	15646.0	0.9125	3085.0	1.0
25	20441.0	16889.0	0.95	2675.0	1.0
29	19885.0	16164.0	0.9438	2398.0	1.0
27	25000.0	20918.0	0.95	3884.0	1.0
