,corr_n_steps,noise_level,Trial,Reward,steps_taken
0,1.0,0.01,0.0,1448.301650526907,1000.0
1,1.0,0.01,1.0,43.20097574240354,66.0
2,1.0,0.01,2.0,1461.2597559868948,1000.0
3,1.0,0.01,3.0,1485.3396278027533,1000.0
4,1.0,0.01,4.0,43.529556373989905,65.0
5,1.0,0.01,5.0,1447.9994583442979,1000.0
6,1.0,0.01,6.0,1459.5430967518557,1000.0
7,1.0,0.01,7.0,1475.2898058973942,1000.0
8,1.0,0.01,8.0,223.57819331453945,218.0
9,1.0,0.01,9.0,1457.6890886604958,1000.0
10,1.0,0.07,0.0,1448.6898396282286,1000.0
11,1.0,0.07,1.0,41.441630736416855,67.0
12,1.0,0.07,2.0,1452.9954815372587,1000.0
13,1.0,0.07,3.0,1478.7448805422073,1000.0
14,1.0,0.07,4.0,43.94249569484381,65.0
15,1.0,0.07,5.0,1463.7608276068538,1000.0
16,1.0,0.07,6.0,1449.7563532641757,1000.0
17,1.0,0.07,7.0,1445.1761896874677,1000.0
18,1.0,0.07,8.0,1427.94154293664,1000.0
19,1.0,0.07,9.0,1455.3997222107148,1000.0
20,1.0,0.13,0.0,1431.87594517576,1000.0
21,1.0,0.13,1.0,38.358786178455944,69.0
22,1.0,0.13,2.0,1424.4604099931091,1000.0
23,1.0,0.13,3.0,1389.058924914196,1000.0
24,1.0,0.13,4.0,40.55780304758664,64.0
25,1.0,0.13,5.0,1421.1064584662283,1000.0
26,1.0,0.13,6.0,1430.6179236363687,1000.0
27,1.0,0.13,7.0,1421.0572412674103,1000.0
28,1.0,0.13,8.0,224.0879131545066,213.0
29,1.0,0.13,9.0,1285.4849449380406,954.0
30,1.0,0.19000000000000003,0.0,259.29559784296436,212.0
31,1.0,0.19000000000000003,1.0,39.114901522675076,69.0
32,1.0,0.19000000000000003,2.0,339.0875073228643,260.0
33,1.0,0.19000000000000003,3.0,1400.9000550602955,1000.0
34,1.0,0.19000000000000003,4.0,36.38310940057854,63.0
35,1.0,0.19000000000000003,5.0,1332.645098188192,1000.0
36,1.0,0.19000000000000003,6.0,1388.5774162847797,1000.0
37,1.0,0.19000000000000003,7.0,1246.6457058016913,929.0
38,1.0,0.19000000000000003,8.0,1340.00117613048,1000.0
39,1.0,0.19000000000000003,9.0,1375.6464341187852,1000.0
40,1.0,0.25,0.0,682.1035198350787,582.0
41,1.0,0.25,1.0,34.31645150504481,70.0
42,1.0,0.25,2.0,855.8917196464786,676.0
43,1.0,0.25,3.0,256.24179671458705,225.0
44,1.0,0.25,4.0,33.09420475445802,64.0
45,1.0,0.25,5.0,573.4569853673997,457.0
46,1.0,0.25,6.0,1324.3610860731028,1000.0
47,1.0,0.25,7.0,1315.0678066919343,1000.0
