,corr_n_steps,noise_level,Trial,Reward,steps_taken
0,1.0,0.01,0.0,433.45256789596334,253.0
1,1.0,0.01,1.0,436.1704877017837,248.0
2,1.0,0.01,2.0,1087.1120756296461,612.0
3,1.0,0.01,3.0,1072.0436185893439,610.0
4,1.0,0.01,4.0,161.2207713795113,96.0
5,1.0,0.01,5.0,1384.932463778833,804.0
6,1.0,0.01,6.0,1750.04665795557,1000.0
7,1.0,0.01,7.0,1784.221729400488,1000.0
8,1.0,0.01,8.0,755.0832486819824,427.0
9,1.0,0.01,9.0,1072.4991069539199,622.0
10,1.0,0.07,0.0,270.2061343710623,166.0
11,1.0,0.07,1.0,190.6893129907286,116.0
12,1.0,0.07,2.0,757.5838036505284,447.0
13,1.0,0.07,3.0,840.662372531394,503.0
14,1.0,0.07,4.0,665.7979582726814,384.0
15,1.0,0.07,5.0,574.9345383801412,350.0
16,1.0,0.07,6.0,1384.8443401271031,804.0
17,1.0,0.07,7.0,632.3043405031606,373.0
18,1.0,0.07,8.0,731.5888422631905,434.0
19,1.0,0.07,9.0,388.00555098164915,248.0
20,1.0,0.13,0.0,729.5629943873737,468.0
21,1.0,0.13,1.0,174.9869045638523,120.0
22,1.0,0.13,2.0,334.01914141492745,223.0
23,1.0,0.13,3.0,125.02969182223607,86.0
24,1.0,0.13,4.0,322.5596093500992,211.0
25,1.0,0.13,5.0,250.09369135842115,166.0
26,1.0,0.13,6.0,494.1857590181972,302.0
27,1.0,0.13,7.0,460.6777001835688,330.0
28,1.0,0.13,8.0,357.3478211898461,245.0
29,1.0,0.13,9.0,320.32903751816775,225.0
30,1.0,0.19000000000000003,0.0,272.61457146491153,209.0
31,1.0,0.19000000000000003,1.0,165.3756811886066,118.0
32,1.0,0.19000000000000003,2.0,114.21725806295584,87.0
33,1.0,0.19000000000000003,3.0,419.9739016813864,319.0
34,1.0,0.19000000000000003,4.0,239.66929600010477,172.0
35,1.0,0.19000000000000003,5.0,363.1713372779459,273.0
36,1.0,0.19000000000000003,6.0,429.10455131180663,316.0
37,1.0,0.19000000000000003,7.0,123.92664644460736,159.0
38,1.0,0.19000000000000003,8.0,140.1978484927197,104.0
39,1.0,0.19000000000000003,9.0,73.5574134545182,121.0
40,1.0,0.25,0.0,68.09954620873178,92.0
41,1.0,0.25,1.0,120.65674113389682,123.0
42,1.0,0.25,2.0,69.92760951238307,77.0
43,1.0,0.25,3.0,75.90173027276761,85.0
44,1.0,0.25,4.0,51.761095299407316,125.0
45,1.0,0.25,5.0,33.79252583975177,110.0
46,1.0,0.25,6.0,265.96922212660564,255.0
47,1.0,0.25,7.0,72.4419538440867,133.0
48,1.0,0.25,8.0,72.81289877099479,70.0
49,1.0,0.25,9.0,157.1333450903839,181.0
50,1.0,0.31000000000000005,0.0,-8.178796667748248,109.0
51,1.0,0.31000000000000005,1.0,60.29758988573886,85.0
52,1.0,0.31000000000000005,2.0,46.58340284560836,82.0
53,1.0,0.31000000000000005,3.0,68.02318418376379,82.0
54,1.0,0.31000000000000005,4.0,69.13422346005393,85.0
55,1.0,0.31000000000000005,5.0,37.84814977606728,86.0
56,1.0,0.31000000000000005,6.0,77.43864990758594,94.0
57,1.0,0.31000000000000005,7.0,58.40908790976246,90.0
58,1.0,0.31000000000000005,8.0,58.99071226087252,72.0
59,1.0,0.31000000000000005,9.0,63.84489687988097,79.0
60,1.0,0.37000000000000005,0.0,-49.953041763095825,135.0
61,1.0,0.37000000000000005,1.0,6.584191987742089,102.0
62,1.0,0.37000000000000005,2.0,33.96346756776474,86.0
63,1.0,0.37000000000000005,3.0,30.95768857130315,71.0
64,1.0,0.37000000000000005,4.0,26.04112339943531,132.0
65,1.0,0.37000000000000005,5.0,16.98396024414541,169.0
66,1.0,0.37000000000000005,6.0,65.86261050191823,104.0
67,1.0,0.37000000000000005,7.0,51.64718391718489,102.0
68,1.0,0.37000000000000005,8.0,24.212068659382933,76.0
69,1.0,0.37000000000000005,9.0,-8.595542766712605,59.0
70,1.0,0.43000000000000005,0.0,-73.3393727448856,100.0
71,1.0,0.43000000000000005,1.0,-8.499061438601341,83.0
72,1.0,0.43000000000000005,2.0,-20.940972572015024,77.0
73,1.0,0.43000000000000005,3.0,-13.760207477385118,65.0
74,1.0,0.43000000000000005,4.0,-36.93153750460041,83.0
75,1.0,0.43000000000000005,5.0,-18.697292684276196,64.0
76,1.0,0.43000000000000005,6.0,-56.91381477354154,130.0
77,1.0,0.43000000000000005,7.0,-65.44172866150186,138.0
78,1.0,0.43000000000000005,8.0,-63.833384358520554,76.0
79,1.0,0.43000000000000005,9.0,-27.0045491101977,75.0
80,1.0,0.49000000000000005,0.0,-78.79519974534779,50.0
81,1.0,0.49000000000000005,1.0,-55.93932867500117,87.0
82,1.0,0.49000000000000005,2.0,-39.59636819973966,86.0
83,1.0,0.49000000000000005,3.0,-3.5945782220922418,68.0
84,1.0,0.49000000000000005,4.0,-51.057766999973666,59.0
85,1.0,0.49000000000000005,5.0,-56.226080250217656,68.0
86,1.0,0.49000000000000005,6.0,-28.929717416665518,59.0
87,1.0,0.49000000000000005,7.0,-43.057704732500135,61.0
