Id	Weibull Discovery Time	Discovery Time	Fraction Discovery	Information Time	Fraction Information
13	33141.0	21845.0	0.8938	2930.0	1.0
35	25468.0	21389.0	0.9688	2971.0	1.0
21	29154.0	20631.0	0.9	2892.0	1.0
8	28852.0	19247.0	0.8938	3280.0	1.0
39	27970.0	21069.0	0.9188	3986.0	1.0
4	27989.0	20341.0	0.9125	3664.0	1.0
2	28847.0	23138.0	0.95	3555.0	1.0
19	31636.0	22140.0	0.875	3068.0	1.0
17	28309.0	19980.0	0.8938	3852.0	1.0
11	30170.0	20048.0	0.875	4879.0	1.0
37	28387.0	20124.0	0.9125	3371.0	1.0
19	26608.0	22026.0	0.95	3264.0	1.0
33	28769.0	19092.0	0.8812	3167.0	1.0
31	32081.0	23576.0	0.9313	2900.0	1.0
9	29488.0	22142.0	0.9063	3906.0	1.0
24	25588.0	18959.0	0.875	3925.0	1.0
4	30808.0	21227.0	0.9125	4056.0	1.0
18	27240.0	21988.0	0.925	4112.0	1.0
26	28250.0	21209.0	0.9063	3261.0	1.0
22	29416.0	19744.0	0.8812	2956.0	1.0
11	25051.0	20109.0	0.9	4451.0	1.0
15	31997.0	20971.0	0.8812	3641.0	1.0
29	26150.0	21420.0	0.925	3867.0	1.0
24	28110.0	21366.0	0.9188	2950.0	1.0
9	28741.0	19886.0	0.8875	2888.0	1.0
37	30917.0	21092.0	0.9187	3249.0	1.0
33	23344.0	21450.0	0.9625	4170.0	1.0
13	29543.0	22521.0	0.9187	3533.0	1.0
8	26507.0	18087.0	0.9062	3899.0	1.0
34	22748.0	18594.0	0.9375	3068.0	1.0
7	29089.0	17920.0	0.8625	3054.0	1.0
24	27659.0	19428.0	0.8938	3019.0	1.0
8	27839.0	19596.0	0.9063	2893.0	1.0
26	29057.0	20216.0	0.8938	3501.0	1.0
18	22061.0	18206.0	0.9375	3176.0	1.0
2	28284.0	21104.0	0.9187	3789.0	1.0
33	27190.0	20229.0	0.9187	2646.0	1.0
33	28022.0	19810.0	0.8875	3783.0	1.0
36	29578.0	22913.0	0.9312	4006.0	1.0
0	29122.0	21421.0	0.9188	2923.0	1.0
35	28113.0	20549.0	0.9125	3278.0	1.0
16	25269.0	19958.0	0.925	2828.0	1.0
14	25126.0	19215.0	0.9313	2981.0	1.0
18	24654.0	17932.0	0.9188	3298.0	1.0
29	30459.0	22003.0	0.9062	4300.0	1.0
32	27713.0	18672.0	0.8812	3286.0	1.0
0	27416.0	21025.0	0.9	4180.0	1.0
3	27723.0	19891.0	0.9125	2427.0	1.0
36	28192.0	22695.0	0.9188	3186.0	1.0
31	30748.0	20257.0	0.8813	3744.0	1.0
15	29569.0	20254.0	0.9062	2738.0	1.0
22	29044.0	19049.0	0.8688	2871.0	1.0
22	28369.0	18568.0	0.8875	3028.0	1.0
17	31322.0	23846.0	0.9188	3660.0	1.0
25	29404.0	22000.0	0.9187	3775.0	1.0
18	27437.0	20054.0	0.875	3826.0	1.0
16	25793.0	18206.0	0.9125	2718.0	1.0
12	27505.0	22116.0	0.9062	4329.0	1.0
2	30710.0	23901.0	0.9062	3575.0	1.0
32	28006.0	21807.0	0.9375	3313.0	1.0
22	26572.0	17959.0	0.8938	3409.0	1.0
36	31427.0	23211.0	0.9313	3274.0	1.0
16	28395.0	19612.0	0.9062	2828.0	1.0
34	29697.0	20250.0	0.9	3263.0	1.0
24	30195.0	23316.0	0.925	3726.0	1.0
32	28812.0	22004.0	0.9125	3494.0	1.0
15	24749.0	18745.0	0.9313	3112.0	1.0
35	28639.0	19663.0	0.8875	3877.0	1.0
35	28830.0	23663.0	0.9625	2928.0	1.0
15	31963.0	21151.0	0.8938	3235.0	1.0
30	28732.0	21318.0	0.9313	3376.0	1.0
3	28996.0	21522.0	0.8938	3533.0	1.0
20	28287.0	19226.0	0.9062	2526.0	1.0
21	30432.0	24695.0	0.9063	5553.0	1.0
17	27029.0	20702.0	0.9062	4302.0	1.0
3	28147.0	20118.0	0.9125	2620.0	1.0
20	28472.0	19383.0	0.9188	3322.0	1.0
29	29536.0	21655.0	0.9188	3825.0	1.0
22	28165.0	21702.0	0.95	3282.0	1.0
21	27103.0	22118.0	0.9375	3332.0	1.0
2	28155.0	22738.0	0.9375	3703.0	1.0
22	28112.0	20780.0	0.9125	3017.0	1.0
9	28190.0	20189.0	0.9125	2478.0	1.0
9	24631.0	18510.0	0.8812	3601.0	1.0
17	26240.0	20003.0	0.9062	3948.0	1.0
39	25968.0	20369.0	0.925	3312.0	1.0
0	29836.0	19951.0	0.9063	2570.0	1.0
22	26368.0	21406.0	0.9438	2656.0	1.0
19	22727.0	19213.0	0.9438	3011.0	1.0
20	28266.0	21174.0	0.9125	3396.0	1.0
5	27007.0	19680.0	0.9188	2732.0	1.0
24	28123.0	20971.0	0.925	3332.0	1.0
11	28728.0	21361.0	0.9187	4261.0	1.0
38	28082.0	21206.0	0.9188	3150.0	1.0
20	28362.0	18812.0	0.8875	3007.0	1.0
13	28128.0	20432.0	0.9	3117.0	1.0
11	28369.0	19776.0	0.9	3562.0	1.0
10	25362.0	19565.0	0.9313	2808.0	1.0
26	26686.0	21948.0	0.9438	3438.0	1.0
27	29622.0	21671.0	0.9062	2929.0	1.0
6	25956.0	21319.0	0.9375	3614.0	1.0
4	28261.0	19707.0	0.8938	3216.0	1.0
22	25278.0	20402.0	0.9375	2626.0	1.0
8	29755.0	22534.0	0.9437	3152.0	1.0
11	24688.0	18590.0	0.8938	3612.0	1.0
23	26581.0	20643.0	0.9313	3270.0	1.0
17	26220.0	21607.0	0.9313	3573.0	1.0
12	28700.0	21828.0	0.95	2774.0	1.0
29	28572.0	21682.0	0.9188	3171.0	1.0
19	29380.0	21802.0	0.9313	3044.0	1.0
39	28356.0	20431.0	0.9188	3099.0	1.0
35	28889.0	22342.0	0.9125	5808.0	1.0
37	23912.0	18538.0	0.9125	3181.0	1.0
30	28912.0	20805.0	0.9	3908.0	1.0
28	30371.0	22341.0	0.925	3334.0	1.0
30	28775.0	22851.0	0.9375	3282.0	1.0
21	27694.0	21512.0	0.9312	5263.0	1.0
7	25411.0	18739.0	0.9313	2247.0	1.0
12	26102.0	18647.0	0.9	3785.0	1.0
