Id	Weibull Discovery Time	Discovery Time	Fraction Discovery	Information Time	Fraction Information
0	5468.0	4549.0	0.958	1884.0	1.0
1	5752.0	4029.0	0.914	1869.0	1.0
2	6161.0	4772.0	0.946	1937.0	1.0
3	6286.0	4791.0	0.946	1772.0	1.0
4	5425.0	4543.0	0.962	1830.0	1.0
5	5786.0	4608.0	0.932	1845.0	1.0
6	5546.0	4421.0	0.954	1855.0	1.0
7	5716.0	4451.0	0.952	1870.0	1.0
8	6407.0	4266.0	0.906	1946.0	1.0
9	5810.0	4337.0	0.922	1900.0	1.0
10	6303.0	4641.0	0.938	1810.0	1.0
11	8274.0	4755.0	0.874	2373.0	0.99
12	5714.0	4493.0	0.942	1921.0	1.0
13	7451.0	4549.0	0.888	1962.0	1.0
14	5690.0	4308.0	0.938	1665.0	1.0
15	6377.0	4387.0	0.912	1887.0	1.0
16	6111.0	4570.0	0.948	1758.0	1.0
17	5672.0	4358.0	0.944	1828.0	1.0
18	6038.0	3887.0	0.888	1940.0	1.0
19	10578.0	4060.0	0.798	2065.0	1.0
20	6283.0	4196.0	0.92	1558.0	1.0
21	5857.0	4567.0	0.944	2250.0	1.0
22	5523.0	4021.0	0.926	1755.0	1.0
23	6212.0	4507.0	0.934	1781.0	1.0
24	5801.0	4322.0	0.952	1954.0	1.0
25	5751.0	4469.0	0.948	1982.0	1.0
26	7021.0	4995.0	0.936	2096.0	1.0
27	6919.0	4626.0	0.91	1705.0	1.0
28	5257.0	4108.0	0.94	1630.0	1.0
29	7443.0	5251.0	0.928	2208.0	1.0
30	5928.0	4829.0	0.944	1982.0	1.0
31	5306.0	4266.0	0.936	1802.0	1.0
32	6378.0	4916.0	0.932	2190.0	1.0
33	5466.0	4563.0	0.956	1996.0	1.0
34	7553.0	4419.0	0.89	1719.0	1.0
35	8743.0	3762.0	0.81	2014.0	0.998
36	5674.0	4518.0	0.952	1752.0	1.0
37	5673.0	4260.0	0.922	1830.0	1.0
38	5436.0	4075.0	0.926	1743.0	1.0
39	5869.0	4335.0	0.936	1773.0	1.0
40	6104.0	4498.0	0.932	2022.0	1.0
41	7484.0	4917.0	0.914	1982.0	1.0
42	9249.0	4479.0	0.846	1881.0	1.0
43	6056.0	4636.0	0.94	2097.0	1.0
44	7891.0	4238.0	0.868	1884.0	1.0
45	6955.0	4234.0	0.898	1788.0	1.0
46	5975.0	4848.0	0.95	1955.0	1.0
47	7128.0	4525.0	0.894	1846.0	1.0
48	5279.0	4518.0	0.968	1822.0	1.0
49	6087.0	4532.0	0.914	1940.0	1.0
50	8062.0	4357.0	0.864	1824.0	1.0
51	7932.0	4214.0	0.862	2236.0	1.0
52	6962.0	3930.0	0.88	1810.0	1.0
53	5419.0	4301.0	0.944	1855.0	1.0
54	6580.0	4019.0	0.888	1883.0	1.0
55	7262.0	4524.0	0.89	1931.0	1.0
56	5326.0	4190.0	0.956	1866.0	1.0
57	5782.0	4708.0	0.952	1964.0	1.0
58	6041.0	4471.0	0.954	1661.0	1.0
59	5654.0	4267.0	0.932	1743.0	1.0
60	5263.0	4290.0	0.942	1852.0	1.0
61	6587.0	4453.0	0.922	1908.0	1.0
62	14528.0	5059.0	0.786	2791.0	1.0
63	6435.0	4704.0	0.932	1943.0	1.0
64	6529.0	4083.0	0.904	2016.0	1.0
65	6189.0	4280.0	0.914	1706.0	1.0
66	9066.0	4187.0	0.822	1904.0	0.99
67	5931.0	4574.0	0.944	2061.0	1.0
68	9255.0	3434.0	0.772	1966.0	0.994
69	5901.0	4620.0	0.94	1993.0	1.0
70	5342.0	4463.0	0.958	1827.0	1.0
71	5952.0	4467.0	0.938	1681.0	1.0
72	5315.0	4168.0	0.954	1759.0	1.0
73	5593.0	4536.0	0.956	1618.0	1.0
74	7700.0	4533.0	0.87	2299.0	1.0
75	5721.0	4233.0	0.934	1855.0	1.0
76	10545.0	4448.0	0.814	2091.0	1.0
77	5981.0	3997.0	0.904	1651.0	1.0
78	5776.0	4691.0	0.964	1808.0	1.0
79	4835.0	4133.0	0.962	1664.0	1.0
80	5932.0	4586.0	0.94	1750.0	1.0
81	5639.0	4576.0	0.932	1853.0	1.0
82	5779.0	4530.0	0.94	1851.0	1.0
83	6118.0	3954.0	0.882	1888.0	1.0
84	5260.0	4365.0	0.96	1759.0	1.0
85	5929.0	3897.0	0.906	1812.0	1.0
86	6419.0	4780.0	0.938	2056.0	1.0
87	5666.0	4358.0	0.944	1724.0	1.0
88	6776.0	4071.0	0.876	1941.0	1.0
89	5327.0	4269.0	0.944	1802.0	1.0
90	5597.0	4378.0	0.94	1806.0	1.0
91	5691.0	3897.0	0.892	1871.0	1.0
92	16349.0	5316.0	0.776	3014.0	0.998
93	6200.0	4619.0	0.94	2061.0	1.0
94	5209.0	4621.0	0.958	1886.0	1.0
95	7445.0	4819.0	0.898	1981.0	1.0
96	7201.0	4933.0	0.92	1858.0	1.0
97	9696.0	4020.0	0.806	1951.0	1.0
98	4914.0	4216.0	0.966	1659.0	1.0
99	7157.0	4801.0	0.906	1980.0	1.0
