Id	Weibull Discovery Time	Discovery Time	Fraction Discovery	Information Time	Fraction Information
0	131623.0	103240.0	0.6766	4539.0	1.0
1	90958.0	94548.0	0.8371	4704.0	1.0
2	91521.0	97947.0	0.8315	4611.0	1.0
3	92632.0	98137.0	0.8243	4745.0	1.0
4	129533.0	105363.0	0.6936	4639.0	1.0
5	111494.0	105620.0	0.7635	4835.0	1.0
6	131801.0	104618.0	0.6889	4522.0	1.0
7	102337.0	96418.0	0.7404	4642.0	1.0
8	90973.0	92377.0	0.8051	4718.0	1.0
9	138386.0	104416.0	0.6686	4558.0	1.0
10	96582.0	98293.0	0.797	4846.0	1.0
11	104303.0	102570.0	0.7896	4718.0	1.0
12	92095.0	96432.0	0.817	4570.0	1.0
13	95806.0	98927.0	0.8135	4695.0	1.0
14	116178.0	105072.0	0.7491	4736.0	1.0
15	104088.0	97842.0	0.7435	4562.0	1.0
16	92130.0	96079.0	0.8282	4484.0	1.0
17	90075.0	92952.0	0.8279	4543.0	1.0
18	110173.0	104378.0	0.7481	4865.0	1.0
19	89497.0	95898.0	0.8412	4688.0	1.0
20	92591.0	96683.0	0.8226	4604.0	1.0
21	91101.0	83500.0	0.7168	4670.0	1.0
22	112554.0	104514.0	0.7605	4577.0	1.0
23	93884.0	96107.0	0.8136	4901.0	1.0
24	98740.0	99909.0	0.7965	4613.0	1.0
25	94506.0	98566.0	0.8019	4902.0	1.0
26	101588.0	100838.0	0.7784	4658.0	1.0
27	97823.0	97331.0	0.7937	4664.0	1.0
28	114792.0	108643.0	0.7776	4596.0	1.0
29	89842.0	94943.0	0.8349	4688.0	1.0
30	93705.0	97195.0	0.8162	4537.0	1.0
31	127885.0	103545.0	0.6889	4785.0	1.0
32	107738.0	103534.0	0.7655	4715.0	1.0
33	132412.0	104695.0	0.6808	4642.0	1.0
34	92015.0	95248.0	0.8142	4769.0	1.0
35	89589.0	92123.0	0.815	4723.0	1.0
36	91791.0	94166.0	0.8205	4476.0	1.0
37	97529.0	98483.0	0.7789	4905.0	1.0
38	94313.0	96928.0	0.8048	4357.0	1.0
39	98918.0	89985.0	0.714	4667.0	1.0
40	96572.0	97030.0	0.7909	4581.0	1.0
41	121658.0	105574.0	0.7321	5103.0	1.0
42	128946.0	104042.0	0.6847	4653.0	1.0
43	103329.0	101327.0	0.7746	4771.0	1.0
44	100901.0	97987.0	0.7731	4703.0	1.0
45	134222.0	104523.0	0.676	4831.0	1.0
46	97878.0	100913.0	0.8008	4741.0	1.0
47	88910.0	91295.0	0.8203	4744.0	1.0
48	93134.0	97167.0	0.8078	4596.0	1.0
49	120756.0	106181.0	0.7286	4925.0	1.0
50	90099.0	94278.0	0.838	4882.0	1.0
51	89179.0	94336.0	0.8421	4722.0	1.0
52	93301.0	97470.0	0.838	4706.0	1.0
53	131727.0	104291.0	0.6905	4555.0	1.0
54	119477.0	104961.0	0.7111	4786.0	1.0
55	93275.0	95880.0	0.8216	4370.0	1.0
56	124321.0	104448.0	0.7018	4535.0	1.0
57	91528.0	92289.0	0.7948	4410.0	1.0
58	96781.0	96313.0	0.7934	4458.0	1.0
59	91952.0	96013.0	0.8205	4508.0	1.0
60	96010.0	96788.0	0.7676	4577.0	1.0
61	88770.0	95017.0	0.8408	4936.0	1.0
62	95657.0	97822.0	0.8084	4527.0	1.0
63	103656.0	101020.0	0.7767	4596.0	1.0
64	108035.0	102226.0	0.7613	4485.0	1.0
65	91819.0	95608.0	0.8236	4658.0	1.0
66	98781.0	99097.0	0.7941	4530.0	1.0
67	88411.0	93983.0	0.8511	4755.0	1.0
68	89997.0	93051.0	0.8255	4386.0	1.0
69	109497.0	102346.0	0.7509	4510.0	1.0
70	107219.0	102017.0	0.7611	4729.0	1.0
71	88831.0	93830.0	0.8451	4716.0	1.0
72	101230.0	100750.0	0.784	4704.0	1.0
73	93912.0	96074.0	0.8264	4633.0	1.0
74	93557.0	97768.0	0.8257	4748.0	1.0
75	96327.0	99037.0	0.8131	4400.0	1.0
76	119422.0	104805.0	0.7356	4752.0	1.0
77	109113.0	102785.0	0.7578	4539.0	1.0
78	137806.0	105959.0	0.6816	4603.0	1.0
79	90121.0	90500.0	0.8012	4653.0	1.0
80	109140.0	102757.0	0.7532	4666.0	1.0
81	94019.0	94381.0	0.8115	4369.0	1.0
82	108961.0	103715.0	0.7615	4431.0	1.0
83	103455.0	99777.0	0.7789	4432.0	1.0
84	89167.0	92060.0	0.8167	4603.0	1.0
85	91775.0	94328.0	0.8016	4454.0	1.0
86	91685.0	96527.0	0.8193	4826.0	1.0
87	90810.0	96704.0	0.85	4771.0	1.0
88	104111.0	101278.0	0.7691	4671.0	1.0
89	130262.0	109709.0	0.7268	4592.0	1.0
90	111180.0	103424.0	0.7576	4581.0	1.0
91	102390.0	97907.0	0.7624	4527.0	1.0
92	106722.0	101099.0	0.7517	4246.0	1.0
93	87077.0	95797.0	0.8699	4894.0	1.0
94	139355.0	108765.0	0.6819	4572.0	1.0
95	94584.0	97913.0	0.808	4846.0	1.0
96	128439.0	102376.0	0.6751	4710.0	1.0
97	90285.0	94437.0	0.8344	4449.0	1.0
98	107731.0	100748.0	0.7477	4657.0	1.0
99	92252.0	95375.0	0.8028	4906.0	1.0
