Runs	Weibull Discovery Time	Discovery Time	Fraction Discovery	Information Time	Fraction Information
1	23070.0	20102.0	0.964	3443.0	1.0
2	31361.0	22693.0	0.9305	3307.0	1.0
3	22300.0	19085.0	0.966	3308.0	1.0
4	20285.0	18384.0	0.972	3247.0	1.0
5	23420.0	20635.0	0.982	3228.0	1.0
6	17063.0	16749.0	0.9865	3187.0	1.0
