Id	Weibull Discovery Time	Discovery Time	Fraction Discovery	Information Time	Fraction Information
0	6247.0	4300.0	0.9565	141.0	1.0
1	5813.0	4215.0	0.9625	139.0	1.0
2	5870.0	4093.0	0.9625	140.0	1.0
3	6539.0	4170.0	0.946	155.0	1.0
4	5874.0	4057.0	0.959	138.0	1.0
5	5734.0	3886.0	0.9485	131.0	1.0
6	7124.0	4514.0	0.9435	137.0	1.0
7	6084.0	4211.0	0.952	154.0	1.0
8	6238.0	4317.0	0.952	150.0	1.0
9	6158.0	4270.0	0.9585	131.0	1.0
10	6099.0	4338.0	0.9655	131.0	1.0
11	5623.0	4091.0	0.961	125.0	1.0
12	5889.0	4307.0	0.965	175.0	1.0
13	6053.0	4203.0	0.96	124.0	1.0
14	6211.0	4158.0	0.9445	145.0	1.0
15	8075.0	4510.0	0.92	122.0	1.0
16	6839.0	4350.0	0.9355	141.0	1.0
17	6202.0	4338.0	0.96	159.0	1.0
18	5937.0	4239.0	0.9605	125.0	1.0
19	7161.0	4339.0	0.9335	139.0	1.0
20	6174.0	4006.0	0.9345	161.0	1.0
21	6817.0	4370.0	0.942	140.0	1.0
22	6116.0	4244.0	0.955	122.0	1.0
23	6295.0	4324.0	0.9575	122.0	1.0
24	6255.0	4065.0	0.946	114.0	1.0
25	5875.0	4043.0	0.952	138.0	1.0
26	6110.0	4283.0	0.9585	110.0	1.0
27	6131.0	4208.0	0.959	142.0	1.0
28	5940.0	4266.0	0.9575	124.0	1.0
29	6116.0	4361.0	0.9655	132.0	1.0
30	6019.0	4054.0	0.957	123.0	1.0
31	6556.0	4269.0	0.952	156.0	1.0
32	6093.0	4217.0	0.9555	151.0	1.0
33	8559.0	4595.0	0.9175	142.0	1.0
34	6533.0	4154.0	0.9355	147.0	1.0
35	6104.0	4235.0	0.9505	158.0	1.0
36	6719.0	4450.0	0.951	122.0	1.0
37	5663.0	4202.0	0.9615	123.0	1.0
38	5675.0	3995.0	0.9625	130.0	1.0
39	6142.0	4156.0	0.945	115.0	1.0
40	7219.0	4165.0	0.9265	124.0	1.0
41	5865.0	4031.0	0.95	151.0	1.0
42	6096.0	4300.0	0.958	142.0	1.0
43	5944.0	4273.0	0.964	154.0	1.0
44	6647.0	4139.0	0.935	137.0	1.0
45	8671.0	4517.0	0.911	148.0	1.0
46	6652.0	4205.0	0.935	147.0	1.0
47	6680.0	4339.0	0.947	113.0	1.0
48	5718.0	4142.0	0.966	148.0	1.0
49	6540.0	4182.0	0.9415	122.0	1.0
50	6271.0	4269.0	0.957	141.0	1.0
51	5904.0	4169.0	0.9595	145.0	1.0
52	10757.0	4572.0	0.874	141.0	1.0
53	6210.0	4309.0	0.958	134.0	1.0
54	6247.0	4304.0	0.953	128.0	1.0
55	6241.0	4369.0	0.963	124.0	1.0
56	5909.0	4221.0	0.96	117.0	1.0
57	6293.0	4193.0	0.945	160.0	1.0
58	5843.0	4099.0	0.9635	128.0	1.0
59	8156.0	4343.0	0.9125	111.0	1.0
60	5927.0	4315.0	0.9665	134.0	1.0
61	5618.0	4097.0	0.96	147.0	1.0
62	5982.0	4297.0	0.9615	125.0	1.0
63	5784.0	4253.0	0.97	147.0	1.0
64	6104.0	4341.0	0.9635	132.0	1.0
65	6627.0	4322.0	0.9455	137.0	1.0
66	5866.0	4139.0	0.9625	136.0	1.0
67	6236.0	4220.0	0.9475	148.0	1.0
68	6021.0	4352.0	0.9655	144.0	1.0
69	5993.0	4189.0	0.954	130.0	1.0
70	6126.0	4049.0	0.9485	155.0	1.0
71	6237.0	4416.0	0.9605	157.0	1.0
72	6061.0	4268.0	0.9545	143.0	1.0
73	6491.0	4467.0	0.955	130.0	1.0
74	6151.0	4158.0	0.949	118.0	1.0
75	5706.0	4221.0	0.9615	133.0	1.0
76	5818.0	4054.0	0.9635	134.0	1.0
77	6709.0	4528.0	0.953	130.0	1.0
78	5532.0	3984.0	0.9605	123.0	1.0
79	5862.0	4173.0	0.958	162.0	1.0
80	6666.0	4128.0	0.9345	143.0	1.0
81	28567.0	5193.0	0.7695	165.0	1.0
82	7378.0	4414.0	0.9305	128.0	1.0
83	5930.0	4213.0	0.9595	118.0	1.0
84	5721.0	3969.0	0.9645	113.0	1.0
85	5737.0	4059.0	0.964	148.0	1.0
86	5846.0	4182.0	0.9645	130.0	1.0
87	6112.0	4159.0	0.9505	129.0	1.0
88	6321.0	4237.0	0.9545	131.0	1.0
89	6022.0	4194.0	0.954	152.0	1.0
90	6057.0	4251.0	0.961	164.0	1.0
91	6159.0	4254.0	0.962	146.0	1.0
92	5869.0	4198.0	0.9615	162.0	1.0
93	6379.0	4158.0	0.947	124.0	1.0
94	6476.0	4327.0	0.947	143.0	1.0
95	5838.0	4007.0	0.953	133.0	1.0
96	6252.0	4364.0	0.9595	142.0	1.0
97	6396.0	4275.0	0.954	128.0	1.0
98	6058.0	4122.0	0.946	157.0	1.0
99	5765.0	4116.0	0.956	125.0	1.0
