Runs	Weibull Discovery Time	Discovery Time	Fraction Discovery	Information Time	Fraction Information
1	53716.0	22631.0	0.8095	2953.0	1.0
2	64147.0	22939.0	0.7802	2964.0	1.0
3	71831.0	22934.0	0.7675	2957.0	1.0
4	52516.0	22877.0	0.8151	2925.0	1.0
5	68833.0	22664.0	0.7654	2950.0	1.0
6	54191.0	22764.0	0.8084	2976.0	1.0
7	47939.0	22340.0	0.8312	2941.0	1.0
8	50433.0	22125.0	0.8227	2882.0	1.0
9	60887.0	22944.0	0.7901	2994.0	1.0
10	54956.0	23093.0	0.81	2963.0	1.0
