Runs	Weibull Discovery Time	Discovery Time	Fraction Discovery	Information Time	Fraction Information
1	28625.0	20604.0	0.9205	3065.0	1.0
2	29333.0	20591.0	0.913	3105.0	1.0
3	31218.0	21455.0	0.914	3069.0	1.0
4	30146.0	21695.0	0.9275	3069.0	1.0
5	26707.0	19780.0	0.931	2830.0	1.0
6	28505.0	20388.0	0.919	3170.0	1.0
7	30426.0	21186.0	0.9145	3102.0	1.0
8	28853.0	20056.0	0.915	2968.0	1.0
9	27309.0	20110.0	0.9295	2991.0	1.0
10	27780.0	20763.0	0.938	2916.0	1.0
