Id	Weibull Discovery Time	Discovery Time	Fraction Discovery	Information Time	Fraction Information
0	6221.0	4202.0	0.943	123.0	1.0
1	5624.0	3920.0	0.961	126.0	1.0
2	6139.0	4016.0	0.943	130.0	1.0
3	6376.0	4214.0	0.95	154.0	1.0
4	6052.0	4250.0	0.9665	151.0	1.0
5	6314.0	4146.0	0.94	137.0	1.0
6	5833.0	3962.0	0.948	124.0	1.0
7	5686.0	3985.0	0.952	124.0	1.0
8	5772.0	3857.0	0.9445	121.0	1.0
9	6354.0	4193.0	0.9545	120.0	1.0
10	6354.0	4115.0	0.9395	148.0	1.0
11	5847.0	4075.0	0.949	144.0	1.0
12	6310.0	4271.0	0.9505	138.0	1.0
13	5606.0	3994.0	0.9565	145.0	1.0
14	5449.0	4005.0	0.9615	140.0	1.0
15	6050.0	4061.0	0.946	166.0	1.0
16	5938.0	4134.0	0.954	125.0	1.0
17	5964.0	3903.0	0.944	122.0	1.0
18	5726.0	3920.0	0.95	105.0	1.0
19	5540.0	3979.0	0.9595	141.0	1.0
20	5708.0	3989.0	0.9515	136.0	1.0
21	5946.0	4104.0	0.9475	176.0	1.0
22	6271.0	4080.0	0.9415	137.0	1.0
23	5962.0	4028.0	0.948	146.0	1.0
24	6221.0	4028.0	0.943	147.0	1.0
25	5764.0	4041.0	0.9455	170.0	1.0
26	5732.0	3882.0	0.944	143.0	1.0
27	6308.0	4264.0	0.9485	125.0	1.0
28	5770.0	4065.0	0.952	135.0	1.0
29	5752.0	4148.0	0.9555	168.0	1.0
30	6209.0	4094.0	0.939	140.0	1.0
31	5647.0	3860.0	0.9435	153.0	1.0
32	5910.0	4100.0	0.9505	143.0	1.0
33	5958.0	4003.0	0.9435	134.0	1.0
34	5632.0	3927.0	0.95	163.0	1.0
35	5548.0	4023.0	0.9585	119.0	1.0
36	5817.0	4092.0	0.9485	107.0	1.0
37	6204.0	4319.0	0.96	152.0	1.0
38	5379.0	3962.0	0.9565	139.0	1.0
39	6029.0	4026.0	0.9435	145.0	1.0
40	5829.0	3937.0	0.948	113.0	1.0
41	5957.0	3884.0	0.948	170.0	1.0
42	5927.0	4058.0	0.947	129.0	1.0
43	6079.0	4074.0	0.943	148.0	1.0
44	6280.0	4161.0	0.948	150.0	1.0
45	6055.0	4149.0	0.951	134.0	1.0
46	6205.0	4122.0	0.9405	147.0	1.0
47	6012.0	4181.0	0.956	130.0	1.0
48	5586.0	3992.0	0.959	126.0	1.0
49	6086.0	3903.0	0.9495	111.0	1.0
50	5950.0	4143.0	0.944	153.0	1.0
51	6084.0	4030.0	0.943	176.0	1.0
52	6355.0	4188.0	0.943	139.0	1.0
53	5798.0	4025.0	0.9525	149.0	1.0
54	6079.0	4099.0	0.952	153.0	1.0
55	5831.0	4076.0	0.9575	131.0	1.0
56	6465.0	4242.0	0.943	118.0	1.0
57	5805.0	4011.0	0.9485	140.0	1.0
58	5754.0	4108.0	0.954	137.0	1.0
59	5963.0	4034.0	0.9485	137.0	1.0
60	5676.0	4003.0	0.95	147.0	1.0
61	6167.0	4036.0	0.944	162.0	1.0
62	6177.0	4236.0	0.945	152.0	1.0
63	5857.0	3853.0	0.9415	167.0	1.0
64	6144.0	4163.0	0.953	124.0	1.0
65	5833.0	4024.0	0.947	132.0	1.0
66	5382.0	3881.0	0.9495	161.0	1.0
67	6099.0	4145.0	0.947	127.0	1.0
68	5863.0	4096.0	0.9585	123.0	1.0
69	6102.0	4038.0	0.94	145.0	1.0
70	5980.0	4087.0	0.9535	148.0	1.0
71	6051.0	4120.0	0.946	158.0	1.0
72	6097.0	4065.0	0.9425	132.0	1.0
73	5786.0	3982.0	0.9495	137.0	1.0
74	6059.0	4078.0	0.9445	153.0	1.0
75	5560.0	3992.0	0.9535	154.0	1.0
76	5810.0	3884.0	0.9525	136.0	1.0
77	5852.0	4033.0	0.944	124.0	1.0
78	5949.0	4055.0	0.9565	152.0	1.0
79	6164.0	4266.0	0.9535	120.0	1.0
80	6306.0	4294.0	0.9465	142.0	1.0
81	5700.0	3877.0	0.9505	132.0	1.0
82	6160.0	4117.0	0.945	173.0	1.0
83	5750.0	3969.0	0.948	158.0	1.0
84	6357.0	4059.0	0.943	115.0	1.0
85	6067.0	4184.0	0.949	129.0	1.0
86	5904.0	3975.0	0.9485	155.0	1.0
87	6024.0	3986.0	0.9385	160.0	1.0
88	6043.0	4102.0	0.9475	135.0	1.0
89	5771.0	4066.0	0.9495	145.0	1.0
90	6484.0	4146.0	0.9415	130.0	1.0
91	5969.0	4066.0	0.953	131.0	1.0
92	5682.0	3937.0	0.9455	186.0	1.0
93	5767.0	4015.0	0.9475	152.0	1.0
94	5874.0	3937.0	0.9515	131.0	1.0
95	5824.0	3968.0	0.9485	148.0	1.0
96	6257.0	4190.0	0.951	138.0	1.0
97	5739.0	3983.0	0.952	142.0	1.0
98	5884.0	3994.0	0.9505	148.0	1.0
99	5689.0	4041.0	0.955	143.0	1.0
