Runs	Weibull Discovery Time	Discovery Time	Fraction Discovery	Information Time	Fraction Information
1	28972.0	20700.0	0.921	2958.0	1.0
2	30101.0	20591.0	0.915	2904.0	1.0
3	30697.0	21681.0	0.922	3112.0	1.0
4	27791.0	20401.0	0.927	3037.0	1.0
5	29957.0	21236.0	0.92	3091.0	1.0
6	30774.0	20788.0	0.904	2788.0	1.0
