Runs	Weibull Discovery Time	Discovery Time	Fraction Discovery	Information Time	Fraction Information
115	67963.0	23797.0	0.794	2818.0	1.0
116	38023.0	21871.0	0.87	2852.0	1.0
117	46417.0	21864.0	0.8325	2902.0	1.0
118	55690.0	19218.0	0.7655	3511.0	1.0
119	31521.0	20438.0	0.8945	3184.0	1.0
120	37317.0	22130.0	0.8825	2952.0	1.0
121	41755.0	22135.0	0.8515	3111.0	1.0
122	49785.0	22678.0	0.824	2945.0	1.0
123	29652.0	20485.0	0.9065	3195.0	1.0
124	32012.0	20506.0	0.8955	2771.0	1.0
125	35502.0	21683.0	0.8885	2937.0	1.0
126	63309.0	23870.0	0.775	3307.0	1.0
127	45868.0	22359.0	0.837	2967.0	1.0
128	29082.0	20341.0	0.904	3464.0	1.0
129	30801.0	20400.0	0.907	3079.0	1.0
130	34055.0	20865.0	0.8825	2854.0	1.0
131	37410.0	21512.0	0.8775	2958.0	1.0
132	46551.0	23174.0	0.84	3121.0	1.0
133	58681.0	24131.0	0.802	3013.0	1.0
134	35345.0	20414.0	0.876	2989.0	1.0
135	54050.0	23048.0	0.815	3187.0	1.0
136	46221.0	22624.0	0.8525	2943.0	1.0
137	37626.0	21822.0	0.8795	2933.0	1.0
138	34061.0	21104.0	0.8875	3200.0	1.0
139	66415.0	23136.0	0.779	2839.0	1.0
140	40598.0	21841.0	0.858	2973.0	1.0
141	37825.0	21200.0	0.8585	3113.0	1.0
142	68587.0	22828.0	0.765	3325.0	1.0
143	35268.0	21528.0	0.8825	3188.0	1.0
144	38859.0	22170.0	0.8755	2933.0	1.0
145	38527.0	22209.0	0.879	2768.0	1.0
146	43360.0	22358.0	0.861	2779.0	1.0
147	44490.0	22624.0	0.8505	3012.0	1.0
148	52240.0	22120.0	0.831	2875.0	1.0
149	29517.0	20311.0	0.9125	2694.0	1.0
150	41071.0	21620.0	0.8535	3050.0	1.0
151	50547.0	21916.0	0.815	2979.0	1.0
152	58984.0	23069.0	0.8005	2998.0	1.0
153	35168.0	22429.0	0.891	3298.0	1.0
154	29961.0	21085.0	0.919	2990.0	1.0
155	38544.0	22923.0	0.881	3271.0	1.0
156	32027.0	20918.0	0.899	2861.0	1.0
157	38690.0	21970.0	0.866	3117.0	1.0
158	37525.0	21740.0	0.8755	3143.0	1.0
159	35700.0	20759.0	0.8715	2903.0	1.0
160	30512.0	20877.0	0.907	2895.0	1.0
161	46526.0	20955.0	0.821	2876.0	1.0
162	46773.0	21810.0	0.826	3138.0	1.0
163	49625.0	23100.0	0.832	2919.0	1.0
164	30016.0	20984.0	0.913	3144.0	1.0
165	83754.0	24251.0	0.7375	3140.0	1.0
166	33570.0	21435.0	0.8985	2967.0	1.0
167	33696.0	21233.0	0.8865	3193.0	1.0
168	42095.0	21669.0	0.852	2807.0	1.0
169	32876.0	21057.0	0.8945	3053.0	1.0
170	32628.0	21058.0	0.903	2998.0	1.0
171	38704.0	21933.0	0.8715	3020.0	1.0
172	41917.0	22537.0	0.8545	2988.0	1.0
173	63877.0	22040.0	0.771	2952.0	1.0
174	36123.0	21634.0	0.8785	3073.0	1.0
175	57918.0	22137.0	0.794	2946.0	1.0
176	46053.0	21146.0	0.8315	2881.0	1.0
177	37755.0	20706.0	0.8625	2768.0	1.0
178	39306.0	22817.0	0.868	3250.0	1.0
179	34374.0	20533.0	0.875	3057.0	1.0
180	44182.0	22542.0	0.8545	2774.0	1.0
181	50058.0	23504.0	0.8395	3071.0	1.0
182	44448.0	21815.0	0.844	2974.0	1.0
183	65139.0	22983.0	0.7845	2533.0	1.0
184	63301.0	22583.0	0.7775	2906.0	1.0
185	31942.0	21421.0	0.904	3257.0	1.0
186	38888.0	21825.0	0.8685	2985.0	1.0
187	42973.0	20616.0	0.8325	2883.0	1.0
188	40402.0	22770.0	0.873	2953.0	1.0
189	34567.0	20464.0	0.8735	3015.0	1.0
190	40232.0	19979.0	0.8335	3232.0	1.0
191	41934.0	22602.0	0.8565	2737.0	1.0
192	35321.0	21794.0	0.88	3323.0	1.0
193	47271.0	22139.0	0.8265	3158.0	1.0
194	36775.0	20221.0	0.871	2731.0	1.0
195	34845.0	20382.0	0.877	3015.0	1.0
196	41046.0	21334.0	0.848	3149.0	1.0
197	39863.0	22441.0	0.873	2766.0	1.0
198	44649.0	22160.0	0.8345	3174.0	1.0
199	37105.0	21493.0	0.8735	3095.0	1.0
200	34947.0	21544.0	0.889	3046.0	1.0
201	44465.0	21970.0	0.835	2912.0	1.0
202	38521.0	20752.0	0.859	2974.0	1.0
203	32007.0	20842.0	0.894	3140.0	1.0
204	31664.0	19807.0	0.8855	2997.0	1.0
205	33992.0	21677.0	0.898	3055.0	1.0
206	29532.0	19971.0	0.906	2881.0	1.0
207	36284.0	20663.0	0.87	2939.0	1.0
208	57015.0	22969.0	0.8035	2941.0	1.0
209	37062.0	21560.0	0.871	2853.0	1.0
210	38567.0	22300.0	0.88	3071.0	1.0
211	32196.0	20353.0	0.894	2810.0	1.0
212	39703.0	22134.0	0.864	3057.0	1.0
213	45161.0	21224.0	0.8325	2919.0	1.0
214	51520.0	22394.0	0.8185	2917.0	1.0
215	31888.0	20827.0	0.8975	2831.0	1.0
216	38223.0	22066.0	0.874	3111.0	1.0
217	40037.0	21758.0	0.8555	3136.0	1.0
218	42897.0	22383.0	0.851	3018.0	1.0
219	32823.0	20815.0	0.899	2718.0	1.0
220	39693.0	21328.0	0.8585	2918.0	1.0
221	49383.0	22302.0	0.8295	2919.0	1.0
222	39425.0	21626.0	0.863	3121.0	1.0
223	33091.0	20748.0	0.8895	2831.0	1.0
224	35309.0	22303.0	0.8975	3238.0	1.0
225	31729.0	20100.0	0.897	2793.0	1.0
226	49769.0	22566.0	0.822	3075.0	1.0
227	31609.0	20107.0	0.897	2692.0	1.0
228	33181.0	20561.0	0.887	2925.0	1.0
229	43582.0	21601.0	0.8445	3050.0	1.0
230	36276.0	21537.0	0.885	2852.0	1.0
231	44874.0	20938.0	0.837	2727.0	1.0
232	36248.0	21887.0	0.8755	2883.0	1.0
233	60790.0	24299.0	0.789	3104.0	1.0
234	40299.0	22684.0	0.8695	3140.0	1.0
235	38876.0	21294.0	0.868	2515.0	1.0
236	35165.0	20714.0	0.8815	2752.0	1.0
237	60885.0	22806.0	0.789	2935.0	1.0
238	33586.0	22117.0	0.9015	3227.0	1.0
239	34214.0	20970.0	0.8895	2986.0	1.0
240	41342.0	22952.0	0.8755	3063.0	1.0
241	51021.0	22264.0	0.827	2894.0	1.0
242	39714.0	21810.0	0.8675	2887.0	1.0
243	44574.0	22228.0	0.854	2961.0	1.0
244	30667.0	20127.0	0.894	3120.0	1.0
245	33037.0	21654.0	0.895	3079.0	1.0
246	35019.0	20940.0	0.8855	2789.0	1.0
247	42469.0	21693.0	0.844	3118.0	1.0
248	55081.0	22287.0	0.81	3004.0	1.0
249	36341.0	21366.0	0.868	3144.0	1.0
250	75651.0	22065.0	0.7575	2906.0	1.0
251	33684.0	21135.0	0.9	2833.0	1.0
252	33489.0	21576.0	0.899	3030.0	1.0
253	43010.0	22837.0	0.85	2955.0	1.0
254	51127.0	22868.0	0.836	2756.0	1.0
255	40359.0	22286.0	0.86	2992.0	1.0
256	33259.0	21086.0	0.898	2782.0	1.0
257	72356.0	23874.0	0.7585	3280.0	1.0
258	39294.0	22586.0	0.8755	3066.0	1.0
259	33136.0	20686.0	0.8915	2856.0	1.0
260	36601.0	21970.0	0.8795	3106.0	1.0
261	43466.0	21911.0	0.8465	2737.0	1.0
262	39593.0	21939.0	0.8645	3258.0	1.0
263	47528.0	23685.0	0.8385	3022.0	1.0
264	36192.0	22217.0	0.8875	3061.0	1.0
265	40169.0	20711.0	0.8505	2895.0	1.0
266	31696.0	20302.0	0.901	2966.0	1.0
267	33561.0	21791.0	0.89	3238.0	1.0
268	44678.0	22089.0	0.8445	3004.0	1.0
269	33813.0	20196.0	0.88	2852.0	1.0
270	37101.0	21881.0	0.876	2784.0	1.0
271	52249.0	21848.0	0.806	2938.0	1.0
272	44850.0	22392.0	0.8445	3092.0	1.0
273	40120.0	21932.0	0.8665	2841.0	1.0
274	32677.0	21025.0	0.894	3108.0	1.0
275	33606.0	21560.0	0.894	2952.0	1.0
276	46822.0	21541.0	0.8195	2928.0	1.0
277	38575.0	21801.0	0.8665	3149.0	1.0
278	36323.0	22308.0	0.883	3163.0	1.0
279	34566.0	21386.0	0.894	2810.0	1.0
280	44087.0	23006.0	0.8525	2903.0	1.0
281	36999.0	20190.0	0.857	2820.0	1.0
282	50091.0	24099.0	0.826	3284.0	1.0
283	32170.0	20401.0	0.8965	2880.0	1.0
284	73466.0	23091.0	0.7495	3070.0	1.0
285	31890.0	21185.0	0.9055	3126.0	1.0
286	33989.0	20695.0	0.889	2844.0	1.0
287	42092.0	22152.0	0.8465	3021.0	1.0
288	29753.0	20383.0	0.913	2904.0	1.0
289	47507.0	21877.0	0.8315	3028.0	1.0
290	43013.0	22058.0	0.848	2984.0	1.0
291	46726.0	21663.0	0.8295	2782.0	1.0
292	32176.0	20498.0	0.9035	2808.0	1.0
293	37748.0	22223.0	0.8805	2890.0	1.0
294	43668.0	22129.0	0.8465	2588.0	1.0
295	37393.0	21366.0	0.8765	3015.0	1.0
296	39226.0	23693.0	0.875	3372.0	1.0
297	40585.0	21156.0	0.8565	3104.0	1.0
298	60854.0	23118.0	0.7835	3061.0	1.0
299	38640.0	20615.0	0.857	2979.0	1.0
300	36072.0	20896.0	0.878	2659.0	1.0
301	31084.0	19230.0	0.8855	2962.0	1.0
302	37352.0	21984.0	0.869	3232.0	1.0
303	41761.0	20759.0	0.846	2739.0	1.0
304	38805.0	21928.0	0.8645	3231.0	1.0
305	38232.0	22552.0	0.88	2899.0	1.0
306	32284.0	21551.0	0.8975	3304.0	1.0
307	40986.0	21380.0	0.85	3117.0	1.0
308	60704.0	23827.0	0.8025	2961.0	1.0
309	45667.0	21654.0	0.8325	2798.0	1.0
310	39566.0	21325.0	0.8545	2881.0	1.0
311	53762.0	23455.0	0.814	2851.0	1.0
312	68961.0	22356.0	0.75	3107.0	1.0
313	37379.0	20382.0	0.8625	2821.0	1.0
314	34161.0	20806.0	0.8885	2625.0	1.0
315	79988.0	23842.0	0.7435	3191.0	1.0
316	31394.0	20979.0	0.9095	2971.0	1.0
317	45106.0	23457.0	0.86	2945.0	1.0
318	38465.0	22534.0	0.8785	3075.0	1.0
319	60710.0	22387.0	0.783	3148.0	1.0
320	37258.0	20677.0	0.866	2710.0	1.0
321	33659.0	20574.0	0.883	3069.0	1.0
322	34416.0	22169.0	0.899	2890.0	1.0
323	34155.0	21214.0	0.894	2776.0	1.0
324	34955.0	20752.0	0.8715	2889.0	1.0
325	31950.0	20904.0	0.9015	2774.0	1.0
326	40692.0	21294.0	0.858	3046.0	1.0
327	33364.0	20664.0	0.8895	2977.0	1.0
328	42089.0	20055.0	0.8405	2736.0	1.0
329	69998.0	22314.0	0.763	2904.0	1.0
330	59313.0	23189.0	0.803	3094.0	1.0
331	42280.0	21874.0	0.849	2976.0	1.0
332	36124.0	22744.0	0.8915	3305.0	1.0
333	73948.0	21865.0	0.7515	2944.0	1.0
334	65740.0	21737.0	0.767	3139.0	1.0
335	28719.0	20127.0	0.9115	2969.0	1.0
336	39010.0	21855.0	0.872	2749.0	1.0
337	47304.0	22723.0	0.843	2795.0	1.0
338	35577.0	21579.0	0.8785	3019.0	1.0
339	39460.0	22237.0	0.867	3238.0	1.0
340	51009.0	23039.0	0.8215	3273.0	1.0
341	63681.0	23355.0	0.7885	2879.0	1.0
342	49829.0	22399.0	0.824	3116.0	1.0
343	43829.0	21282.0	0.844	2867.0	1.0
344	33857.0	20968.0	0.8985	2680.0	1.0
345	31259.0	20814.0	0.8955	3018.0	1.0
346	29765.0	20403.0	0.9185	2884.0	1.0
347	45124.0	22746.0	0.845	2917.0	1.0
348	34765.0	21583.0	0.8985	3040.0	1.0
349	48237.0	22863.0	0.831	3063.0	1.0
350	65413.0	22560.0	0.769	3093.0	1.0
351	46991.0	21841.0	0.827	2918.0	1.0
352	55527.0	22864.0	0.814	2840.0	1.0
353	59131.0	22867.0	0.7885	3090.0	1.0
354	46627.0	22651.0	0.8375	3095.0	1.0
355	55052.0	23304.0	0.8135	3064.0	1.0
356	40258.0	22802.0	0.8695	2940.0	1.0
357	35694.0	21394.0	0.88	2870.0	1.0
358	37669.0	22194.0	0.884	3029.0	1.0
359	31651.0	20374.0	0.9035	2837.0	1.0
360	31927.0	21127.0	0.896	3236.0	1.0
361	42770.0	20510.0	0.841	2903.0	1.0
362	69960.0	23340.0	0.7655	2836.0	1.0
363	35763.0	21386.0	0.8775	2898.0	1.0
364	36548.0	21620.0	0.884	2733.0	1.0
365	50093.0	22320.0	0.8135	3101.0	1.0
366	37547.0	20661.0	0.8765	2634.0	1.0
367	39476.0	22739.0	0.8635	3147.0	1.0
368	59161.0	23119.0	0.8085	2761.0	1.0
369	38574.0	22327.0	0.8755	3010.0	1.0
370	39308.0	21569.0	0.861	2762.0	1.0
371	37290.0	21817.0	0.875	2804.0	1.0
372	40366.0	22615.0	0.871	3113.0	1.0
373	75396.0	22309.0	0.748	2726.0	1.0
374	41394.0	22369.0	0.867	2663.0	1.0
375	29808.0	20116.0	0.9065	3006.0	1.0
376	28552.0	20179.0	0.9195	2633.0	1.0
377	62692.0	24258.0	0.796	2970.0	1.0
378	35192.0	21338.0	0.877	2901.0	1.0
379	34458.0	20816.0	0.877	3012.0	1.0
380	38911.0	22379.0	0.868	3452.0	1.0
381	43760.0	21180.0	0.838	2723.0	1.0
382	39416.0	22764.0	0.8825	2659.0	1.0
383	60414.0	22305.0	0.7885	2951.0	1.0
384	34759.0	21697.0	0.881	3267.0	1.0
385	72995.0	23171.0	0.7645	2828.0	1.0
386	53916.0	21811.0	0.812	2823.0	1.0
387	67084.0	23924.0	0.7775	3224.0	1.0
388	55731.0	22521.0	0.802	3042.0	1.0
389	51116.0	21599.0	0.806	3003.0	1.0
390	28022.0	20060.0	0.923	2703.0	1.0
391	40441.0	22455.0	0.8775	2889.0	1.0
392	37417.0	21308.0	0.864	3103.0	1.0
393	34320.0	21201.0	0.894	3064.0	1.0
394	45451.0	23505.0	0.85	3239.0	1.0
395	33336.0	20008.0	0.8765	2856.0	1.0
396	40985.0	22562.0	0.8555	2899.0	1.0
397	35022.0	21844.0	0.8855	3053.0	1.0
398	37941.0	21644.0	0.867	3012.0	1.0
399	41572.0	21911.0	0.858	3181.0	1.0
400	30018.0	20885.0	0.9175	2962.0	1.0
401	40037.0	22113.0	0.8555	3003.0	1.0
402	37603.0	21628.0	0.876	3115.0	1.0
403	48591.0	22657.0	0.8425	2903.0	1.0
404	34454.0	21525.0	0.888	2814.0	1.0
405	36197.0	21748.0	0.8775	3142.0	1.0
406	57540.0	23784.0	0.806	3021.0	1.0
407	34121.0	20282.0	0.8805	2980.0	1.0
408	66132.0	22702.0	0.7655	2924.0	1.0
409	30680.0	20304.0	0.9105	2770.0	1.0
410	36413.0	21572.0	0.8835	2904.0	1.0
411	58610.0	22473.0	0.785	2963.0	1.0
412	43588.0	21550.0	0.841	3272.0	1.0
413	35098.0	21615.0	0.8905	3168.0	1.0
414	55891.0	21749.0	0.804	2832.0	1.0
415	33614.0	21850.0	0.9005	3229.0	1.0
416	45105.0	22858.0	0.846	2930.0	1.0
417	51405.0	21891.0	0.8185	2865.0	1.0
418	32369.0	21273.0	0.9065	2829.0	1.0
419	39522.0	23027.0	0.8725	3069.0	1.0
420	46142.0	21820.0	0.8325	3020.0	1.0
421	40195.0	21730.0	0.857	2819.0	1.0
422	41263.0	21738.0	0.8575	2915.0	1.0
423	29371.0	20679.0	0.918	2967.0	1.0
424	36616.0	22079.0	0.883	2810.0	1.0
425	43815.0	22711.0	0.8475	3331.0	1.0
426	47169.0	22453.0	0.8315	2940.0	1.0
427	37325.0	21314.0	0.8625	3103.0	1.0
428	36387.0	20998.0	0.879	2853.0	1.0
429	39961.0	22525.0	0.864	3294.0	1.0
430	45265.0	22558.0	0.8465	2903.0	1.0
431	36531.0	21032.0	0.879	3027.0	1.0
432	38337.0	21960.0	0.8765	2831.0	1.0
433	39286.0	21655.0	0.8685	2952.0	1.0
434	40860.0	21695.0	0.8525	2759.0	1.0
435	44437.0	21601.0	0.8355	3004.0	1.0
436	38254.0	20488.0	0.85	3105.0	1.0
437	51298.0	23086.0	0.8275	2818.0	1.0
438	46844.0	22275.0	0.84	2902.0	1.0
439	30830.0	19792.0	0.8955	2713.0	1.0
440	29123.0	20537.0	0.921	2953.0	1.0
441	45994.0	22833.0	0.837	2949.0	1.0
442	49491.0	21901.0	0.8175	3204.0	1.0
443	40053.0	21656.0	0.859	2978.0	1.0
444	45937.0	22283.0	0.838	2993.0	1.0
445	43410.0	22087.0	0.844	2903.0	1.0
446	38392.0	23339.0	0.8715	3721.0	1.0
447	43384.0	20819.0	0.8425	2730.0	1.0
448	43122.0	21751.0	0.8455	2901.0	1.0
449	42151.0	21338.0	0.8485	3010.0	1.0
450	33214.0	20346.0	0.889	2986.0	1.0
451	45514.0	23563.0	0.846	3297.0	1.0
452	44327.0	21626.0	0.8375	3031.0	1.0
453	52543.0	21965.0	0.81	2792.0	1.0
454	46761.0	20903.0	0.8155	3176.0	1.0
455	51044.0	22435.0	0.83	2964.0	1.0
456	45378.0	21930.0	0.8395	2925.0	1.0
457	29340.0	20621.0	0.919	3023.0	1.0
458	49645.0	22981.0	0.8195	3134.0	1.0
459	32426.0	18841.0	0.8665	3002.0	1.0
460	38248.0	22499.0	0.8745	2914.0	1.0
461	60901.0	23121.0	0.7825	2918.0	1.0
462	41140.0	20379.0	0.839	2915.0	1.0
463	37008.0	21266.0	0.8745	2808.0	1.0
464	32936.0	20820.0	0.888	3085.0	1.0
465	34223.0	21284.0	0.8915	2778.0	1.0
466	37390.0	22104.0	0.876	2920.0	1.0
467	43899.0	22037.0	0.841	2999.0	1.0
468	70834.0	22981.0	0.76	2901.0	1.0
469	44872.0	23187.0	0.8585	2839.0	1.0
470	51959.0	21842.0	0.8175	2798.0	1.0
471	42678.0	21932.0	0.841	2989.0	1.0
472	41547.0	22521.0	0.8575	2957.0	1.0
473	41025.0	22134.0	0.8565	3329.0	1.0
474	33824.0	20406.0	0.8835	2843.0	1.0
475	30862.0	20990.0	0.908	3337.0	1.0
476	33041.0	20945.0	0.8945	2917.0	1.0
477	60469.0	23404.0	0.803	3071.0	1.0
478	76216.0	21641.0	0.75	2817.0	1.0
479	40339.0	22627.0	0.866	3042.0	1.0
480	41437.0	21250.0	0.849	3002.0	1.0
481	74527.0	21776.0	0.7385	3103.0	1.0
482	40542.0	21570.0	0.856	2831.0	1.0
483	52890.0	23279.0	0.813	3058.0	1.0
484	37372.0	21727.0	0.8765	2878.0	1.0
485	44419.0	23338.0	0.85	3369.0	1.0
486	29940.0	20876.0	0.9165	3281.0	1.0
487	47012.0	21506.0	0.829	2788.0	1.0
488	44784.0	22815.0	0.8555	2862.0	1.0
489	32010.0	21122.0	0.901	3036.0	1.0
490	61059.0	22599.0	0.8015	2711.0	1.0
491	60311.0	22754.0	0.791	3158.0	1.0
492	30995.0	20349.0	0.9025	2689.0	1.0
493	41966.0	22715.0	0.8635	2924.0	1.0
494	36315.0	21601.0	0.87	3054.0	1.0
495	48671.0	22726.0	0.8275	2803.0	1.0
496	31411.0	21233.0	0.9105	3034.0	1.0
497	30636.0	19962.0	0.9055	3025.0	1.0
498	40127.0	21816.0	0.858	3159.0	1.0
499	37931.0	21434.0	0.876	3013.0	1.0
500	42582.0	22368.0	0.856	2781.0	1.0
