Id	Weibull Discovery Time	Discovery Time	Fraction Discovery	Information Time	Fraction Information
0	5641.0	3998.0	0.968	135.0	1.0
1	5630.0	4098.0	0.9695	131.0	1.0
2	5789.0	4131.0	0.956	168.0	1.0
3	5747.0	4113.0	0.9605	144.0	1.0
4	6187.0	4345.0	0.9635	135.0	1.0
5	6129.0	4211.0	0.962	116.0	1.0
6	5966.0	4107.0	0.9485	151.0	1.0
7	6567.0	4393.0	0.954	128.0	1.0
8	6142.0	4153.0	0.956	119.0	1.0
9	5694.0	4108.0	0.9655	140.0	1.0
10	5687.0	4123.0	0.966	140.0	1.0
11	6578.0	4191.0	0.9365	145.0	1.0
12	5794.0	4163.0	0.961	129.0	1.0
13	5709.0	4196.0	0.9615	143.0	1.0
14	6688.0	4275.0	0.95	130.0	1.0
15	5852.0	4151.0	0.953	138.0	1.0
16	5849.0	4188.0	0.9515	151.0	1.0
17	5819.0	4244.0	0.962	138.0	1.0
18	6424.0	4344.0	0.9495	159.0	1.0
19	5971.0	4339.0	0.961	109.0	1.0
20	5330.0	3904.0	0.969	135.0	1.0
21	6264.0	4228.0	0.9575	143.0	1.0
22	6212.0	4190.0	0.952	142.0	1.0
23	5918.0	4324.0	0.9655	149.0	1.0
24	6393.0	4423.0	0.963	162.0	1.0
25	6106.0	4265.0	0.9615	131.0	1.0
26	6435.0	4240.0	0.9525	127.0	1.0
27	5963.0	4285.0	0.9555	132.0	1.0
28	5780.0	4122.0	0.958	137.0	1.0
29	6147.0	4308.0	0.959	141.0	1.0
30	5658.0	4233.0	0.9655	169.0	1.0
31	6332.0	4312.0	0.9525	139.0	1.0
32	6067.0	4365.0	0.9605	184.0	1.0
33	5998.0	4128.0	0.9515	131.0	1.0
34	5692.0	4037.0	0.9695	163.0	1.0
35	6128.0	4270.0	0.963	138.0	1.0
36	7171.0	4314.0	0.926	133.0	1.0
37	5957.0	4294.0	0.966	149.0	1.0
38	6077.0	4186.0	0.959	162.0	1.0
39	5749.0	4131.0	0.9645	173.0	1.0
40	5408.0	4112.0	0.9705	129.0	1.0
41	5963.0	4159.0	0.959	141.0	1.0
42	6119.0	4214.0	0.957	133.0	1.0
43	5848.0	4049.0	0.9575	129.0	1.0
44	5850.0	4122.0	0.9585	172.0	1.0
45	5856.0	4064.0	0.964	137.0	1.0
46	5900.0	4098.0	0.959	116.0	1.0
47	6858.0	4328.0	0.9405	124.0	1.0
48	5943.0	4171.0	0.953	135.0	1.0
49	6139.0	4320.0	0.956	133.0	1.0
50	5692.0	4028.0	0.9585	133.0	1.0
51	5811.0	3995.0	0.951	134.0	1.0
52	6001.0	4301.0	0.966	129.0	1.0
53	5955.0	3974.0	0.9405	144.0	1.0
54	6100.0	4299.0	0.964	161.0	1.0
55	6367.0	4229.0	0.9425	165.0	1.0
56	6075.0	4111.0	0.9505	152.0	1.0
57	5526.0	3956.0	0.949	145.0	1.0
58	6057.0	4263.0	0.963	134.0	1.0
59	5850.0	4315.0	0.9685	125.0	1.0
60	5924.0	4280.0	0.9625	131.0	1.0
61	5990.0	4137.0	0.9615	123.0	1.0
62	6329.0	4017.0	0.945	124.0	1.0
63	5731.0	4253.0	0.9635	147.0	1.0
64	5658.0	4060.0	0.9635	131.0	1.0
65	5577.0	4127.0	0.9675	134.0	1.0
66	6416.0	4225.0	0.9425	124.0	1.0
67	5774.0	4136.0	0.963	133.0	1.0
68	5781.0	4227.0	0.9645	150.0	1.0
69	5733.0	4150.0	0.9585	137.0	1.0
70	6308.0	4334.0	0.9625	131.0	1.0
71	6130.0	4307.0	0.9575	167.0	1.0
72	6197.0	4193.0	0.947	137.0	1.0
73	6589.0	4125.0	0.9405	134.0	1.0
74	6197.0	4263.0	0.9485	151.0	1.0
75	5908.0	4137.0	0.9635	121.0	1.0
76	6974.0	4294.0	0.9405	137.0	1.0
77	6826.0	4348.0	0.9555	125.0	1.0
78	6116.0	4316.0	0.9615	153.0	1.0
79	6017.0	4188.0	0.9615	136.0	1.0
80	5944.0	4174.0	0.9575	120.0	1.0
81	5905.0	4364.0	0.9715	134.0	1.0
82	5659.0	3972.0	0.9645	118.0	1.0
83	6164.0	4068.0	0.948	118.0	1.0
84	6063.0	4173.0	0.965	130.0	1.0
85	5975.0	4145.0	0.9545	153.0	1.0
86	5941.0	4148.0	0.956	124.0	1.0
87	5755.0	4049.0	0.9575	143.0	1.0
88	6523.0	4319.0	0.948	126.0	1.0
89	6048.0	4106.0	0.954	142.0	1.0
90	5976.0	4061.0	0.949	138.0	1.0
91	5854.0	4071.0	0.9545	140.0	1.0
92	6686.0	4072.0	0.9295	150.0	1.0
93	5478.0	3988.0	0.9625	138.0	1.0
94	6513.0	4298.0	0.9485	139.0	1.0
95	5975.0	4259.0	0.96	154.0	1.0
96	5989.0	4245.0	0.9645	138.0	1.0
97	5964.0	4080.0	0.957	143.0	1.0
98	5922.0	4204.0	0.9545	146.0	1.0
99	5966.0	4410.0	0.9625	138.0	1.0
