Runs	Weibull Discovery Time	Discovery Time	Fraction Discovery	Information Time	Fraction Information
1	30541.0	21183.0	0.9195	3176.0	1.0
2	30327.0	20852.0	0.9095	3155.0	1.0
3	31811.0	21713.0	0.911	3198.0	1.0
4	31111.0	21416.0	0.913	3005.0	1.0
5	30590.0	20541.0	0.905	3180.0	1.0
6	32236.0	21819.0	0.909	3428.0	1.0
7	33595.0	22357.0	0.8975	3437.0	1.0
8	30713.0	21278.0	0.91	3048.0	1.0
9	29876.0	21045.0	0.9225	2976.0	1.0
10	33354.0	22170.0	0.909	2995.0	1.0
