Runs	Weibull Discovery Time	Discovery Time	Fraction Discovery	Information Time	Fraction Information
1	31106.0	21260.0	0.9065	3394.0	1.0
2	37227.0	21102.0	0.8695	2977.0	1.0
3	31447.0	20367.0	0.8975	2969.0	1.0
4	46104.0	22677.0	0.834	3083.0	1.0
5	68073.0	23742.0	0.768	3186.0	1.0
6	63056.0	23818.0	0.7865	3136.0	1.0
7	30760.0	19926.0	0.901	3072.0	1.0
8	40044.0	21704.0	0.8605	3034.0	1.0
9	33122.0	22272.0	0.9095	3099.0	1.0
10	43905.0	23357.0	0.845	3218.0	1.0
