Runs	Weibull Discovery Time	Discovery Time	Fraction Discovery	Information Time	Fraction Information
168	45117.0	21717.0	0.8405	2941.0	1.0
169	37791.0	21537.0	0.8695	3012.0	1.0
170	43640.0	21327.0	0.8415	3073.0	1.0
171	52020.0	21978.0	0.8195	2758.0	1.0
172	57611.0	21943.0	0.795	3041.0	1.0
173	34030.0	22006.0	0.894	3101.0	1.0
174	39068.0	21301.0	0.8495	2971.0	1.0
175	41293.0	21107.0	0.852	2816.0	1.0
176	46872.0	21727.0	0.8295	2937.0	1.0
177	41624.0	21205.0	0.8495	2800.0	1.0
178	39817.0	20862.0	0.852	2891.0	1.0
179	47876.0	23561.0	0.8345	3287.0	1.0
180	42014.0	22625.0	0.8535	3056.0	1.0
181	31355.0	21043.0	0.9025	3060.0	1.0
182	30017.0	20626.0	0.9125	3012.0	1.0
183	35030.0	21977.0	0.8935	2730.0	1.0
184	34627.0	19447.0	0.8695	2794.0	1.0
185	47807.0	22213.0	0.8315	2895.0	1.0
186	64565.0	22068.0	0.7675	3223.0	1.0
187	38487.0	21970.0	0.87	2798.0	1.0
188	40157.0	20983.0	0.857	2771.0	1.0
189	60965.0	21893.0	0.779	3111.0	1.0
190	34146.0	20478.0	0.875	2929.0	1.0
191	57369.0	21775.0	0.8015	2796.0	1.0
192	32297.0	20878.0	0.8935	3184.0	1.0
193	42309.0	22298.0	0.848	3208.0	1.0
194	46204.0	21261.0	0.823	3145.0	1.0
195	45544.0	21503.0	0.826	2967.0	1.0
196	56101.0	21987.0	0.7905	2953.0	1.0
197	67621.0	21308.0	0.7565	2873.0	1.0
198	79917.0	23242.0	0.7385	2973.0	1.0
199	42478.0	20624.0	0.837	2880.0	1.0
200	68169.0	22223.0	0.773	2951.0	1.0
201	52994.0	22240.0	0.795	2954.0	1.0
202	30627.0	20781.0	0.909	2988.0	1.0
203	69746.0	22842.0	0.7565	3045.0	1.0
204	85691.0	24086.0	0.743	2972.0	1.0
205	43372.0	21913.0	0.846	2921.0	1.0
206	38276.0	21505.0	0.864	3105.0	1.0
207	70148.0	23554.0	0.7705	2969.0	1.0
208	34510.0	21111.0	0.8805	3003.0	1.0
209	40266.0	22657.0	0.865	3060.0	1.0
210	46111.0	22115.0	0.826	3531.0	1.0
211	47025.0	23226.0	0.8355	3092.0	1.0
212	35381.0	20697.0	0.879	2876.0	1.0
213	136372.0	19745.0	0.662	3247.0	1.0
214	34113.0	20451.0	0.8755	2929.0	1.0
215	36090.0	21271.0	0.875	3111.0	1.0
216	35684.0	21901.0	0.8835	3104.0	1.0
217	47312.0	22531.0	0.8345	3023.0	1.0
218	42834.0	22315.0	0.849	2894.0	1.0
