Runs	Weibull Discovery Time	Discovery Time	Fraction Discovery	Information Time	Fraction Information
1	32431.0	21205.0	0.8985	2941.0	1.0
2	51254.0	22714.0	0.8178	3090.0	1.0
3	43060.0	22760.0	0.8564	3056.0	1.0
4	42591.0	21932.0	0.8539	2879.0	1.0
5	68274.0	22362.0	0.7679	2916.0	1.0
6	51729.0	22658.0	0.8198	2986.0	1.0
7	39330.0	22099.0	0.8672	2947.0	1.0
8	72598.0	22473.0	0.7602	3010.0	1.0
9	57744.0	22836.0	0.8006	2953.0	1.0
10	40866.0	22136.0	0.8625	2926.0	1.0
