Id	Weibull Discovery Time	Discovery Time	Fraction Discovery	Information Time	Fraction Information
0	6651.0	4364.0	0.9415	151.0	1.0
1	5844.0	4031.0	0.947	143.0	1.0
2	5946.0	4151.0	0.9565	171.0	1.0
3	6221.0	4173.0	0.9515	122.0	1.0
4	5899.0	4181.0	0.962	122.0	1.0
5	6165.0	4126.0	0.9435	145.0	1.0
6	5760.0	4074.0	0.9525	177.0	1.0
7	5762.0	4157.0	0.9635	166.0	1.0
8	6022.0	4115.0	0.9495	151.0	1.0
9	5762.0	4243.0	0.967	153.0	1.0
10	5400.0	3983.0	0.963	153.0	1.0
11	6376.0	4436.0	0.9605	147.0	1.0
12	5929.0	4092.0	0.955	136.0	1.0
13	5654.0	3966.0	0.9555	136.0	1.0
14	5855.0	4056.0	0.9535	137.0	1.0
15	5805.0	4211.0	0.971	136.0	1.0
16	6184.0	4319.0	0.9575	110.0	1.0
17	6061.0	4242.0	0.951	124.0	1.0
18	5697.0	4061.0	0.956	127.0	1.0
19	6101.0	4217.0	0.956	107.0	1.0
20	5981.0	4243.0	0.9565	139.0	1.0
21	6042.0	4333.0	0.9615	148.0	1.0
22	6041.0	4271.0	0.958	145.0	1.0
23	5633.0	4150.0	0.9635	143.0	1.0
24	5996.0	4064.0	0.946	160.0	1.0
25	5704.0	4143.0	0.963	123.0	1.0
26	5665.0	3960.0	0.9495	156.0	1.0
27	5652.0	4126.0	0.9625	151.0	1.0
28	6164.0	4159.0	0.953	151.0	1.0
29	5965.0	4370.0	0.9655	151.0	1.0
30	5892.0	4131.0	0.958	126.0	1.0
31	5808.0	4235.0	0.969	112.0	1.0
32	6330.0	4389.0	0.954	144.0	1.0
33	6527.0	4265.0	0.9425	120.0	1.0
34	5808.0	4117.0	0.955	138.0	1.0
35	5530.0	4001.0	0.962	127.0	1.0
36	6233.0	4270.0	0.9545	129.0	1.0
37	5898.0	4219.0	0.9675	124.0	1.0
38	6491.0	4106.0	0.94	136.0	1.0
39	5855.0	4185.0	0.9545	175.0	1.0
40	5801.0	4121.0	0.959	154.0	1.0
41	5643.0	4034.0	0.953	137.0	1.0
42	5486.0	3970.0	0.959	125.0	1.0
43	6184.0	4231.0	0.959	155.0	1.0
44	6428.0	4258.0	0.9475	126.0	1.0
45	6057.0	4350.0	0.963	160.0	1.0
46	5712.0	3899.0	0.955	130.0	1.0
47	5954.0	4047.0	0.9465	146.0	1.0
48	6194.0	4320.0	0.9505	145.0	1.0
49	6028.0	4084.0	0.95	137.0	1.0
50	6015.0	4224.0	0.9555	154.0	1.0
51	5785.0	4047.0	0.9585	142.0	1.0
52	5940.0	4261.0	0.9605	155.0	1.0
53	6048.0	4242.0	0.952	161.0	1.0
54	6026.0	4297.0	0.9635	138.0	1.0
55	5759.0	4036.0	0.9545	165.0	1.0
56	6227.0	4038.0	0.94	132.0	1.0
57	6172.0	4378.0	0.959	145.0	1.0
58	5535.0	4007.0	0.962	147.0	1.0
59	6019.0	4233.0	0.9615	137.0	1.0
60	5694.0	4063.0	0.962	132.0	1.0
61	5648.0	4030.0	0.954	158.0	1.0
62	5805.0	4135.0	0.956	125.0	1.0
63	5658.0	4197.0	0.9655	146.0	1.0
64	5977.0	4042.0	0.9505	133.0	1.0
65	6388.0	4165.0	0.94	152.0	1.0
66	6607.0	4267.0	0.943	139.0	1.0
67	6335.0	4222.0	0.946	123.0	1.0
68	6203.0	4318.0	0.953	133.0	1.0
69	6565.0	4285.0	0.9495	128.0	1.0
70	6093.0	4313.0	0.961	160.0	1.0
71	5709.0	3940.0	0.9515	171.0	1.0
72	5838.0	4120.0	0.954	140.0	1.0
73	5769.0	4053.0	0.96	127.0	1.0
74	5879.0	4203.0	0.961	162.0	1.0
75	5805.0	4202.0	0.9555	145.0	1.0
76	5897.0	4213.0	0.964	137.0	1.0
77	5948.0	4323.0	0.9655	127.0	1.0
78	5703.0	4035.0	0.959	122.0	1.0
79	5943.0	4263.0	0.9615	143.0	1.0
80	5793.0	4138.0	0.962	127.0	1.0
81	5973.0	4083.0	0.9495	134.0	1.0
82	6087.0	4040.0	0.941	143.0	1.0
83	5832.0	4141.0	0.9615	148.0	1.0
84	5775.0	4193.0	0.9615	141.0	1.0
85	6406.0	4283.0	0.954	115.0	1.0
86	6033.0	4181.0	0.9545	149.0	1.0
87	5892.0	4258.0	0.9665	165.0	1.0
88	6121.0	4206.0	0.9545	147.0	1.0
89	5668.0	4106.0	0.962	125.0	1.0
90	6389.0	4358.0	0.95	144.0	1.0
91	5575.0	4012.0	0.951	145.0	1.0
92	6211.0	4225.0	0.9565	128.0	1.0
93	5966.0	4323.0	0.96	134.0	1.0
94	6065.0	4275.0	0.9625	151.0	1.0
95	5900.0	4208.0	0.962	129.0	1.0
96	5874.0	4145.0	0.9535	151.0	1.0
97	6026.0	4354.0	0.961	162.0	1.0
98	6057.0	4312.0	0.9555	120.0	1.0
99	6224.0	4260.0	0.951	144.0	1.0
