Runs	Weibull Discovery Time	Discovery Time	Fraction Discovery	Information Time	Fraction Information
1	52442.0	22660.0	0.8105	2765.0	1.0
2	59323.0	21386.0	0.7755	3087.0	1.0
3	63665.0	23461.0	0.7845	3088.0	1.0
4	72756.0	23187.0	0.764	2923.0	1.0
5	64726.0	23453.0	0.789	2889.0	1.0
6	59216.0	20685.0	0.7815	2784.0	1.0
7	69520.0	23313.0	0.7675	2974.0	1.0
8	48397.0	22617.0	0.833	2740.0	1.0
9	59920.0	23032.0	0.794	3100.0	1.0
10	71892.0	24072.0	0.783	3125.0	1.0
