Runs	Weibull Discovery Time	Discovery Time	Fraction Discovery	Information Time	Fraction Information
73	32364.0	20334.0	0.8845	3046.0	1.0
74	45351.0	23423.0	0.845	3432.0	1.0
75	57837.0	22011.0	0.7785	3138.0	1.0
76	42014.0	21915.0	0.8485	2991.0	1.0
77	30881.0	19454.0	0.8805	3449.0	1.0
78	43614.0	21941.0	0.8295	3584.0	1.0
79	37561.0	21487.0	0.872	3053.0	1.0
80	31405.0	20568.0	0.9035	2988.0	1.0
81	150755.0	16594.0	0.5875	3615.0	1.0
82	66828.0	17653.0	0.2025	14529.0	0.7775
83	121791.0	23197.0	0.6275	3456.0	1.0
84	32186.0	22328.0	0.915	3427.0	1.0
85	37776.0	22291.0	0.872	3446.0	1.0
86	37524.0	20468.0	0.8605	3069.0	1.0
87	33841.0	21203.0	0.88	3102.0	1.0
88	61688.0	22123.0	0.7825	3119.0	1.0
89	50382.0	22621.0	0.827	3052.0	1.0
90	39657.0	21994.0	0.86	2975.0	1.0
91	35327.0	22253.0	0.885	3167.0	1.0
92	37010.0	21217.0	0.866	3261.0	1.0
93	36172.0	20590.0	0.8705	3213.0	1.0
94	57329.0	22335.0	0.782	3122.0	1.0
95	37562.0	22130.0	0.861	3572.0	1.0
96	38495.0	21350.0	0.8585	2941.0	1.0
97	35401.0	20828.0	0.8775	3082.0	1.0
98	43276.0	22204.0	0.829	3794.0	1.0
99	73299.0	23132.0	0.759	3218.0	1.0
100	46361.0	21245.0	0.8285	2874.0	1.0
101	50534.0	21685.0	0.803	3500.0	1.0
102	43750.0	19750.0	0.821	2968.0	1.0
103	37294.0	21380.0	0.872	2949.0	1.0
104	56442.0	21565.0	0.789	3027.0	1.0
105	85901.0	27881.0	0.5595	5965.0	1.0
106	33597.0	21842.0	0.894	3264.0	1.0
107	43043.0	20854.0	0.8315	2937.0	1.0
108	35750.0	22201.0	0.885	2914.0	1.0
109	42354.0	21505.0	0.8355	3591.0	1.0
110	39359.0	19923.0	0.837	2957.0	1.0
111	82998.0	22074.0	0.7185	3344.0	1.0
112	35212.0	20850.0	0.872	3210.0	1.0
113	79846.0	21478.0	0.744	2849.0	1.0
114	33505.0	21826.0	0.9015	3237.0	1.0
115	33815.0	21549.0	0.8975	3185.0	1.0
116	40236.0	21418.0	0.8545	2889.0	1.0
117	38759.0	20277.0	0.8465	3068.0	1.0
118	36831.0	20876.0	0.871	2873.0	1.0
119	50359.0	22376.0	0.81	3378.0	1.0
120	41620.0	20309.0	0.8305	3121.0	1.0
121	80865.0	25412.0	0.5015	5276.0	0.99
122	54262.0	19690.0	0.7845	3092.0	1.0
123	39751.0	20831.0	0.8475	3366.0	1.0
124	32838.0	20649.0	0.894	2950.0	1.0
125	33896.0	21223.0	0.89	3342.0	1.0
126	52004.0	21827.0	0.803	3006.0	1.0
127	46100.0	22531.0	0.8335	3170.0	1.0
128	62264.0	21566.0	0.7765	2958.0	1.0
129	36633.0	19763.0	0.849	3011.0	1.0
130	69617.0	22825.0	0.763	3113.0	1.0
131	45916.0	21549.0	0.832	2951.0	1.0
132	57501.0	22269.0	0.793	2988.0	1.0
133	97417.0	24150.0	0.6955	4376.0	1.0
134	37518.0	22870.0	0.869	3858.0	1.0
135	43674.0	22267.0	0.841	3241.0	1.0
136	44115.0	21466.0	0.828	3105.0	1.0
137	81075.0	24047.0	0.449	4814.0	0.9995
138	40749.0	21687.0	0.8515	3047.0	1.0
139	42085.0	21326.0	0.8385	3282.0	1.0
140	74421.0	21200.0	0.759	2903.0	1.0
141	50470.0	22299.0	0.819	3046.0	1.0
142	46980.0	22037.0	0.824	3360.0	1.0
143	35591.0	21305.0	0.876	3235.0	1.0
144	37585.0	21893.0	0.8715	3312.0	1.0
145	28413.0	20102.0	0.9205	3127.0	1.0
146	33936.0	20153.0	0.879	2949.0	1.0
147	38679.0	19903.0	0.8435	2727.0	1.0
148	40050.0	20715.0	0.855	3079.0	1.0
149	71272.0	23644.0	0.7645	3029.0	1.0
150	58271.0	24187.0	0.797	3112.0	1.0
151	33134.0	22628.0	0.9095	3287.0	1.0
152	42642.0	21045.0	0.8345	3147.0	1.0
153	102092.0	27654.0	0.6815	6267.0	1.0
154	117832.0	24819.0	0.6735	3722.0	0.9995
155	34945.0	21612.0	0.8875	2936.0	1.0
156	39698.0	21097.0	0.854	2927.0	1.0
157	33413.0	22229.0	0.901	3383.0	1.0
158	37791.0	22890.0	0.866	3959.0	1.0
159	35876.0	22033.0	0.889	3069.0	1.0
160	43032.0	20454.0	0.8335	2961.0	1.0
161	75169.0	20289.0	0.7375	3040.0	1.0
162	35796.0	20802.0	0.8665	3165.0	1.0
163	32671.0	20698.0	0.8905	3096.0	1.0
164	32790.0	21495.0	0.896	3637.0	1.0
165	37057.0	20170.0	0.8515	3126.0	1.0
166	31267.0	20057.0	0.891	2942.0	1.0
167	35200.0	21652.0	0.878	3420.0	1.0
168	36420.0	21098.0	0.8665	3151.0	1.0
169	52348.0	22323.0	0.8075	3242.0	1.0
170	57016.0	24628.0	0.7975	3882.0	1.0
171	105542.0	16623.0	0.645	3102.0	1.0
172	32656.0	21097.0	0.8965	3003.0	1.0
173	37170.0	21128.0	0.8665	3252.0	1.0
174	60732.0	22102.0	0.7775	2873.0	1.0
175	75155.0	23364.0	0.739	3212.0	1.0
176	63944.0	22268.0	0.781	2757.0	1.0
177	75417.0	20620.0	0.729	3181.0	1.0
178	80323.0	22228.0	0.7315	2854.0	1.0
179	40219.0	20466.0	0.845	2908.0	1.0
180	43179.0	21071.0	0.8335	2809.0	1.0
181	42913.0	21503.0	0.8515	2911.0	1.0
182	34166.0	20437.0	0.868	3483.0	1.0
183	31876.0	20904.0	0.8915	3472.0	1.0
184	36355.0	22001.0	0.877	3331.0	1.0
185	31991.0	22097.0	0.9155	3049.0	1.0
186	33477.0	20854.0	0.8825	2973.0	1.0
187	76067.0	22774.0	0.749	2825.0	1.0
188	38319.0	21162.0	0.8525	3154.0	1.0
189	36313.0	22485.0	0.885	3316.0	1.0
190	78867.0	22045.0	0.7445	2818.0	1.0
191	42206.0	20689.0	0.824	3186.0	1.0
192	37451.0	19954.0	0.849	2955.0	1.0
193	86171.0	23083.0	0.719	3913.0	1.0
194	70178.0	23846.0	0.7825	2930.0	1.0
195	30470.0	21505.0	0.9105	3362.0	1.0
196	36699.0	20691.0	0.865	2974.0	1.0
197	34233.0	21850.0	0.8845	3354.0	1.0
198	39759.0	21436.0	0.8635	2885.0	1.0
199	106565.0	22794.0	0.5495	4480.0	1.0
200	53904.0	21683.0	0.8055	2855.0	1.0
201	32463.0	21725.0	0.906	3059.0	1.0
202	40033.0	22145.0	0.857	2897.0	1.0
203	91061.0	22365.0	0.4975	4571.0	0.9995
204	43897.0	20121.0	0.8145	3046.0	1.0
205	40470.0	21218.0	0.8415	3029.0	1.0
206	33339.0	20468.0	0.88	3360.0	1.0
207	37102.0	21392.0	0.873	2979.0	1.0
208	30650.0	21748.0	0.9215	3187.0	1.0
209	49630.0	22801.0	0.8335	2881.0	1.0
210	41560.0	20967.0	0.8375	3290.0	1.0
211	33193.0	21599.0	0.903	3101.0	1.0
212	36624.0	21831.0	0.8735	3307.0	1.0
213	43558.0	19957.0	0.817	3187.0	1.0
214	38798.0	21759.0	0.8755	2827.0	1.0
215	87396.0	23357.0	0.7285	3548.0	1.0
216	62360.0	22576.0	0.783	2937.0	1.0
217	35113.0	21773.0	0.887	3293.0	1.0
218	50766.0	21027.0	0.811	2944.0	1.0
219	35771.0	20616.0	0.8525	3347.0	1.0
220	34221.0	20086.0	0.8675	3096.0	1.0
221	89687.0	28006.0	0.573	4987.0	1.0
222	57333.0	21635.0	0.791	3073.0	1.0
223	48728.0	20967.0	0.7965	3448.0	1.0
224	41970.0	21075.0	0.849	3121.0	1.0
225	35539.0	20749.0	0.8685	3012.0	1.0
226	74911.0	24112.0	0.751	3653.0	1.0
227	33798.0	21289.0	0.8755	3572.0	1.0
228	89190.0	23643.0	0.7435	2926.0	1.0
229	36840.0	21520.0	0.874	3339.0	1.0
230	41402.0	21187.0	0.836	3245.0	1.0
231	34610.0	21586.0	0.887	3295.0	1.0
232	70531.0	24185.0	0.7745	3037.0	1.0
233	42624.0	20755.0	0.835	3169.0	1.0
234	68115.0	19925.0	0.7435	2925.0	1.0
235	50458.0	22712.0	0.821	3209.0	1.0
236	70561.0	23052.0	0.7585	3933.0	1.0
237	68744.0	21463.0	0.33	13200.0	0.951
238	37757.0	20005.0	0.841	3019.0	1.0
239	87504.0	22608.0	0.7195	3273.0	1.0
240	35140.0	21416.0	0.8875	3156.0	1.0
241	32795.0	20028.0	0.8805	3016.0	1.0
242	30417.0	19980.0	0.9015	2683.0	1.0
243	40957.0	21819.0	0.846	3591.0	1.0
244	48254.0	24098.0	0.831	3951.0	1.0
245	37103.0	20784.0	0.8585	3252.0	1.0
246	51330.0	20281.0	0.7905	3028.0	1.0
247	42566.0	22851.0	0.8525	3951.0	1.0
248	50908.0	22525.0	0.8225	3081.0	1.0
249	68309.0	22255.0	0.7425	3822.0	1.0
250	42751.0	21741.0	0.843	3053.0	1.0
251	42558.0	22502.0	0.8415	3608.0	1.0
252	78678.0	22573.0	0.743	2967.0	1.0
253	43808.0	19424.0	0.8135	3133.0	1.0
254	124221.0	24866.0	0.6695	3676.0	1.0
255	66839.0	23417.0	0.7565	3884.0	1.0
256	31589.0	20220.0	0.8905	2975.0	1.0
257	34855.0	22040.0	0.8925	2954.0	1.0
258	48168.0	21787.0	0.8265	2984.0	1.0
259	57636.0	22494.0	0.797	3036.0	1.0
260	59657.0	24897.0	0.7855	4251.0	1.0
261	37186.0	22368.0	0.8715	3552.0	1.0
262	32967.0	21541.0	0.894	3033.0	1.0
263	79114.0	21692.0	0.7365	3047.0	1.0
264	62678.0	23132.0	0.7805	3150.0	1.0
265	72751.0	23254.0	0.746	3500.0	1.0
266	40720.0	21995.0	0.853	3300.0	1.0
267	34999.0	21018.0	0.877	3127.0	1.0
268	82879.0	28722.0	0.556	6242.0	1.0
269	33818.0	20504.0	0.8695	3341.0	1.0
270	37275.0	20278.0	0.858	3099.0	1.0
271	80726.0	22364.0	0.7455	3116.0	1.0
272	69320.0	21869.0	0.752	3216.0	1.0
273	40015.0	21789.0	0.86	3236.0	1.0
274	41071.0	20953.0	0.839	3124.0	1.0
275	35294.0	20547.0	0.866	3154.0	1.0
276	43416.0	20159.0	0.822	3121.0	1.0
277	84542.0	23530.0	0.738	3109.0	1.0
278	38827.0	20817.0	0.843	3209.0	1.0
279	37301.0	21547.0	0.8685	3355.0	1.0
280	41148.0	22172.0	0.8545	3144.0	1.0
281	46894.0	23155.0	0.8245	4101.0	1.0
282	37675.0	22206.0	0.8815	3172.0	1.0
283	54752.0	22338.0	0.8105	2869.0	1.0
284	38960.0	20689.0	0.854	3191.0	1.0
285	44395.0	21905.0	0.836	2964.0	1.0
286	44593.0	23738.0	0.852	3659.0	1.0
287	122456.0	24749.0	0.6675	4582.0	1.0
288	36228.0	22424.0	0.8775	3747.0	1.0
289	38479.0	20994.0	0.861	3084.0	1.0
290	59909.0	22637.0	0.781	3309.0	1.0
291	83316.0	22135.0	0.743	2748.0	1.0
292	65491.0	22847.0	0.7855	2917.0	1.0
293	82019.0	22738.0	0.7355	3131.0	1.0
294	69501.0	22726.0	0.75	3782.0	1.0
295	69399.0	22702.0	0.7675	3168.0	1.0
296	31290.0	21588.0	0.916	2897.0	1.0
297	39216.0	21291.0	0.856	3197.0	1.0
298	35866.0	22580.0	0.883	3666.0	1.0
299	29404.0	19650.0	0.9005	2912.0	1.0
300	37198.0	21449.0	0.8695	3218.0	1.0
301	40649.0	22409.0	0.8615	3401.0	1.0
302	49964.0	20029.0	0.7945	2984.0	1.0
303	52386.0	21812.0	0.8075	3147.0	1.0
304	46095.0	20874.0	0.8205	3057.0	1.0
305	41346.0	20579.0	0.837	3117.0	1.0
306	36006.0	20821.0	0.866	3068.0	1.0
307	88445.0	28904.0	0.614	6177.0	1.0
308	36815.0	17007.0	0.8075	3005.0	1.0
309	44090.0	20885.0	0.8275	3113.0	1.0
310	37809.0	20378.0	0.8525	2962.0	1.0
311	102067.0	23076.0	0.6925	3525.0	1.0
312	37578.0	22334.0	0.8735	3477.0	1.0
313	30528.0	20216.0	0.9	3083.0	1.0
314	33569.0	20588.0	0.878	3114.0	1.0
315	33809.0	21089.0	0.8935	3128.0	1.0
316	29796.0	20619.0	0.9115	3059.0	1.0
317	53117.0	19863.0	0.7985	2799.0	1.0
318	40655.0	20553.0	0.841	3021.0	1.0
319	31099.0	20652.0	0.8995	2593.0	1.0
320	59040.0	22994.0	0.788	3154.0	1.0
321	63929.0	24236.0	0.766	3811.0	1.0
322	67500.0	22575.0	0.7605	3812.0	1.0
323	53167.0	22478.0	0.798	3697.0	1.0
324	34266.0	21140.0	0.8815	2883.0	1.0
325	85000.0	24835.0	0.7195	4427.0	1.0
326	55778.0	25662.0	0.798	4520.0	1.0
327	36093.0	20926.0	0.8665	3118.0	1.0
328	42747.0	22954.0	0.853	3181.0	1.0
329	71323.0	22198.0	0.7475	3341.0	1.0
330	42185.0	21713.0	0.847	2969.0	1.0
331	32065.0	21594.0	0.9015	3316.0	1.0
332	40281.0	23140.0	0.8735	2980.0	1.0
333	33114.0	20697.0	0.8885	2943.0	1.0
334	45691.0	20333.0	0.818	2898.0	1.0
335	38690.0	23140.0	0.881	2886.0	1.0
336	33692.0	20064.0	0.865	3250.0	1.0
337	75869.0	24352.0	0.733	4369.0	1.0
338	61800.0	22586.0	0.778	3073.0	1.0
339	132396.0	22543.0	0.632	3713.0	1.0
340	121793.0	21307.0	0.581	3977.0	1.0
341	34272.0	22914.0	0.903	3430.0	1.0
342	56867.0	22624.0	0.7855	3495.0	1.0
343	58608.0	23111.0	0.7865	3612.0	1.0
344	43102.0	22060.0	0.8415	3186.0	1.0
345	33871.0	21714.0	0.898	3088.0	1.0
346	43614.0	21122.0	0.8365	3096.0	1.0
347	60867.0	22043.0	0.762	3534.0	1.0
348	37916.0	21931.0	0.8665	3234.0	1.0
349	73894.0	26180.0	0.74	4441.0	1.0
350	94561.0	23421.0	0.7115	3235.0	1.0
351	136438.0	22109.0	0.668	3483.0	1.0
352	32646.0	21028.0	0.8985	2985.0	1.0
353	36929.0	20555.0	0.856	3051.0	1.0
354	76460.0	22083.0	0.74	3016.0	1.0
355	51346.0	22039.0	0.816	3188.0	1.0
356	43540.0	22431.0	0.839	3304.0	1.0
357	43435.0	22611.0	0.838	3824.0	1.0
358	32493.0	21129.0	0.891	3372.0	1.0
359	41460.0	19963.0	0.8285	3034.0	1.0
360	48904.0	20118.0	0.803	2980.0	1.0
361	67358.0	20180.0	0.7425	3019.0	1.0
362	35109.0	20045.0	0.8615	3282.0	1.0
363	40172.0	20834.0	0.841	3061.0	1.0
364	56266.0	21508.0	0.7935	3171.0	1.0
365	40706.0	23411.0	0.861	3351.0	1.0
366	39541.0	21618.0	0.8515	3219.0	1.0
367	35197.0	21512.0	0.8875	2905.0	1.0
368	41346.0	21016.0	0.842	2961.0	1.0
369	75246.0	22250.0	0.7485	3303.0	1.0
370	49344.0	22468.0	0.822	2971.0	1.0
371	46640.0	21650.0	0.818	3339.0	1.0
372	36919.0	20161.0	0.8585	2917.0	1.0
373	34935.0	20403.0	0.8605	3142.0	1.0
374	37998.0	22039.0	0.87	3270.0	1.0
375	38135.0	21107.0	0.853	3283.0	1.0
376	37384.0	21719.0	0.8825	2774.0	1.0
377	43431.0	20448.0	0.8225	3283.0	1.0
378	70804.0	24672.0	0.3985	9540.0	0.999
379	55048.0	20808.0	0.793	2684.0	1.0
380	40743.0	23170.0	0.8595	3517.0	1.0
381	50939.0	21567.0	0.8085	3372.0	1.0
382	44000.0	20822.0	0.829	2961.0	1.0
383	42098.0	21106.0	0.84	2948.0	1.0
384	30384.0	21400.0	0.914	3301.0	1.0
385	35978.0	20423.0	0.8675	3137.0	1.0
386	39781.0	21518.0	0.858	3255.0	1.0
387	45964.0	22443.0	0.8355	3234.0	1.0
388	37385.0	20099.0	0.853	3017.0	1.0
389	46152.0	21180.0	0.826	3155.0	1.0
390	43583.0	20614.0	0.8245	3160.0	1.0
391	65110.0	20831.0	0.761	3004.0	1.0
392	119785.0	21121.0	0.685	2958.0	1.0
393	37824.0	20229.0	0.836	3044.0	1.0
394	47863.0	22303.0	0.8235	2990.0	1.0
395	46060.0	20950.0	0.834	2815.0	1.0
396	74613.0	21891.0	0.7295	3323.0	1.0
397	37144.0	21857.0	0.8685	3084.0	1.0
398	35678.0	22064.0	0.8875	3233.0	1.0
399	55291.0	21250.0	0.791	3183.0	1.0
400	46158.0	21766.0	0.8265	2777.0	1.0
401	82168.0	22950.0	0.4485	5610.0	0.9965
402	52622.0	22980.0	0.8105	3336.0	1.0
403	118061.0	24569.0	0.6385	4216.0	1.0
404	50066.0	22670.0	0.8285	3029.0	1.0
405	72766.0	21964.0	0.754	2819.0	1.0
406	45550.0	22231.0	0.8355	3083.0	1.0
407	44359.0	22748.0	0.8505	3026.0	1.0
408	107517.0	24901.0	0.5915	4207.0	1.0
409	32470.0	21475.0	0.893	3196.0	1.0
410	59868.0	22662.0	0.792	3074.0	1.0
411	38440.0	20466.0	0.854	3247.0	1.0
412	37570.0	22135.0	0.874	2990.0	1.0
413	31239.0	20847.0	0.9025	2892.0	1.0
414	44862.0	21298.0	0.828	3111.0	1.0
415	29477.0	20936.0	0.9235	3362.0	1.0
416	130404.0	20375.0	0.6365	3832.0	1.0
417	83581.0	23602.0	0.7275	3626.0	1.0
418	58858.0	20833.0	0.776	3322.0	1.0
419	60658.0	22709.0	0.7875	3088.0	1.0
420	116502.0	25783.0	0.6615	3735.0	1.0
421	41311.0	23720.0	0.857	3906.0	1.0
422	44280.0	23033.0	0.854	3098.0	1.0
423	42022.0	20498.0	0.832	3261.0	1.0
424	48875.0	21573.0	0.8115	3482.0	1.0
425	101831.0	23263.0	0.5695	3409.0	1.0
426	73580.0	23405.0	0.7605	2928.0	1.0
427	37148.0	21829.0	0.876	3464.0	1.0
428	30944.0	20680.0	0.8975	3158.0	1.0
429	36591.0	21350.0	0.871	3210.0	1.0
430	39482.0	21873.0	0.863	3110.0	1.0
431	33708.0	19904.0	0.869	3051.0	1.0
432	34394.0	21912.0	0.8965	3309.0	1.0
433	31219.0	19838.0	0.886	3202.0	1.0
434	32830.0	22239.0	0.9055	3166.0	1.0
435	41128.0	21065.0	0.8465	3159.0	1.0
436	40423.0	20132.0	0.8355	3226.0	1.0
437	45377.0	21786.0	0.833	3155.0	1.0
438	42257.0	23754.0	0.8655	3704.0	1.0
439	39310.0	20196.0	0.839	3331.0	1.0
440	39137.0	22460.0	0.8585	3436.0	1.0
441	37557.0	23378.0	0.8835	3337.0	1.0
442	56759.0	23287.0	0.803	3017.0	1.0
443	66355.0	22005.0	0.771	2970.0	1.0
444	46554.0	21211.0	0.8105	3003.0	1.0
445	82457.0	22861.0	0.731	2954.0	1.0
446	68663.0	22901.0	0.761	3686.0	1.0
447	52121.0	22567.0	0.8145	3126.0	1.0
448	41325.0	22828.0	0.857	3459.0	1.0
449	42572.0	20448.0	0.839	2867.0	1.0
450	35353.0	22755.0	0.887	3383.0	1.0
451	37181.0	20431.0	0.8585	3050.0	1.0
452	51009.0	18631.0	0.766	3630.0	1.0
453	38576.0	21459.0	0.869	2864.0	1.0
454	37804.0	20970.0	0.8545	3028.0	1.0
455	60543.0	22215.0	0.7915	2928.0	1.0
456	31710.0	21121.0	0.9015	3010.0	1.0
457	49044.0	21832.0	0.8305	2935.0	1.0
458	40635.0	23075.0	0.859	3349.0	1.0
459	35848.0	22457.0	0.89	3405.0	1.0
460	33895.0	21188.0	0.888	3301.0	1.0
461	52873.0	23498.0	0.8	3660.0	1.0
462	42541.0	20155.0	0.817	3070.0	1.0
463	46142.0	20900.0	0.8185	3346.0	1.0
464	33342.0	21080.0	0.889	3172.0	1.0
465	32645.0	21373.0	0.9065	2984.0	1.0
466	51237.0	21014.0	0.7955	3030.0	1.0
467	97498.0	25639.0	0.565	4092.0	0.9915
468	58431.0	22364.0	0.793	3143.0	1.0
469	38162.0	20356.0	0.8535	3023.0	1.0
470	32284.0	20268.0	0.891	2920.0	1.0
471	51339.0	21636.0	0.8035	3091.0	1.0
472	42363.0	20302.0	0.824	3304.0	1.0
473	123800.0	25489.0	0.6705	3643.0	1.0
474	40210.0	20835.0	0.8475	3085.0	1.0
475	30589.0	20694.0	0.9045	2864.0	1.0
476	82269.0	22869.0	0.7375	3007.0	1.0
477	83555.0	8205.0	0.2115	8026.0	0.795
478	33099.0	20328.0	0.8715	3212.0	1.0
479	64735.0	21341.0	0.7655	3305.0	1.0
480	34036.0	21140.0	0.892	2993.0	1.0
481	34643.0	20532.0	0.875	3061.0	1.0
482	36944.0	21697.0	0.875	3026.0	1.0
483	33938.0	20018.0	0.87	2996.0	1.0
484	36734.0	20961.0	0.866	3102.0	1.0
485	39956.0	20582.0	0.838	2935.0	1.0
486	43061.0	20582.0	0.834	2875.0	1.0
487	38816.0	20031.0	0.844	2939.0	1.0
488	50331.0	20751.0	0.811	2995.0	1.0
489	75356.0	24236.0	0.741	4035.0	1.0
490	62641.0	22512.0	0.77	3599.0	1.0
491	30129.0	21006.0	0.914	3166.0	1.0
492	36649.0	20610.0	0.861	3202.0	1.0
493	111312.0	14322.0	0.3855	5039.0	0.9575
494	32109.0	20362.0	0.8915	3184.0	1.0
495	40150.0	21390.0	0.852	3258.0	1.0
496	33583.0	21732.0	0.9015	3155.0	1.0
497	56539.0	22537.0	0.798	3503.0	1.0
498	34974.0	21270.0	0.876	3182.0	1.0
499	81257.0	22616.0	0.7285	3094.0	1.0
500	39759.0	19910.0	0.8355	3085.0	1.0
