Runs 	Weibull Discovery Time 	Discovery Time 	Fraction Discovery 	Information Time 	Fraction Information
   1 	               33860.0 	       22334.0 	            0.8998 	          2979.0 	                 1.0
   2 	               38098.0 	       24229.0 	            0.8991 	          3015.0 	                 1.0
   3 	               38753.0 	       24168.0 	            0.8937 	          3005.0 	                 1.0
   4 	               41701.0 	       23754.0 	            0.8705 	          3045.0 	                 1.0
   5 	               37424.0 	       23613.0 	            0.8941 	          3031.0 	                 1.0
   6 	               38503.0 	       23008.0 	            0.8804 	          3017.0 	                 1.0
