Runs	Weibull Discovery Time	Discovery Time	Fraction Discovery	Information Time	Fraction Information
1	39419.0	22263.0	0.8715	2994.0	1.0
2	61493.0	23209.0	0.7845	2969.0	1.0
3	32271.0	20556.0	0.894	2852.0	1.0
4	39323.0	22052.0	0.861	2948.0	1.0
5	32176.0	20077.0	0.8865	2985.0	1.0
6	32611.0	21027.0	0.9015	2805.0	1.0
7	65091.0	23026.0	0.7755	3083.0	1.0
8	41168.0	20176.0	0.8315	2937.0	1.0
9	34656.0	21849.0	0.9015	2686.0	1.0
10	34295.0	22321.0	0.902	3090.0	1.0
