Id	Weibull Discovery Time	Discovery Time	Fraction Discovery	Information Time	Fraction Information
0	7585.0	4635.0	0.872	2040.0	1.0
1	7499.0	4466.0	0.886	1717.0	0.998
2	6984.0	4491.0	0.902	1611.0	1.0
3	9787.0	4237.0	0.832	1838.0	1.0
4	8275.0	4216.0	0.848	2078.0	1.0
5	6719.0	3975.0	0.864	1801.0	1.0
6	8917.0	4758.0	0.862	1783.0	1.0
7	6873.0	4496.0	0.89	1896.0	0.99
8	6802.0	4350.0	0.896	1808.0	0.994
9	8410.0	4352.0	0.858	1838.0	1.0
10	9259.0	3863.0	0.82	1828.0	0.996
11	8567.0	4252.0	0.858	1770.0	1.0
12	9695.0	4646.0	0.856	1815.0	0.998
13	8489.0	4115.0	0.844	1716.0	1.0
14	8270.0	4445.0	0.86	1923.0	1.0
15	8372.0	4879.0	0.896	1947.0	1.0
16	9419.0	4529.0	0.848	1857.0	0.99
17	8474.0	4332.0	0.864	1639.0	1.0
18	7437.0	4515.0	0.88	1840.0	1.0
19	6645.0	4876.0	0.932	1926.0	1.0
20	9843.0	4167.0	0.834	1723.0	0.996
21	7382.0	4441.0	0.898	1847.0	1.0
22	10182.0	3908.0	0.82	1651.0	0.99
23	9049.0	3992.0	0.84	1716.0	0.996
24	9475.0	4594.0	0.846	1797.0	0.998
25	6386.0	4364.0	0.906	1964.0	1.0
26	10138.0	4262.0	0.808	1976.0	0.998
27	7352.0	4426.0	0.876	1893.0	1.0
28	9731.0	4806.0	0.87	1877.0	1.0
29	7177.0	4109.0	0.866	1991.0	0.996
30	7216.0	4282.0	0.87	1890.0	1.0
31	7658.0	4225.0	0.868	1780.0	1.0
32	9793.0	3599.0	0.784	1916.0	1.0
33	6363.0	4225.0	0.894	1731.0	1.0
34	7494.0	4825.0	0.902	1821.0	1.0
35	7746.0	4242.0	0.866	1759.0	1.0
36	9560.0	4502.0	0.848	1994.0	0.996
37	8424.0	5275.0	0.906	2164.0	0.998
38	7940.0	3886.0	0.842	1832.0	1.0
39	8443.0	3905.0	0.85	1717.0	1.0
40	7368.0	4619.0	0.886	1978.0	1.0
41	6667.0	4480.0	0.912	1869.0	1.0
42	8007.0	4342.0	0.88	1909.0	1.0
43	11149.0	4236.0	0.806	1604.0	0.998
44	8042.0	4928.0	0.892	1864.0	1.0
45	8590.0	4649.0	0.878	1863.0	1.0
46	7950.0	4724.0	0.896	1748.0	1.0
47	8961.0	4406.0	0.842	1963.0	0.998
48	7150.0	4532.0	0.892	1710.0	1.0
49	8408.0	4500.0	0.872	1878.0	1.0
50	6040.0	4062.0	0.922	1745.0	1.0
51	8948.0	4573.0	0.87	1820.0	1.0
52	9227.0	4590.0	0.854	2114.0	1.0
53	8599.0	4965.0	0.89	1937.0	1.0
54	7478.0	3891.0	0.854	1603.0	1.0
55	8491.0	5020.0	0.884	1911.0	0.992
56	7735.0	4062.0	0.858	2008.0	1.0
57	9589.0	5235.0	0.882	2363.0	1.0
58	7097.0	4188.0	0.886	1880.0	1.0
59	7682.0	4375.0	0.888	1821.0	1.0
60	11428.0	5013.0	0.838	2328.0	1.0
61	7373.0	4399.0	0.902	1650.0	1.0
62	6241.0	4225.0	0.918	1625.0	1.0
63	7987.0	4236.0	0.866	1840.0	1.0
64	6931.0	4344.0	0.892	1803.0	1.0
65	6482.0	3954.0	0.894	1563.0	0.99
66	8427.0	4696.0	0.886	1890.0	1.0
67	7466.0	4308.0	0.868	1914.0	1.0
68	6582.0	4833.0	0.936	1769.0	1.0
69	6517.0	4185.0	0.894	1919.0	1.0
70	10688.0	4817.0	0.848	2155.0	1.0
71	8546.0	4639.0	0.872	1838.0	1.0
72	9666.0	4301.0	0.844	1973.0	1.0
73	10450.0	4094.0	0.802	1692.0	0.99
74	8371.0	4330.0	0.848	1948.0	1.0
75	8317.0	5061.0	0.892	1861.0	1.0
76	8050.0	4798.0	0.894	1895.0	1.0
77	8403.0	4352.0	0.858	1900.0	1.0
78	5689.0	3942.0	0.92	1589.0	1.0
79	8847.0	5036.0	0.87	2155.0	0.998
80	10558.0	4955.0	0.848	1951.0	1.0
81	7828.0	3870.0	0.854	1764.0	0.99
82	8725.0	4225.0	0.846	1883.0	1.0
83	8809.0	4749.0	0.87	1933.0	0.994
84	8226.0	4026.0	0.868	1541.0	1.0
85	9801.0	3887.0	0.812	1755.0	0.99
86	8714.0	4275.0	0.834	1920.0	1.0
87	8306.0	4848.0	0.902	1693.0	0.998
88	7528.0	4589.0	0.9	1803.0	0.996
89	9927.0	4783.0	0.858	2077.0	1.0
90	7994.0	4600.0	0.898	1748.0	1.0
91	6764.0	4932.0	0.914	2034.0	1.0
92	7820.0	4623.0	0.876	2179.0	1.0
93	8296.0	4373.0	0.87	1951.0	1.0
94	9467.0	4880.0	0.87	1906.0	1.0
95	8286.0	4289.0	0.868	1978.0	0.998
96	8172.0	4114.0	0.86	1629.0	1.0
97	6479.0	4282.0	0.91	1881.0	1.0
98	7793.0	4053.0	0.844	1937.0	1.0
99	10371.0	4019.0	0.804	1833.0	1.0
