Runs	Weibull Discovery Time	Discovery Time	Fraction Discovery	Information Time	Fraction Information
1	32520.0	21229.0	0.8955	3139.0	1.0
2	43085.0	21876.0	0.8475	2872.0	1.0
3	35205.0	21987.0	0.8855	3157.0	1.0
4	51260.0	22109.0	0.8125	2784.0	1.0
5	36409.0	21882.0	0.883	3049.0	1.0
6	46213.0	22136.0	0.847	2913.0	1.0
7	44620.0	22501.0	0.8435	3143.0	1.0
8	62345.0	22974.0	0.789	3146.0	1.0
9	27298.0	19314.0	0.919	2801.0	1.0
10	43750.0	21417.0	0.8425	2820.0	1.0
