Id	Weibull Discovery Time	Discovery Time	Fraction Discovery	Information Time	Fraction Information
0	5840.0	4199.0	0.961	150.0	1.0
1	6060.0	4109.0	0.95	143.0	1.0
2	5939.0	4034.0	0.9465	143.0	1.0
3	5703.0	3907.0	0.9495	143.0	1.0
4	6247.0	4268.0	0.9555	153.0	1.0
5	6057.0	3991.0	0.933	138.0	1.0
6	5725.0	4045.0	0.957	158.0	1.0
7	5833.0	4080.0	0.9495	170.0	1.0
8	6185.0	4137.0	0.947	114.0	1.0
9	5661.0	4048.0	0.951	179.0	1.0
10	5908.0	4120.0	0.9555	139.0	1.0
11	6412.0	4105.0	0.942	155.0	1.0
12	6005.0	3971.0	0.9505	116.0	1.0
13	5898.0	4033.0	0.946	129.0	1.0
14	5886.0	4122.0	0.949	161.0	1.0
15	6111.0	4258.0	0.9595	164.0	1.0
16	6207.0	4284.0	0.959	130.0	1.0
17	5991.0	4078.0	0.946	130.0	1.0
18	5791.0	3877.0	0.9475	150.0	1.0
19	5814.0	3962.0	0.947	122.0	1.0
20	5948.0	4138.0	0.946	146.0	1.0
21	6224.0	4092.0	0.9455	153.0	1.0
22	5524.0	3988.0	0.9615	132.0	1.0
23	6189.0	4043.0	0.9455	116.0	1.0
24	6053.0	4131.0	0.9525	120.0	1.0
25	6007.0	4085.0	0.95	144.0	1.0
26	6318.0	4199.0	0.9465	139.0	1.0
27	5533.0	4025.0	0.9615	147.0	1.0
28	6173.0	4087.0	0.941	127.0	1.0
29	6009.0	4128.0	0.9545	135.0	1.0
30	5685.0	4005.0	0.9525	161.0	1.0
31	5476.0	4096.0	0.9665	149.0	1.0
32	5563.0	3953.0	0.9565	129.0	1.0
33	6058.0	4148.0	0.9515	138.0	1.0
34	6093.0	3955.0	0.946	151.0	1.0
35	5714.0	4116.0	0.959	162.0	1.0
36	6318.0	4113.0	0.9425	151.0	1.0
37	6687.0	4300.0	0.947	151.0	1.0
38	5979.0	4002.0	0.951	138.0	1.0
39	6089.0	4076.0	0.9445	150.0	1.0
40	5992.0	4179.0	0.9555	139.0	1.0
41	5966.0	3987.0	0.948	141.0	1.0
42	5883.0	4162.0	0.954	135.0	1.0
43	5987.0	4150.0	0.952	140.0	1.0
44	5659.0	4031.0	0.954	152.0	1.0
45	5770.0	3997.0	0.949	133.0	1.0
46	5950.0	4122.0	0.9505	170.0	1.0
47	5866.0	4009.0	0.9515	130.0	1.0
48	6225.0	4146.0	0.9515	164.0	1.0
49	6226.0	4229.0	0.949	125.0	1.0
50	5876.0	4090.0	0.947	164.0	1.0
51	6036.0	4049.0	0.9475	149.0	1.0
52	5987.0	4205.0	0.96	131.0	1.0
53	6070.0	4181.0	0.947	137.0	1.0
54	6087.0	4107.0	0.9465	134.0	1.0
55	5824.0	4140.0	0.9525	166.0	1.0
56	5886.0	4148.0	0.95	161.0	1.0
57	6029.0	4124.0	0.9535	131.0	1.0
58	6171.0	4216.0	0.9425	153.0	1.0
59	6166.0	4223.0	0.95	157.0	1.0
60	6227.0	4148.0	0.9485	134.0	1.0
61	6051.0	4229.0	0.959	137.0	1.0
62	5990.0	4144.0	0.9555	122.0	1.0
63	5938.0	4041.0	0.945	149.0	1.0
64	5825.0	4048.0	0.95	125.0	1.0
65	6497.0	4429.0	0.9515	147.0	1.0
66	6121.0	4177.0	0.954	147.0	1.0
67	5835.0	4143.0	0.9565	157.0	1.0
68	5811.0	4046.0	0.943	150.0	1.0
69	5940.0	4159.0	0.9565	121.0	1.0
70	5708.0	3953.0	0.957	149.0	1.0
71	5783.0	3987.0	0.952	150.0	1.0
72	6221.0	4090.0	0.9455	131.0	1.0
73	5706.0	3823.0	0.9475	146.0	1.0
74	6483.0	4246.0	0.9495	126.0	1.0
75	5835.0	4187.0	0.9585	160.0	1.0
76	6725.0	4214.0	0.942	109.0	1.0
77	6284.0	4217.0	0.952	128.0	1.0
78	6568.0	4325.0	0.943	157.0	1.0
79	5839.0	4093.0	0.945	114.0	1.0
80	5983.0	4206.0	0.9615	151.0	1.0
81	5921.0	4090.0	0.957	116.0	1.0
82	6240.0	4294.0	0.957	137.0	1.0
83	5558.0	3955.0	0.9565	143.0	1.0
84	6415.0	4114.0	0.944	121.0	1.0
85	6119.0	4172.0	0.95	134.0	1.0
86	6403.0	4321.0	0.945	141.0	1.0
87	6336.0	4164.0	0.944	151.0	1.0
88	6044.0	4145.0	0.948	190.0	1.0
89	5460.0	4039.0	0.9615	158.0	1.0
90	5542.0	3839.0	0.9455	134.0	1.0
91	6180.0	4159.0	0.943	131.0	1.0
92	5450.0	4034.0	0.963	146.0	1.0
93	5645.0	4007.0	0.9565	134.0	1.0
94	6045.0	4159.0	0.9495	136.0	1.0
95	6124.0	4211.0	0.9535	144.0	1.0
96	5669.0	4096.0	0.958	158.0	1.0
97	5934.0	4032.0	0.944	117.0	1.0
98	6117.0	4129.0	0.9505	144.0	1.0
99	6020.0	4062.0	0.9525	151.0	1.0
