Runs	Weibull Discovery Time	Discovery Time	Fraction Discovery	Information Time	Fraction Information
40	54023.0	23909.0	0.8255	3127.0	1.0
41	49439.0	22904.0	0.826	3004.0	1.0
42	53632.0	22788.0	0.815	3004.0	1.0
43	71902.0	23172.0	0.766	2974.0	1.0
44	35035.0	21373.0	0.882	2904.0	1.0
45	44106.0	23289.0	0.8565	3147.0	1.0
46	57278.0	22128.0	0.792	3008.0	1.0
47	51212.0	23420.0	0.8255	2855.0	1.0
48	42661.0	21631.0	0.8545	2682.0	1.0
49	49575.0	21733.0	0.8255	2892.0	1.0
50	69721.0	22688.0	0.7595	3190.0	1.0
51	43721.0	21836.0	0.852	2864.0	1.0
52	41791.0	21869.0	0.8575	2950.0	1.0
53	49748.0	22502.0	0.823	2932.0	1.0
54	42526.0	21215.0	0.8355	3042.0	1.0
55	35496.0	20796.0	0.877	2944.0	1.0
56	62763.0	23722.0	0.7975	2770.0	1.0
57	43802.0	22779.0	0.846	3177.0	1.0
58	63966.0	23691.0	0.8015	2869.0	1.0
59	29291.0	20695.0	0.9145	3006.0	1.0
60	50961.0	21716.0	0.82	2613.0	1.0
61	44996.0	22543.0	0.839	3094.0	1.0
62	58235.0	22547.0	0.802	2906.0	1.0
63	37456.0	21335.0	0.87	3240.0	1.0
64	36912.0	22265.0	0.878	3140.0	1.0
65	47889.0	22708.0	0.8225	3259.0	1.0
66	52887.0	21926.0	0.816	2888.0	1.0
67	53064.0	22656.0	0.818	2802.0	1.0
68	35147.0	20882.0	0.8825	2662.0	1.0
69	39749.0	21691.0	0.865	2929.0	1.0
70	51232.0	23267.0	0.823	2795.0	1.0
71	45931.0	22077.0	0.837	2896.0	1.0
72	48981.0	22495.0	0.8355	2755.0	1.0
73	47294.0	22046.0	0.832	2874.0	1.0
74	38733.0	21333.0	0.8635	2921.0	1.0
75	48144.0	22205.0	0.828	2976.0	1.0
76	57181.0	21698.0	0.797	2843.0	1.0
77	33955.0	20887.0	0.8855	3070.0	1.0
78	40764.0	21031.0	0.845	3115.0	1.0
79	36178.0	21105.0	0.874	3022.0	1.0
80	44298.0	22270.0	0.854	2805.0	1.0
81	61338.0	22741.0	0.791	3049.0	1.0
82	74965.0	22855.0	0.763	2920.0	1.0
83	40965.0	21856.0	0.8495	3149.0	1.0
84	43536.0	21779.0	0.8395	3020.0	1.0
85	46400.0	23522.0	0.843	3210.0	1.0
86	42206.0	21316.0	0.849	3180.0	1.0
87	42369.0	22590.0	0.864	3022.0	1.0
88	42412.0	21785.0	0.8495	2889.0	1.0
89	58238.0	22856.0	0.7965	3164.0	1.0
90	38944.0	21150.0	0.8585	3033.0	1.0
91	39597.0	21580.0	0.8555	2994.0	1.0
92	41943.0	22374.0	0.8535	2926.0	1.0
93	47045.0	22133.0	0.83	3068.0	1.0
94	74954.0	24438.0	0.765	3067.0	1.0
95	59429.0	22278.0	0.7935	2847.0	1.0
96	49370.0	21699.0	0.8165	2712.0	1.0
97	49902.0	22676.0	0.817	3031.0	1.0
98	39533.0	21767.0	0.858	3269.0	1.0
99	38739.0	22557.0	0.8795	2882.0	1.0
100	45902.0	21860.0	0.844	2705.0	1.0
101	41161.0	21536.0	0.8525	2890.0	1.0
102	74555.0	23657.0	0.7625	2907.0	1.0
103	66634.0	22043.0	0.769	2940.0	1.0
104	52526.0	22479.0	0.813	2940.0	1.0
105	36639.0	21762.0	0.873	3022.0	1.0
106	36166.0	21581.0	0.886	2793.0	1.0
107	64354.0	21156.0	0.77	3128.0	1.0
108	40757.0	22738.0	0.873	2782.0	1.0
109	40710.0	21933.0	0.861	3044.0	1.0
110	57167.0	22857.0	0.799	2914.0	1.0
111	45210.0	22667.0	0.8425	3127.0	1.0
112	67158.0	23184.0	0.7835	2863.0	1.0
113	62259.0	21833.0	0.7805	3007.0	1.0
114	38892.0	21624.0	0.871	2712.0	1.0
115	59920.0	23049.0	0.8005	2907.0	1.0
116	41527.0	21337.0	0.8475	2885.0	1.0
117	50228.0	22175.0	0.828	2698.0	1.0
118	44650.0	21854.0	0.8385	2794.0	1.0
119	49625.0	21761.0	0.8255	2816.0	1.0
120	45719.0	23309.0	0.849	2887.0	1.0
121	53897.0	22134.0	0.8135	2998.0	1.0
122	42023.0	22750.0	0.849	3194.0	1.0
123	49723.0	23060.0	0.828	3117.0	1.0
124	69207.0	23843.0	0.769	3120.0	1.0
125	54116.0	23298.0	0.8075	3173.0	1.0
126	42112.0	21532.0	0.856	2746.0	1.0
127	54018.0	23048.0	0.8075	3343.0	1.0
128	69816.0	24103.0	0.7675	3146.0	1.0
129	81462.0	24059.0	0.749	2971.0	1.0
130	41334.0	21815.0	0.858	2942.0	1.0
131	50832.0	21998.0	0.82	2870.0	1.0
132	53619.0	22421.0	0.809	2915.0	1.0
133	61105.0	23062.0	0.786	3098.0	1.0
134	55263.0	22737.0	0.804	3201.0	1.0
135	41547.0	23399.0	0.863	3222.0	1.0
136	68485.0	22762.0	0.7645	2875.0	1.0
137	43096.0	21800.0	0.839	3120.0	1.0
138	51767.0	21634.0	0.807	2946.0	1.0
139	36808.0	21325.0	0.868	2889.0	1.0
140	36316.0	21278.0	0.867	3095.0	1.0
141	45561.0	21973.0	0.834	2988.0	1.0
142	37766.0	21271.0	0.866	3026.0	1.0
143	73577.0	22377.0	0.752	2943.0	1.0
144	75471.0	23553.0	0.7505	3003.0	1.0
145	45019.0	22649.0	0.8445	2975.0	1.0
146	38094.0	21511.0	0.868	3094.0	1.0
147	68097.0	22645.0	0.771	2766.0	1.0
148	44283.0	21911.0	0.842	2914.0	1.0
149	61501.0	23729.0	0.795	2986.0	1.0
150	58719.0	22703.0	0.7985	2900.0	1.0
151	83052.0	24396.0	0.7385	3234.0	1.0
152	38409.0	22558.0	0.8665	3404.0	1.0
153	44942.0	21392.0	0.8245	3109.0	1.0
154	46729.0	21751.0	0.835	2948.0	1.0
155	44574.0	23033.0	0.852	3036.0	1.0
156	41882.0	23307.0	0.872	2930.0	1.0
157	62333.0	23511.0	0.7855	2936.0	1.0
158	38243.0	21887.0	0.8655	3004.0	1.0
159	66332.0	23003.0	0.773	3022.0	1.0
160	60380.0	21756.0	0.79	2823.0	1.0
161	46809.0	22387.0	0.83	3152.0	1.0
162	32524.0	20521.0	0.8935	2914.0	1.0
163	42917.0	22013.0	0.8475	3119.0	1.0
164	46987.0	22743.0	0.8325	3064.0	1.0
165	47092.0	22607.0	0.833	2756.0	1.0
166	52922.0	23438.0	0.823	2871.0	1.0
167	45644.0	22290.0	0.842	2659.0	1.0
168	49566.0	21577.0	0.819	2859.0	1.0
169	41641.0	21783.0	0.8495	2991.0	1.0
170	63827.0	22272.0	0.7915	2883.0	1.0
171	38600.0	22209.0	0.873	2940.0	1.0
172	30305.0	19491.0	0.8955	2792.0	1.0
173	46945.0	22645.0	0.841	2991.0	1.0
174	45453.0	22100.0	0.8315	3026.0	1.0
175	60389.0	23058.0	0.7865	2831.0	1.0
176	48500.0	22671.0	0.8395	2878.0	1.0
177	62930.0	23781.0	0.8015	2886.0	1.0
178	39024.0	20099.0	0.844	2715.0	1.0
179	37752.0	20550.0	0.8545	2938.0	1.0
180	77438.0	23601.0	0.751	3325.0	1.0
181	36230.0	21272.0	0.8735	2945.0	1.0
182	53056.0	23914.0	0.8285	3084.0	1.0
183	42300.0	21898.0	0.8525	2645.0	1.0
184	37197.0	23042.0	0.8855	3225.0	1.0
185	42929.0	23358.0	0.852	3192.0	1.0
186	42275.0	22344.0	0.8505	3012.0	1.0
187	41297.0	21352.0	0.8465	3079.0	1.0
188	41919.0	22179.0	0.857	2830.0	1.0
189	43077.0	22130.0	0.836	3439.0	1.0
190	31713.0	21326.0	0.908	3021.0	1.0
191	65760.0	23496.0	0.7915	3068.0	1.0
192	57268.0	22245.0	0.7975	3014.0	1.0
193	61995.0	23072.0	0.7855	3106.0	1.0
194	58118.0	22083.0	0.796	3144.0	1.0
195	40557.0	21844.0	0.8635	2892.0	1.0
196	74623.0	22775.0	0.752	3096.0	1.0
197	41685.0	22092.0	0.855	3140.0	1.0
198	45275.0	22662.0	0.83	3370.0	1.0
199	45553.0	22200.0	0.835	2902.0	1.0
200	52314.0	21237.0	0.8125	2888.0	1.0
201	44444.0	23010.0	0.846	3169.0	1.0
202	39859.0	21854.0	0.8585	3074.0	1.0
203	40980.0	20751.0	0.846	2896.0	1.0
204	42210.0	22464.0	0.852	3095.0	1.0
205	40180.0	22337.0	0.863	2890.0	1.0
206	41770.0	21886.0	0.842	2751.0	1.0
207	35328.0	20905.0	0.8805	2956.0	1.0
208	46766.0	22518.0	0.846	2836.0	1.0
209	47611.0	21875.0	0.8295	2863.0	1.0
210	73464.0	23095.0	0.759	2899.0	1.0
211	41696.0	22056.0	0.855	2822.0	1.0
212	72581.0	22631.0	0.76	2921.0	1.0
213	68146.0	20847.0	0.755	2887.0	1.0
214	35684.0	21136.0	0.887	2723.0	1.0
215	32584.0	20901.0	0.8925	2725.0	1.0
216	42890.0	22775.0	0.8535	3074.0	1.0
217	69579.0	21972.0	0.752	2953.0	1.0
218	32767.0	20767.0	0.8925	2956.0	1.0
219	54007.0	23220.0	0.811	3055.0	1.0
220	45779.0	22817.0	0.842	2931.0	1.0
221	87403.0	23036.0	0.728	3158.0	1.0
222	70793.0	23228.0	0.763	3088.0	1.0
223	47933.0	23476.0	0.8395	3017.0	1.0
224	69167.0	22584.0	0.764	3080.0	1.0
225	46619.0	21889.0	0.8295	2947.0	1.0
226	45300.0	22392.0	0.848	2849.0	1.0
227	55973.0	22960.0	0.7965	3283.0	1.0
228	44494.0	22659.0	0.8535	2903.0	1.0
229	37309.0	21308.0	0.88	2793.0	1.0
230	39536.0	21922.0	0.871	3054.0	1.0
231	68565.0	21794.0	0.7515	3137.0	1.0
232	57213.0	22386.0	0.7955	3001.0	1.0
233	38016.0	22257.0	0.8825	2748.0	1.0
234	42511.0	23332.0	0.8585	3189.0	1.0
235	46803.0	22859.0	0.8455	2882.0	1.0
236	34480.0	21188.0	0.887	2755.0	1.0
237	44240.0	23178.0	0.8595	2898.0	1.0
238	64201.0	22786.0	0.7785	2751.0	1.0
239	47380.0	21999.0	0.8365	2936.0	1.0
240	38148.0	21098.0	0.872	2775.0	1.0
241	45465.0	22606.0	0.845	3040.0	1.0
242	35485.0	20764.0	0.8795	2904.0	1.0
243	42538.0	22586.0	0.862	2733.0	1.0
244	52689.0	22845.0	0.8175	3003.0	1.0
245	74802.0	22928.0	0.747	3194.0	1.0
246	35992.0	21501.0	0.8805	3143.0	1.0
247	62814.0	22426.0	0.7785	2997.0	1.0
248	58280.0	24366.0	0.8005	3078.0	1.0
249	38262.0	21475.0	0.865	3116.0	1.0
250	50339.0	22849.0	0.822	3047.0	1.0
251	47891.0	22526.0	0.8305	2880.0	1.0
252	40820.0	21636.0	0.8545	3055.0	1.0
253	67132.0	22820.0	0.771	3092.0	1.0
254	49697.0	23243.0	0.839	2851.0	1.0
255	59047.0	23826.0	0.802	2938.0	1.0
256	37266.0	21383.0	0.875	2930.0	1.0
257	47905.0	22386.0	0.8295	2895.0	1.0
258	34326.0	21487.0	0.8925	3056.0	1.0
259	50499.0	22616.0	0.83	2905.0	1.0
260	54279.0	23451.0	0.8215	2982.0	1.0
261	49342.0	22565.0	0.8235	2864.0	1.0
262	46561.0	23083.0	0.846	2819.0	1.0
263	31635.0	20783.0	0.8995	2853.0	1.0
264	70933.0	24693.0	0.7635	2946.0	1.0
265	40935.0	21855.0	0.8525	3165.0	1.0
266	38828.0	22007.0	0.8625	2868.0	1.0
267	47265.0	22227.0	0.8235	3204.0	1.0
268	42870.0	21398.0	0.8385	2941.0	1.0
269	38470.0	22391.0	0.872	2949.0	1.0
270	41563.0	22041.0	0.8465	3136.0	1.0
271	74086.0	22303.0	0.7505	2865.0	1.0
272	38443.0	20722.0	0.8625	2754.0	1.0
273	64341.0	24330.0	0.7945	3002.0	1.0
274	46890.0	21564.0	0.8285	2949.0	1.0
275	42869.0	21719.0	0.8465	2926.0	1.0
276	37124.0	20849.0	0.864	2932.0	1.0
277	32421.0	20790.0	0.908	2791.0	1.0
278	43681.0	22031.0	0.8525	2983.0	1.0
279	51568.0	23165.0	0.8185	2958.0	1.0
280	31639.0	21364.0	0.9015	3058.0	1.0
281	55444.0	23914.0	0.8095	3070.0	1.0
282	41050.0	21413.0	0.8575	2981.0	1.0
283	50653.0	22995.0	0.8165	3301.0	1.0
284	49792.0	22491.0	0.8225	3059.0	1.0
285	44520.0	22115.0	0.842	3186.0	1.0
286	38339.0	21492.0	0.869	2864.0	1.0
287	66800.0	22459.0	0.775	3273.0	1.0
288	37794.0	21537.0	0.8685	2819.0	1.0
289	51264.0	22169.0	0.82	2940.0	1.0
290	49311.0	22484.0	0.8345	3045.0	1.0
291	70097.0	21148.0	0.752	2809.0	1.0
292	40418.0	22870.0	0.869	2927.0	1.0
293	37979.0	22277.0	0.873	3180.0	1.0
294	52711.0	23174.0	0.812	2958.0	1.0
295	48547.0	22538.0	0.826	3077.0	1.0
296	33294.0	20495.0	0.886	2969.0	1.0
297	54905.0	23373.0	0.8095	3137.0	1.0
298	44553.0	21328.0	0.826	3146.0	1.0
299	32768.0	20864.0	0.8955	2821.0	1.0
300	63418.0	23048.0	0.7745	3208.0	1.0
301	30773.0	20531.0	0.905	2918.0	1.0
302	45576.0	22959.0	0.842	2979.0	1.0
303	51567.0	22210.0	0.806	3336.0	1.0
304	34449.0	21779.0	0.8925	3166.0	1.0
305	67356.0	22932.0	0.7775	3226.0	1.0
306	33885.0	21634.0	0.891	2868.0	1.0
307	49995.0	22959.0	0.8415	2787.0	1.0
308	42690.0	21276.0	0.852	2797.0	1.0
309	65181.0	22806.0	0.7705	2973.0	1.0
310	41256.0	21744.0	0.861	2787.0	1.0
311	52026.0	24524.0	0.8215	2986.0	1.0
312	42961.0	23025.0	0.8545	3058.0	1.0
313	45639.0	22265.0	0.841	3082.0	1.0
314	65168.0	23252.0	0.7875	2954.0	1.0
315	34980.0	21056.0	0.884	2578.0	1.0
316	48362.0	21552.0	0.8255	2896.0	1.0
317	44311.0	22814.0	0.8475	2854.0	1.0
318	70822.0	23123.0	0.776	2608.0	1.0
319	39583.0	21245.0	0.8625	2687.0	1.0
320	37205.0	21224.0	0.872	2821.0	1.0
321	46283.0	22642.0	0.8385	2856.0	1.0
322	47816.0	22935.0	0.845	2791.0	1.0
323	49633.0	22579.0	0.8235	3043.0	1.0
324	56758.0	22250.0	0.7895	2826.0	1.0
325	41897.0	21752.0	0.863	2596.0	1.0
326	55580.0	22627.0	0.815	3087.0	1.0
327	36374.0	21107.0	0.874	2849.0	1.0
328	60578.0	23763.0	0.7965	3148.0	1.0
329	54749.0	23581.0	0.807	3161.0	1.0
330	36472.0	22234.0	0.884	3264.0	1.0
331	40440.0	22806.0	0.876	2682.0	1.0
332	34609.0	20759.0	0.879	2859.0	1.0
333	58742.0	21980.0	0.782	2989.0	1.0
334	35971.0	21940.0	0.88	3125.0	1.0
335	51724.0	22668.0	0.8275	2859.0	1.0
336	42527.0	22323.0	0.8465	3043.0	1.0
337	44187.0	21667.0	0.834	3060.0	1.0
338	38801.0	22083.0	0.8655	3085.0	1.0
339	40139.0	21850.0	0.861	2906.0	1.0
340	55853.0	23893.0	0.8135	3149.0	1.0
341	35290.0	20639.0	0.8795	2884.0	1.0
342	63721.0	22641.0	0.781	3112.0	1.0
343	38317.0	21495.0	0.874	2864.0	1.0
344	33157.0	21500.0	0.8975	3259.0	1.0
345	40999.0	22203.0	0.852	3104.0	1.0
346	50680.0	22861.0	0.818	3198.0	1.0
347	49362.0	22527.0	0.8315	2668.0	1.0
348	40742.0	22918.0	0.868	3106.0	1.0
349	73406.0	23078.0	0.767	3137.0	1.0
350	37204.0	21564.0	0.869	2889.0	1.0
351	54696.0	22368.0	0.806	2778.0	1.0
352	52488.0	22865.0	0.817	2957.0	1.0
353	52595.0	22988.0	0.825	2968.0	1.0
354	58243.0	22170.0	0.7905	2872.0	1.0
355	38984.0	21824.0	0.872	2887.0	1.0
356	44387.0	21292.0	0.836	2794.0	1.0
357	35813.0	20166.0	0.8695	2757.0	1.0
358	36316.0	20685.0	0.878	2797.0	1.0
359	36914.0	22049.0	0.889	2773.0	1.0
360	78775.0	22552.0	0.745	3022.0	1.0
361	31853.0	21125.0	0.9005	2843.0	1.0
362	67765.0	23191.0	0.779	3029.0	1.0
363	65830.0	22785.0	0.771	3059.0	1.0
364	42432.0	21552.0	0.847	3003.0	1.0
365	43179.0	23468.0	0.8545	3043.0	1.0
366	35750.0	21668.0	0.8795	3283.0	1.0
367	37693.0	22024.0	0.8785	2874.0	1.0
368	37053.0	21397.0	0.871	3163.0	1.0
369	54114.0	22377.0	0.8005	3199.0	1.0
370	63874.0	21282.0	0.775	2727.0	1.0
371	44018.0	22766.0	0.8525	3031.0	1.0
372	47684.0	22505.0	0.8345	2820.0	1.0
373	42575.0	22876.0	0.855	3045.0	1.0
374	58746.0	22770.0	0.8095	2988.0	1.0
375	49425.0	23578.0	0.833	2965.0	1.0
376	50632.0	23596.0	0.8345	3187.0	1.0
377	48069.0	23454.0	0.838	2969.0	1.0
378	28856.0	20592.0	0.929	2979.0	1.0
379	68488.0	22323.0	0.7645	3075.0	1.0
380	41523.0	21801.0	0.8595	2746.0	1.0
381	39514.0	21715.0	0.8565	3083.0	1.0
382	46957.0	23358.0	0.8395	3007.0	1.0
383	47178.0	22818.0	0.839	2947.0	1.0
384	59414.0	22593.0	0.786	3307.0	1.0
385	51471.0	23759.0	0.827	3179.0	1.0
386	43508.0	23749.0	0.864	3049.0	1.0
387	44654.0	23590.0	0.8585	3050.0	1.0
388	37348.0	20847.0	0.8685	2806.0	1.0
389	49148.0	22516.0	0.8165	3111.0	1.0
390	54639.0	22041.0	0.7985	3058.0	1.0
391	32779.0	21336.0	0.8915	3189.0	1.0
392	37768.0	21558.0	0.871	2822.0	1.0
393	45575.0	21836.0	0.834	2889.0	1.0
394	32315.0	20715.0	0.8975	3006.0	1.0
395	38500.0	21674.0	0.877	2849.0	1.0
396	69203.0	23325.0	0.762	3240.0	1.0
397	42396.0	21526.0	0.8485	2659.0	1.0
398	57880.0	22473.0	0.7995	2712.0	1.0
399	39282.0	22395.0	0.8615	3083.0	1.0
400	68812.0	22676.0	0.771	2910.0	1.0
401	42961.0	21065.0	0.847	2695.0	1.0
402	67286.0	22913.0	0.7795	3119.0	1.0
403	53354.0	22312.0	0.81	3062.0	1.0
404	45485.0	22294.0	0.8405	2878.0	1.0
405	55195.0	22608.0	0.803	2910.0	1.0
406	40536.0	22466.0	0.863	3060.0	1.0
407	41225.0	21115.0	0.843	2971.0	1.0
408	36595.0	20981.0	0.875	2776.0	1.0
409	62923.0	22009.0	0.77	3113.0	1.0
410	38626.0	21590.0	0.8645	3268.0	1.0
411	58236.0	22884.0	0.8015	2999.0	1.0
412	46916.0	22424.0	0.8295	2946.0	1.0
413	52911.0	23368.0	0.8195	3185.0	1.0
414	49929.0	22080.0	0.829	2828.0	1.0
415	71699.0	24394.0	0.7695	3247.0	1.0
416	60879.0	23398.0	0.798	2742.0	1.0
417	47694.0	22596.0	0.8345	2759.0	1.0
418	50460.0	23186.0	0.8145	3268.0	1.0
419	58401.0	23467.0	0.8075	2799.0	1.0
420	70843.0	23055.0	0.768	2747.0	1.0
421	53072.0	22307.0	0.825	2967.0	1.0
422	44108.0	21876.0	0.847	3082.0	1.0
423	44880.0	23016.0	0.8485	2917.0	1.0
424	46590.0	23066.0	0.8335	3133.0	1.0
425	50121.0	22193.0	0.8275	2883.0	1.0
426	40672.0	21796.0	0.8575	2964.0	1.0
427	48160.0	22990.0	0.8345	3005.0	1.0
428	43311.0	22627.0	0.857	2911.0	1.0
429	37207.0	22068.0	0.874	2903.0	1.0
430	46352.0	22616.0	0.8415	2733.0	1.0
431	51185.0	22315.0	0.809	3082.0	1.0
432	37782.0	20962.0	0.8635	2941.0	1.0
433	43947.0	21889.0	0.841	2962.0	1.0
434	70567.0	22410.0	0.749	3439.0	1.0
435	45429.0	22561.0	0.8415	2944.0	1.0
436	60770.0	23096.0	0.7915	2944.0	1.0
437	29047.0	20543.0	0.911	3136.0	1.0
438	39264.0	21689.0	0.859	2987.0	1.0
439	57172.0	23096.0	0.804	2835.0	1.0
440	44895.0	22081.0	0.843	2988.0	1.0
441	44454.0	22044.0	0.853	2845.0	1.0
442	41617.0	22252.0	0.8595	2912.0	1.0
443	56402.0	22858.0	0.806	2948.0	1.0
444	45043.0	22032.0	0.847	2631.0	1.0
445	49997.0	22679.0	0.8235	3036.0	1.0
446	40862.0	21577.0	0.847	3056.0	1.0
447	42925.0	21130.0	0.8515	2368.0	1.0
448	45951.0	21348.0	0.83	2944.0	1.0
449	33628.0	21230.0	0.893	2891.0	1.0
450	42248.0	21937.0	0.859	2692.0	1.0
451	58321.0	22821.0	0.7985	2842.0	1.0
452	30836.0	21320.0	0.9135	3105.0	1.0
453	42333.0	22073.0	0.853	2908.0	1.0
454	48198.0	22262.0	0.833	2749.0	1.0
455	33745.0	20409.0	0.8785	2942.0	1.0
456	46750.0	21418.0	0.8335	2841.0	1.0
457	54713.0	24248.0	0.813	3103.0	1.0
458	48232.0	22159.0	0.83	2798.0	1.0
459	58430.0	22435.0	0.798	2933.0	1.0
460	45251.0	22826.0	0.8505	2765.0	1.0
461	60551.0	24113.0	0.809	2763.0	1.0
462	39033.0	22833.0	0.8695	3544.0	1.0
463	62413.0	22960.0	0.786	3030.0	1.0
464	66288.0	22164.0	0.7625	2950.0	1.0
465	34076.0	21765.0	0.899	2864.0	1.0
466	38126.0	22122.0	0.8775	2945.0	1.0
467	32369.0	21147.0	0.9	2920.0	1.0
468	37627.0	21529.0	0.869	3112.0	1.0
469	86353.0	23485.0	0.7285	3112.0	0.9995
470	74250.0	21835.0	0.751	2864.0	1.0
471	60841.0	22427.0	0.784	2951.0	1.0
472	35724.0	20949.0	0.8785	2713.0	1.0
473	37975.0	21642.0	0.8735	3117.0	1.0
474	71176.0	22247.0	0.7505	3185.0	1.0
475	45218.0	22890.0	0.839	2999.0	1.0
476	37938.0	22099.0	0.872	2864.0	1.0
477	44927.0	21277.0	0.8325	2840.0	1.0
478	64830.0	22459.0	0.76	3120.0	1.0
479	33762.0	21322.0	0.896	2739.0	1.0
480	70369.0	22846.0	0.7595	2861.0	1.0
481	51192.0	22471.0	0.816	3006.0	1.0
482	63105.0	23100.0	0.794	2672.0	1.0
483	53129.0	23081.0	0.822	2822.0	1.0
484	41699.0	21819.0	0.8485	3248.0	1.0
485	44007.0	22698.0	0.8445	2862.0	1.0
486	39718.0	20741.0	0.8505	2792.0	1.0
487	51487.0	22283.0	0.81	3072.0	1.0
488	55213.0	22796.0	0.8035	3030.0	1.0
489	48612.0	20933.0	0.8025	2806.0	1.0
490	55451.0	22336.0	0.8055	2799.0	1.0
491	43876.0	22269.0	0.853	2896.0	1.0
492	39026.0	21925.0	0.8655	3149.0	1.0
493	71953.0	23736.0	0.7695	3195.0	1.0
494	63134.0	22714.0	0.788	2625.0	1.0
495	43558.0	22784.0	0.8515	2951.0	1.0
496	49060.0	22512.0	0.829	2813.0	1.0
497	56690.0	23246.0	0.7975	3150.0	1.0
498	45738.0	22511.0	0.841	3030.0	1.0
499	63492.0	23731.0	0.795	2980.0	1.0
500	34943.0	22003.0	0.8895	3122.0	1.0
