Runs	Weibull Discovery Time	Discovery Time	Fraction Discovery	Information Time	Fraction Information
1	32575.0	29591.0	0.9513	8841.0	1.0
2	36616.0	33665.0	0.9472	12004.0	1.0
3	36830.0	32998.0	0.9654	8607.0	1.0
4	37599.0	32924.0	0.9414	9376.0	1.0
5	36435.0	33235.0	0.9547	9381.0	1.0
6	35064.0	31437.0	0.9678	7510.0	1.0
