Runs	Weibull Discovery Time	Discovery Time	Fraction Discovery	Information Time	Fraction Information
63	35483.0	20874.0	0.8765	2761.0	1.0
64	75020.0	21121.0	0.7535	3296.0	1.0
65	36956.0	20881.0	0.8685	3122.0	1.0
66	81299.0	21327.0	0.738	2877.0	1.0
67	35202.0	22539.0	0.888	3323.0	1.0
68	42859.0	21551.0	0.844	3093.0	1.0
69	35191.0	22258.0	0.8945	3104.0	1.0
70	71132.0	22765.0	0.7545	3243.0	1.0
71	48128.0	21916.0	0.8285	3084.0	1.0
72	31226.0	20232.0	0.895	3011.0	1.0
73	40332.0	21438.0	0.8545	3184.0	1.0
74	39999.0	20788.0	0.851	3047.0	1.0
75	32193.0	20795.0	0.8975	2926.0	1.0
76	56670.0	23219.0	0.8	3201.0	1.0
77	36714.0	21603.0	0.8695	3271.0	1.0
78	33375.0	21836.0	0.902	3022.0	1.0
79	29158.0	20587.0	0.915	3107.0	1.0
80	30363.0	20728.0	0.903	3054.0	1.0
81	32626.0	21150.0	0.899	2939.0	1.0
82	31912.0	20678.0	0.8945	2943.0	1.0
83	97677.0	26197.0	0.72	4079.0	1.0
84	29134.0	20225.0	0.9155	2821.0	1.0
85	71350.0	22216.0	0.7705	2817.0	1.0
86	29457.0	20043.0	0.9015	3233.0	1.0
87	29372.0	20570.0	0.9135	2928.0	1.0
88	78583.0	20010.0	0.731	3289.0	1.0
89	32652.0	20829.0	0.891	3207.0	1.0
90	42695.0	21205.0	0.8405	2892.0	1.0
91	40173.0	21861.0	0.86	3154.0	1.0
92	35186.0	21724.0	0.8975	3028.0	1.0
93	34094.0	20474.0	0.8895	2905.0	1.0
94	31372.0	20276.0	0.8975	2840.0	1.0
95	44731.0	20765.0	0.8255	2781.0	1.0
96	33168.0	21962.0	0.906	3079.0	1.0
97	40791.0	22698.0	0.861	3446.0	1.0
98	34717.0	20514.0	0.879	2927.0	1.0
99	32383.0	21758.0	0.902	3572.0	1.0
100	35964.0	22582.0	0.8885	3192.0	1.0
101	35602.0	19639.0	0.854	2912.0	1.0
102	31071.0	20253.0	0.896	2925.0	1.0
103	35868.0	21207.0	0.8785	2882.0	1.0
104	30634.0	19761.0	0.898	3062.0	1.0
105	51364.0	22257.0	0.806	3131.0	1.0
106	48494.0	21424.0	0.826	3012.0	1.0
107	36743.0	20453.0	0.867	2954.0	1.0
108	32563.0	21092.0	0.8995	2922.0	1.0
109	54260.0	22017.0	0.802	2900.0	1.0
110	35758.0	20856.0	0.869	2941.0	1.0
111	53303.0	22477.0	0.8045	3172.0	1.0
112	30376.0	20018.0	0.903	2964.0	1.0
113	32791.0	20566.0	0.9	2688.0	1.0
114	34383.0	20947.0	0.8865	3130.0	1.0
115	30389.0	21097.0	0.9095	3190.0	1.0
116	31777.0	19862.0	0.894	2878.0	1.0
117	36320.0	22434.0	0.881	3118.0	1.0
118	35375.0	21600.0	0.8815	3208.0	1.0
119	39161.0	21721.0	0.8625	3000.0	1.0
120	35418.0	21562.0	0.8765	3438.0	1.0
121	31906.0	20558.0	0.899	2716.0	1.0
122	40164.0	22375.0	0.868	2809.0	1.0
123	32712.0	20971.0	0.8945	2947.0	1.0
124	33415.0	20014.0	0.879	3147.0	1.0
125	46543.0	20943.0	0.8275	3039.0	1.0
126	36413.0	21914.0	0.8815	3054.0	1.0
127	40489.0	23116.0	0.871	2871.0	1.0
128	31137.0	21261.0	0.912	2959.0	1.0
129	36793.0	21689.0	0.877	3059.0	1.0
130	30683.0	20272.0	0.901	2872.0	1.0
131	32852.0	21309.0	0.8975	2995.0	1.0
132	29087.0	19894.0	0.9105	2999.0	1.0
133	36069.0	22570.0	0.8865	3117.0	1.0
134	52019.0	21941.0	0.8035	2849.0	1.0
135	38272.0	22617.0	0.8845	3301.0	1.0
136	40233.0	21150.0	0.846	2904.0	1.0
137	30613.0	21080.0	0.906	2762.0	1.0
138	32364.0	21314.0	0.901	3141.0	1.0
139	29431.0	19776.0	0.908	2803.0	1.0
140	52015.0	22299.0	0.8155	3006.0	1.0
141	57969.0	22214.0	0.782	3472.0	1.0
142	34495.0	21414.0	0.8745	3385.0	1.0
143	49810.0	21187.0	0.817	3041.0	1.0
144	65752.0	22786.0	0.778	2982.0	1.0
145	65188.0	23230.0	0.7805	2872.0	1.0
146	33728.0	20527.0	0.8815	2916.0	1.0
147	42116.0	22158.0	0.859	2816.0	1.0
148	41050.0	21327.0	0.848	3008.0	1.0
149	37203.0	21141.0	0.868	3188.0	1.0
150	46158.0	21297.0	0.834	2610.0	1.0
151	31529.0	20590.0	0.8945	3121.0	1.0
152	40816.0	21231.0	0.8425	3210.0	1.0
153	38043.0	21025.0	0.858	3138.0	1.0
154	31718.0	20973.0	0.8925	3467.0	1.0
155	31206.0	20686.0	0.9	2836.0	1.0
156	158621.0	20025.0	0.6285	3824.0	1.0
157	43551.0	22870.0	0.8505	3052.0	1.0
158	47996.0	21920.0	0.823	3202.0	1.0
159	32632.0	20943.0	0.9005	2672.0	1.0
160	35570.0	22580.0	0.8915	2993.0	1.0
161	34932.0	21239.0	0.8935	2588.0	1.0
162	64357.0	22598.0	0.768	3586.0	1.0
163	37330.0	21607.0	0.8755	3338.0	1.0
164	31918.0	20498.0	0.901	2835.0	1.0
165	47450.0	22484.0	0.826	3161.0	1.0
166	38104.0	20884.0	0.8585	2852.0	1.0
167	57769.0	23512.0	0.8	3102.0	1.0
168	32200.0	19821.0	0.883	2958.0	1.0
169	37421.0	21151.0	0.8705	2882.0	1.0
170	33339.0	21448.0	0.9015	2929.0	1.0
171	32704.0	20899.0	0.8985	2831.0	1.0
172	31886.0	20311.0	0.895	2864.0	1.0
173	43916.0	22789.0	0.8505	3094.0	1.0
174	41357.0	20740.0	0.846	2959.0	1.0
175	40604.0	21259.0	0.8555	2980.0	1.0
176	44002.0	22976.0	0.855	3193.0	1.0
177	51158.0	22621.0	0.8195	2774.0	1.0
178	30385.0	21294.0	0.92	3171.0	1.0
179	33792.0	21174.0	0.899	3020.0	1.0
180	32316.0	21182.0	0.899	2968.0	1.0
181	37017.0	21019.0	0.8695	2837.0	1.0
182	32701.0	21346.0	0.8915	2988.0	1.0
183	37590.0	22222.0	0.8775	3182.0	1.0
184	38757.0	21980.0	0.8805	2854.0	1.0
185	41170.0	20501.0	0.846	2811.0	1.0
186	38302.0	21899.0	0.8735	3039.0	1.0
187	49003.0	23202.0	0.8385	3101.0	1.0
188	45885.0	21769.0	0.822	3320.0	1.0
189	57902.0	21761.0	0.7915	3106.0	1.0
190	29573.0	20500.0	0.9125	2837.0	1.0
191	67890.0	22625.0	0.757	3375.0	1.0
192	32433.0	21523.0	0.8985	3014.0	1.0
193	30739.0	20660.0	0.9025	3242.0	1.0
194	30810.0	19871.0	0.8885	3141.0	1.0
195	31211.0	20866.0	0.897	3091.0	1.0
196	35272.0	21132.0	0.878	3204.0	1.0
197	37413.0	20699.0	0.865	3130.0	1.0
198	41409.0	22230.0	0.8625	2837.0	1.0
199	30565.0	19892.0	0.898	2896.0	1.0
200	59986.0	19964.0	0.7505	3111.0	1.0
201	44848.0	21922.0	0.843	2985.0	1.0
202	32618.0	21618.0	0.9125	2861.0	1.0
203	77262.0	21971.0	0.7455	2885.0	1.0
204	32025.0	20936.0	0.903	2984.0	1.0
205	34449.0	21314.0	0.888	3019.0	1.0
206	32418.0	20489.0	0.878	3139.0	1.0
207	30208.0	21213.0	0.9195	2853.0	1.0
208	41652.0	21351.0	0.853	2941.0	1.0
209	39048.0	21359.0	0.851	3193.0	1.0
210	36947.0	21289.0	0.8645	3031.0	1.0
211	29950.0	20379.0	0.909	3102.0	1.0
212	49693.0	22455.0	0.8105	3151.0	1.0
213	41423.0	19454.0	0.824	2909.0	1.0
214	33509.0	20023.0	0.8785	2903.0	1.0
215	35989.0	20390.0	0.866	2994.0	1.0
216	73804.0	22353.0	0.7525	3211.0	1.0
217	87337.0	21367.0	0.718	2766.0	1.0
218	60587.0	21516.0	0.7815	2811.0	1.0
219	35722.0	20632.0	0.8645	2918.0	1.0
220	29655.0	19682.0	0.9	2788.0	1.0
221	84433.0	23406.0	0.7465	2866.0	1.0
222	30193.0	21273.0	0.921	2928.0	1.0
223	41646.0	22517.0	0.851	2975.0	1.0
224	49181.0	21224.0	0.818	2933.0	1.0
225	28785.0	20834.0	0.9325	2963.0	1.0
226	50278.0	23353.0	0.826	3137.0	1.0
227	37116.0	21472.0	0.879	2895.0	1.0
228	45771.0	20218.0	0.8145	2942.0	1.0
229	33624.0	21263.0	0.888	3161.0	1.0
230	33014.0	20017.0	0.8785	3013.0	1.0
231	35012.0	19417.0	0.858	3347.0	1.0
232	59492.0	22288.0	0.793	3027.0	1.0
233	31469.0	21380.0	0.92	3053.0	1.0
234	35709.0	21280.0	0.877	3137.0	1.0
235	40237.0	23466.0	0.8705	3281.0	1.0
236	72157.0	22795.0	0.7585	2871.0	1.0
237	41113.0	21171.0	0.8475	2977.0	1.0
238	64753.0	22188.0	0.7745	2952.0	1.0
239	40299.0	22623.0	0.868	2989.0	1.0
240	31809.0	20762.0	0.898	2909.0	1.0
241	34109.0	20590.0	0.873	3281.0	1.0
242	39745.0	22300.0	0.8705	2856.0	1.0
243	53359.0	21604.0	0.804	3034.0	1.0
244	34898.0	20113.0	0.8715	3047.0	1.0
245	31395.0	20780.0	0.9045	2985.0	1.0
246	58426.0	21124.0	0.782	3156.0	1.0
247	50446.0	22329.0	0.821	2888.0	1.0
248	33617.0	20893.0	0.8945	2795.0	1.0
249	31685.0	20106.0	0.896	2750.0	1.0
250	94844.0	21975.0	0.7055	3572.0	1.0
251	39539.0	20776.0	0.8505	2990.0	1.0
252	31798.0	20570.0	0.8955	3093.0	1.0
253	34123.0	19776.0	0.8645	3190.0	1.0
254	43858.0	21274.0	0.836	3304.0	1.0
255	30398.0	21505.0	0.918	3185.0	1.0
256	30168.0	20910.0	0.9165	2871.0	1.0
257	32051.0	21224.0	0.9095	3091.0	1.0
258	40192.0	21125.0	0.8575	2934.0	1.0
259	28868.0	19583.0	0.908	2840.0	1.0
260	35388.0	20860.0	0.871	3179.0	1.0
261	43605.0	21981.0	0.8445	3326.0	1.0
262	69932.0	22641.0	0.768	3004.0	1.0
263	35851.0	21019.0	0.8745	3168.0	1.0
264	31049.0	21413.0	0.907	3225.0	1.0
265	37844.0	21028.0	0.86	2953.0	1.0
266	85090.0	24715.0	0.733	3589.0	1.0
267	31937.0	20862.0	0.9015	3118.0	1.0
268	32670.0	20497.0	0.892	3115.0	1.0
269	56608.0	22823.0	0.799	2955.0	1.0
270	32034.0	21344.0	0.9085	2739.0	1.0
271	33440.0	20632.0	0.884	2887.0	1.0
272	56429.0	23333.0	0.805	2994.0	1.0
273	32622.0	21427.0	0.897	2895.0	1.0
274	43498.0	21925.0	0.8345	2948.0	1.0
275	55124.0	22166.0	0.7995	2882.0	1.0
276	52457.0	22800.0	0.81	3008.0	1.0
277	40111.0	22518.0	0.8625	3244.0	1.0
278	32297.0	20692.0	0.8905	3154.0	1.0
279	36474.0	20707.0	0.874	2935.0	1.0
280	47776.0	23732.0	0.843	3690.0	1.0
281	34767.0	21618.0	0.883	3028.0	1.0
282	30940.0	20022.0	0.898	2783.0	1.0
283	36290.0	21388.0	0.8815	2871.0	1.0
284	30535.0	20282.0	0.9005	2812.0	1.0
285	28681.0	20383.0	0.9245	2909.0	1.0
286	67029.0	23251.0	0.7735	3016.0	1.0
287	40094.0	21439.0	0.853	3137.0	1.0
288	31770.0	20745.0	0.9	2984.0	1.0
289	41377.0	21625.0	0.8475	3014.0	1.0
290	32081.0	21040.0	0.897	3068.0	1.0
291	38548.0	21490.0	0.862	3126.0	1.0
292	37276.0	21203.0	0.8585	3360.0	1.0
293	46805.0	19677.0	0.8015	3011.0	1.0
294	32298.0	20788.0	0.894	3154.0	1.0
295	89877.0	22037.0	0.7135	3187.0	1.0
296	27476.0	19261.0	0.9195	2617.0	1.0
297	38109.0	22062.0	0.852	3588.0	1.0
298	34023.0	21915.0	0.89	3066.0	1.0
299	53254.0	22887.0	0.8105	3114.0	1.0
300	47385.0	19275.0	0.808	3010.0	1.0
301	80977.0	21936.0	0.7205	3454.0	1.0
302	42030.0	22107.0	0.8455	3140.0	1.0
303	35895.0	21263.0	0.8805	3085.0	1.0
304	28647.0	20290.0	0.9215	2845.0	1.0
305	58426.0	23630.0	0.81	2789.0	1.0
306	32623.0	20959.0	0.9015	2856.0	1.0
307	35923.0	21081.0	0.873	3175.0	1.0
308	33367.0	21409.0	0.902	3293.0	1.0
309	66364.0	22677.0	0.777	3010.0	1.0
310	47659.0	21807.0	0.841	2855.0	1.0
311	28552.0	19930.0	0.916	2975.0	1.0
312	36364.0	21048.0	0.87	2895.0	1.0
313	40736.0	21520.0	0.8475	2835.0	1.0
314	38439.0	21849.0	0.8665	3172.0	1.0
315	38339.0	21971.0	0.871	3124.0	1.0
316	42970.0	22631.0	0.8535	3199.0	1.0
317	29300.0	20126.0	0.915	2823.0	1.0
318	32264.0	21763.0	0.913	3137.0	1.0
319	40663.0	21601.0	0.848	3215.0	1.0
320	57322.0	22300.0	0.7825	3164.0	1.0
321	29825.0	20472.0	0.911	2938.0	1.0
322	36138.0	21375.0	0.877	2864.0	1.0
323	37558.0	20716.0	0.866	3013.0	1.0
324	32077.0	20508.0	0.892	3281.0	1.0
325	34326.0	20315.0	0.878	2914.0	1.0
326	45645.0	23546.0	0.8475	3098.0	1.0
327	39333.0	21581.0	0.855	3016.0	1.0
328	85962.0	23858.0	0.7415	3033.0	1.0
329	31583.0	20534.0	0.9015	2958.0	1.0
330	40052.0	20539.0	0.8455	3112.0	1.0
331	43053.0	22369.0	0.852	3029.0	1.0
332	37247.0	21127.0	0.868	2832.0	1.0
333	45652.0	21916.0	0.8425	2764.0	1.0
334	42698.0	21469.0	0.8435	2751.0	1.0
335	42006.0	21450.0	0.8395	3122.0	1.0
336	32880.0	22570.0	0.913	3060.0	1.0
337	37726.0	21742.0	0.879	2851.0	1.0
338	28766.0	19850.0	0.9135	2952.0	1.0
339	31733.0	20915.0	0.9045	3046.0	1.0
340	34893.0	20974.0	0.883	2888.0	1.0
341	31154.0	20938.0	0.905	2922.0	1.0
342	31491.0	21392.0	0.903	3268.0	1.0
343	37512.0	21333.0	0.8685	2926.0	1.0
344	29872.0	20723.0	0.9105	2939.0	1.0
345	31925.0	20955.0	0.9	3000.0	1.0
346	34559.0	20224.0	0.8745	2891.0	1.0
347	32524.0	20941.0	0.896	3066.0	1.0
348	41369.0	21280.0	0.8525	3032.0	1.0
349	32184.0	21700.0	0.91	2828.0	1.0
350	62199.0	23587.0	0.7855	3711.0	1.0
351	36561.0	21303.0	0.8695	3185.0	1.0
352	29906.0	20530.0	0.9105	2892.0	1.0
353	52392.0	21339.0	0.8105	2657.0	1.0
354	37332.0	20958.0	0.871	2907.0	1.0
355	34230.0	21562.0	0.8875	3015.0	1.0
356	42554.0	21809.0	0.844	2992.0	1.0
357	82863.0	24013.0	0.7315	3222.0	1.0
358	44419.0	22613.0	0.848	3125.0	1.0
359	113276.0	20880.0	0.538	4108.0	1.0
360	28699.0	19358.0	0.912	2869.0	1.0
361	32098.0	20420.0	0.8925	3126.0	1.0
362	36769.0	20093.0	0.8585	2971.0	1.0
363	111106.0	15854.0	0.424	4689.0	0.998
364	29943.0	20417.0	0.9135	2923.0	1.0
365	32416.0	21831.0	0.909	3107.0	1.0
366	91411.0	23491.0	0.724	3202.0	1.0
367	66957.0	22946.0	0.7605	3666.0	1.0
368	43988.0	21494.0	0.8255	3300.0	1.0
369	100197.0	22215.0	0.7245	2994.0	1.0
370	33628.0	19810.0	0.876	2752.0	1.0
371	89906.0	16927.0	0.354	7654.0	0.9645
372	38372.0	22518.0	0.872	3121.0	1.0
373	31873.0	20820.0	0.895	2917.0	1.0
374	54387.0	22818.0	0.8055	3269.0	1.0
375	74465.0	22990.0	0.7555	3123.0	1.0
376	37840.0	20962.0	0.8565	3505.0	1.0
377	46913.0	21345.0	0.819	2991.0	1.0
378	31113.0	21073.0	0.9105	3144.0	1.0
379	29507.0	20618.0	0.9145	2911.0	1.0
380	30758.0	21148.0	0.912	2981.0	1.0
381	41132.0	21404.0	0.8585	2810.0	1.0
382	36228.0	21081.0	0.8775	2926.0	1.0
383	43865.0	22420.0	0.851	2896.0	1.0
384	35241.0	21737.0	0.8845	2976.0	1.0
385	32648.0	21300.0	0.9025	2741.0	1.0
386	70715.0	22539.0	0.7675	3125.0	1.0
387	42162.0	21950.0	0.8535	2902.0	1.0
388	35330.0	23377.0	0.9025	3205.0	1.0
389	29993.0	19904.0	0.898	3172.0	1.0
390	56441.0	22512.0	0.796	3046.0	1.0
391	44105.0	21267.0	0.8405	2848.0	1.0
392	54215.0	22141.0	0.8135	2764.0	1.0
393	42152.0	21745.0	0.8385	3350.0	1.0
394	30240.0	21129.0	0.92	3038.0	1.0
395	30509.0	20208.0	0.8965	3141.0	1.0
396	37126.0	21416.0	0.8685	3232.0	1.0
397	30597.0	21008.0	0.906	3096.0	1.0
398	32411.0	20353.0	0.886	2996.0	1.0
399	36123.0	22263.0	0.887	2897.0	1.0
400	35491.0	21078.0	0.875	3031.0	1.0
401	66325.0	21737.0	0.765	3068.0	1.0
402	38093.0	21970.0	0.875	3009.0	1.0
403	30701.0	20956.0	0.9155	2760.0	1.0
404	29389.0	20002.0	0.9015	3076.0	1.0
405	35887.0	19983.0	0.857	3135.0	1.0
406	34596.0	21384.0	0.8885	3133.0	1.0
407	31503.0	20165.0	0.897	2887.0	1.0
408	46431.0	21463.0	0.8265	2912.0	1.0
409	31743.0	19624.0	0.889	2870.0	1.0
410	69720.0	23001.0	0.7685	3034.0	1.0
411	38229.0	21652.0	0.873	3100.0	1.0
412	32370.0	20908.0	0.8945	3098.0	1.0
413	33772.0	21109.0	0.8955	3038.0	1.0
414	47009.0	21855.0	0.8325	2783.0	1.0
415	38742.0	21735.0	0.8725	2897.0	1.0
416	31953.0	21140.0	0.9	2863.0	1.0
417	44738.0	22661.0	0.849	2789.0	1.0
418	27069.0	19033.0	0.9185	2951.0	1.0
419	34713.0	21661.0	0.8865	3250.0	1.0
420	45400.0	22318.0	0.8445	2850.0	1.0
421	45165.0	21542.0	0.8365	3044.0	1.0
422	36538.0	21613.0	0.873	3327.0	1.0
423	36348.0	20860.0	0.873	2839.0	1.0
424	54821.0	22550.0	0.794	3214.0	1.0
425	38404.0	22267.0	0.8755	3141.0	1.0
426	30338.0	20497.0	0.914	2825.0	1.0
427	31691.0	20873.0	0.901	2718.0	1.0
428	46587.0	22484.0	0.8345	2798.0	1.0
429	36316.0	20793.0	0.8715	2881.0	1.0
430	31809.0	20931.0	0.9055	2790.0	1.0
431	52450.0	22445.0	0.818	3151.0	1.0
432	36652.0	21060.0	0.8655	3082.0	1.0
433	33492.0	20475.0	0.8815	3081.0	1.0
434	56051.0	24084.0	0.821	2813.0	1.0
435	32705.0	22175.0	0.9105	3229.0	1.0
436	28709.0	19856.0	0.913	3053.0	1.0
437	39680.0	21659.0	0.8605	3091.0	1.0
438	43469.0	22673.0	0.8475	2940.0	1.0
439	70347.0	22384.0	0.766	3180.0	1.0
440	33967.0	20706.0	0.888	2820.0	1.0
441	34495.0	22552.0	0.8995	3418.0	1.0
442	42883.0	23438.0	0.8555	3086.0	1.0
443	49560.0	22813.0	0.828	2919.0	1.0
444	32064.0	21288.0	0.905	2923.0	1.0
445	31759.0	20667.0	0.901	3114.0	1.0
446	31349.0	20709.0	0.8955	3063.0	1.0
447	37087.0	21208.0	0.865	3125.0	1.0
448	43984.0	21990.0	0.84	3250.0	1.0
449	30067.0	20271.0	0.9075	2900.0	1.0
450	32209.0	20651.0	0.894	3002.0	1.0
451	29825.0	21191.0	0.9185	2894.0	1.0
452	27344.0	19131.0	0.9005	3128.0	1.0
453	47505.0	21207.0	0.835	2812.0	1.0
454	34571.0	19819.0	0.8705	2828.0	1.0
455	67713.0	23424.0	0.764	3065.0	1.0
456	71218.0	22649.0	0.7605	3123.0	1.0
457	31215.0	20833.0	0.904	3255.0	1.0
458	32824.0	21249.0	0.8945	3250.0	1.0
459	95128.0	23488.0	0.709	3459.0	1.0
460	65327.0	19142.0	0.7435	3096.0	1.0
461	28994.0	19544.0	0.901	3004.0	1.0
462	31010.0	19952.0	0.891	3006.0	1.0
463	38921.0	22562.0	0.866	3106.0	1.0
464	32943.0	19834.0	0.886	2867.0	1.0
465	56656.0	23248.0	0.8025	3197.0	1.0
466	33081.0	20022.0	0.883	2960.0	1.0
467	34275.0	21707.0	0.888	3100.0	1.0
468	35150.0	21386.0	0.885	2856.0	1.0
469	86442.0	23626.0	0.732	2835.0	1.0
470	54417.0	20568.0	0.785	3028.0	1.0
471	29484.0	20800.0	0.9225	2866.0	1.0
472	72147.0	22388.0	0.759	2915.0	1.0
473	65590.0	21750.0	0.7705	3041.0	1.0
474	31946.0	19384.0	0.8875	2901.0	1.0
475	34248.0	21308.0	0.894	2997.0	1.0
476	30185.0	20818.0	0.906	3318.0	1.0
477	34552.0	20192.0	0.878	2760.0	1.0
478	76950.0	22509.0	0.7435	3029.0	1.0
479	35592.0	19574.0	0.8555	2954.0	1.0
480	30550.0	20551.0	0.906	3106.0	1.0
481	32784.0	22163.0	0.9115	3202.0	1.0
482	32428.0	21661.0	0.912	2959.0	1.0
483	28966.0	20564.0	0.9185	3039.0	1.0
484	31598.0	19694.0	0.89	2793.0	1.0
485	42014.0	20684.0	0.841	2969.0	1.0
486	50400.0	21770.0	0.805	3007.0	1.0
487	36430.0	21085.0	0.873	3029.0	1.0
488	33541.0	20992.0	0.8975	2790.0	1.0
489	112665.0	15201.0	0.4115	4335.0	0.989
490	35669.0	20193.0	0.8685	2904.0	1.0
491	32485.0	20924.0	0.9005	2805.0	1.0
492	83083.0	22467.0	0.7395	2903.0	1.0
493	33262.0	19915.0	0.883	2855.0	1.0
494	36651.0	21571.0	0.8715	3342.0	1.0
495	53821.0	20379.0	0.7885	2860.0	1.0
496	88308.0	21439.0	0.7155	3288.0	1.0
497	31414.0	20547.0	0.8995	2997.0	1.0
498	28039.0	20198.0	0.9165	3043.0	1.0
499	30144.0	20907.0	0.905	3145.0	1.0
500	27005.0	20465.0	0.932	3072.0	1.0
