Id	Weibull Discovery Time	Discovery Time	Fraction Discovery	Information Time	Fraction Information
0	170870.0	107799.0	0.5825	19729.0	1.0
1	245297.0	103365.0	0.4565	22260.0	0.989
2	279225.0	117186.0	0.5475	21941.0	1.0
3	273713.0	110007.0	0.482	25697.0	0.9995
4	108311.0	96080.0	0.7045	16938.0	1.0
5	211915.0	99883.0	0.465	22738.0	0.9995
6	149088.0	103610.0	0.5805	19296.0	1.0
7	111591.0	101842.0	0.7235	15621.0	1.0
8	174212.0	94650.0	0.4595	20298.0	0.978
9	160131.0	105401.0	0.585	18706.0	1.0
10	112487.0	99464.0	0.6985	16427.0	1.0
11	232108.0	107338.0	0.487	23212.0	1.0
12	128234.0	102725.0	0.62	20548.0	1.0
13	260798.0	112713.0	0.492	23910.0	0.9995
14	135815.0	103050.0	0.639	18343.0	1.0
15	118108.0	99290.0	0.6405	17950.0	1.0
16	101389.0	95050.0	0.7245	16924.0	1.0
17	117008.0	103078.0	0.689	16858.0	1.0
18	96638.0	94796.0	0.74	16453.0	1.0
19	157925.0	100193.0	0.5545	20494.0	1.0
20	110639.0	93775.0	0.698	15493.0	1.0
21	126246.0	99314.0	0.669	16597.0	1.0
22	137161.0	104620.0	0.635	18790.0	1.0
23	146211.0	104969.0	0.6165	19792.0	1.0
24	123210.0	100210.0	0.673	16820.0	1.0
25	193607.0	102164.0	0.4995	24268.0	0.9985
26	155850.0	103297.0	0.595	18288.0	1.0
27	111553.0	100257.0	0.69	16993.0	1.0
28	308686.0	113863.0	0.495	21455.0	0.9995
29	153046.0	106144.0	0.604	18551.0	1.0
30	206859.0	103131.0	0.5115	21406.0	1.0
31	115485.0	96754.0	0.6635	17345.0	1.0
32	140702.0	103511.0	0.5945	21465.0	1.0
33	226180.0	100802.0	0.4915	20048.0	1.0
34	378333.0	110044.0	0.4375	25713.0	0.9965
35	213045.0	104763.0	0.529	22141.0	1.0
36	126120.0	97631.0	0.6185	17507.0	1.0
37	124474.0	97180.0	0.643	18077.0	1.0
38	172932.0	100389.0	0.516	22442.0	0.9975
39	205469.0	99676.0	0.473	18589.0	0.9995
40	159883.0	105842.0	0.605	21012.0	1.0
41	137980.0	103583.0	0.634	15826.0	1.0
42	112426.0	98991.0	0.711	16140.0	1.0
43	176126.0	102716.0	0.5175	19255.0	1.0
44	175143.0	102429.0	0.5495	19301.0	1.0
45	114526.0	101078.0	0.698	17380.0	1.0
46	127453.0	103183.0	0.6665	17087.0	1.0
47	135776.0	100424.0	0.625	18645.0	1.0
48	331231.0	109089.0	0.4255	32686.0	0.983
49	179659.0	103370.0	0.55	20508.0	1.0
50	139319.0	104005.0	0.6405	17347.0	1.0
51	147144.0	107145.0	0.6215	19077.0	1.0
52	118681.0	97435.0	0.6575	15317.0	1.0
53	140188.0	100819.0	0.5915	19361.0	1.0
54	124153.0	101245.0	0.633	18261.0	1.0
55	134617.0	103921.0	0.623	21618.0	1.0
56	137195.0	100196.0	0.607	17995.0	1.0
57	145640.0	102287.0	0.5925	21214.0	0.9995
58	206923.0	104178.0	0.4835	21922.0	1.0
59	213793.0	107537.0	0.5415	21300.0	1.0
60	125681.0	97353.0	0.6375	17911.0	1.0
61	126422.0	99276.0	0.639	18875.0	1.0
62	129679.0	101480.0	0.639	16305.0	1.0
63	145768.0	105050.0	0.6415	17515.0	1.0
64	129612.0	101257.0	0.655	17614.0	1.0
65	110887.0	100237.0	0.708	15849.0	1.0
66	108809.0	92925.0	0.6875	15632.0	1.0
67	105128.0	100219.0	0.735	16737.0	1.0
68	336039.0	112975.0	0.49	24188.0	0.9995
69	121829.0	100417.0	0.66	17587.0	1.0
70	153587.0	106605.0	0.611	19578.0	1.0
71	146527.0	107736.0	0.6545	17580.0	1.0
72	134769.0	102010.0	0.638	17464.0	1.0
73	288660.0	103239.0	0.436	24873.0	0.985
74	124246.0	102380.0	0.6895	15498.0	1.0
75	127002.0	106498.0	0.696	17172.0	1.0
76	167602.0	101461.0	0.5745	18811.0	1.0
77	125184.0	99812.0	0.673	15940.0	1.0
78	153405.0	101804.0	0.571	20020.0	1.0
79	126747.0	99322.0	0.6215	17761.0	1.0
80	112479.0	92119.0	0.6245	18621.0	1.0
81	262344.0	112364.0	0.501	26351.0	0.9995
82	133142.0	101183.0	0.6455	18206.0	1.0
83	137194.0	106080.0	0.6505	18167.0	1.0
84	158795.0	109063.0	0.5795	22108.0	1.0
85	128817.0	104643.0	0.6875	17164.0	1.0
86	160589.0	104824.0	0.588	19179.0	1.0
87	157086.0	104272.0	0.5925	20430.0	1.0
88	104254.0	96617.0	0.6975	17176.0	1.0
89	139259.0	102549.0	0.621	17530.0	1.0
90	230071.0	108787.0	0.495	22583.0	1.0
91	212655.0	105626.0	0.524	23548.0	1.0
92	93426.0	95770.0	0.7705	15118.0	1.0
93	174018.0	101630.0	0.5465	18996.0	1.0
94	145379.0	98115.0	0.5825	17060.0	1.0
95	150345.0	99102.0	0.5805	19650.0	1.0
96	120950.0	98351.0	0.6315	19037.0	1.0
97	161075.0	104176.0	0.59	17217.0	1.0
98	191597.0	100723.0	0.493	20018.0	1.0
99	135012.0	102957.0	0.66	17180.0	1.0
