Id	Weibull Discovery Time	Discovery Time	Fraction Discovery	Information Time	Fraction Information
0	30655.0	20312.0	0.9045	3108.0	1.0
1	33055.0	21622.0	0.906	2633.0	1.0
2	37951.0	21584.0	0.871	3015.0	1.0
3	32809.0	21808.0	0.906	3047.0	1.0
4	33149.0	21291.0	0.8955	2947.0	1.0
5	31936.0	20869.0	0.902	2971.0	1.0
6	72356.0	19299.0	0.731	2963.0	1.0
7	40243.0	21101.0	0.851	3090.0	1.0
8	32803.0	21894.0	0.9115	3001.0	1.0
9	31912.0	20729.0	0.891	2718.0	1.0
10	34288.0	21883.0	0.892	3250.0	1.0
11	79764.0	22735.0	0.7405	2961.0	1.0
12	32537.0	20518.0	0.894	2879.0	1.0
13	31652.0	20364.0	0.896	3015.0	1.0
14	46336.0	23162.0	0.847	2996.0	1.0
15	49276.0	21384.0	0.8265	2812.0	1.0
16	38195.0	21506.0	0.8675	2998.0	1.0
17	36408.0	20841.0	0.8705	2860.0	1.0
18	37277.0	21803.0	0.871	2822.0	1.0
19	32218.0	19781.0	0.888	2763.0	1.0
20	30190.0	21046.0	0.9155	2983.0	1.0
21	41898.0	21334.0	0.85	2817.0	1.0
22	63514.0	21926.0	0.7765	2954.0	1.0
23	32754.0	21323.0	0.902	3194.0	1.0
24	35001.0	19906.0	0.862	3035.0	1.0
25	53871.0	22429.0	0.806	2916.0	1.0
26	35751.0	21512.0	0.8665	3599.0	1.0
27	37523.0	22019.0	0.8825	3043.0	1.0
28	33394.0	20562.0	0.884	3095.0	1.0
29	37386.0	21534.0	0.8715	2938.0	1.0
30	34689.0	19463.0	0.865	2938.0	1.0
31	42355.0	21081.0	0.8375	2811.0	1.0
32	32943.0	20431.0	0.881	2979.0	1.0
33	66317.0	20759.0	0.759	3134.0	1.0
34	36242.0	22037.0	0.8855	3085.0	1.0
35	33783.0	22105.0	0.9045	3120.0	1.0
36	128488.0	22136.0	0.6705	3097.0	1.0
37	32080.0	20355.0	0.893	3082.0	1.0
38	32149.0	21824.0	0.908	3316.0	1.0
39	36263.0	20999.0	0.866	2977.0	1.0
40	31213.0	21607.0	0.9125	3168.0	1.0
41	34637.0	21383.0	0.889	3010.0	1.0
42	37965.0	21692.0	0.864	3290.0	1.0
43	34650.0	21199.0	0.887	2909.0	1.0
44	33461.0	21601.0	0.8955	3119.0	1.0
45	30921.0	21225.0	0.909	3250.0	1.0
46	35133.0	21980.0	0.891	3151.0	1.0
47	51077.0	24750.0	0.8235	3848.0	1.0
48	57710.0	20560.0	0.7825	3180.0	1.0
49	33955.0	21557.0	0.8965	3038.0	1.0
50	44322.0	20298.0	0.8215	2889.0	1.0
51	36518.0	21309.0	0.8715	3203.0	1.0
52	31532.0	21184.0	0.9015	3248.0	1.0
53	77727.0	23540.0	0.752	3275.0	1.0
54	31865.0	21436.0	0.902	3106.0	1.0
55	75765.0	23318.0	0.7565	3120.0	1.0
56	53150.0	22354.0	0.8045	3581.0	1.0
57	59295.0	23214.0	0.7935	3210.0	1.0
58	32337.0	22066.0	0.9075	3429.0	1.0
59	34337.0	21791.0	0.8935	3150.0	1.0
60	31505.0	19876.0	0.8935	2831.0	1.0
