Runs	Weibull Discovery Time	Discovery Time	Fraction Discovery	Information Time	Fraction Information
1	70865.0	22758.0	0.76	3047.0	1.0
2	33091.0	20459.0	0.8859	2906.0	1.0
3	36737.0	21359.0	0.8721	2957.0	1.0
4	38216.0	21274.0	0.8659	2904.0	1.0
5	33197.0	20879.0	0.8911	2968.0	1.0
6	41517.0	21422.0	0.8505	3024.0	1.0
7	31051.0	21293.0	0.912	3088.0	1.0
8	39992.0	21243.0	0.8589	2843.0	1.0
9	52458.0	22762.0	0.8178	2931.0	1.0
10	37308.0	21582.0	0.8736	3064.0	1.0
