Runs	Weibull Discovery Time	Discovery Time	Fraction Discovery	Information Time	Fraction Information
67	48743.0	22696.0	0.8285	3139.0	1.0
68	33974.0	21507.0	0.89	2766.0	1.0
69	56359.0	22195.0	0.795	2842.0	1.0
70	39167.0	22471.0	0.874	2934.0	1.0
71	33893.0	21805.0	0.897	2808.0	1.0
72	37287.0	21241.0	0.865	2859.0	1.0
73	39638.0	20867.0	0.8575	2844.0	1.0
74	51616.0	21482.0	0.804	3246.0	1.0
75	37349.0	22412.0	0.8805	3167.0	1.0
76	49476.0	22115.0	0.827	2620.0	1.0
77	30479.0	21311.0	0.9145	3298.0	1.0
78	53957.0	22655.0	0.8165	2822.0	1.0
79	34493.0	20572.0	0.8825	2800.0	1.0
80	35159.0	21116.0	0.8735	3061.0	1.0
81	31352.0	21718.0	0.9095	2946.0	1.0
82	36852.0	21805.0	0.8745	3052.0	1.0
83	31772.0	18567.0	0.871	2899.0	1.0
84	40619.0	20755.0	0.853	2801.0	1.0
85	66333.0	22733.0	0.7685	2950.0	1.0
86	33742.0	20730.0	0.8845	3089.0	1.0
87	35086.0	22042.0	0.9035	2717.0	1.0
88	42711.0	21538.0	0.8395	2967.0	1.0
89	54957.0	23613.0	0.8115	2919.0	1.0
90	82047.0	22874.0	0.7425	2746.0	1.0
91	36040.0	21762.0	0.884	2938.0	1.0
92	38205.0	21196.0	0.8575	2859.0	1.0
93	42008.0	21391.0	0.8395	3038.0	1.0
94	37358.0	22210.0	0.8665	3352.0	1.0
95	45048.0	22423.0	0.8415	3204.0	1.0
96	41206.0	21844.0	0.8575	2886.0	1.0
97	31577.0	20760.0	0.8995	3126.0	1.0
98	42956.0	22383.0	0.8475	3026.0	1.0
99	41671.0	22609.0	0.864	2973.0	1.0
100	38930.0	21661.0	0.863	3222.0	1.0
101	39353.0	21190.0	0.8575	3034.0	1.0
102	39004.0	22142.0	0.8695	3255.0	1.0
103	58982.0	22124.0	0.7885	2757.0	1.0
104	32486.0	22177.0	0.9105	3087.0	1.0
105	36207.0	21917.0	0.887	2838.0	1.0
106	37178.0	20974.0	0.8685	2981.0	1.0
107	35479.0	21404.0	0.878	2962.0	1.0
108	52548.0	23980.0	0.8245	3266.0	1.0
109	71318.0	24575.0	0.7765	3019.0	1.0
110	36591.0	22522.0	0.8895	2832.0	1.0
111	68966.0	22744.0	0.7715	2853.0	1.0
112	37630.0	21262.0	0.8725	3059.0	1.0
113	32239.0	21002.0	0.899	3115.0	1.0
114	43898.0	22817.0	0.8365	3348.0	1.0
115	42050.0	22408.0	0.86	3033.0	1.0
116	30318.0	20521.0	0.9075	3119.0	1.0
117	29337.0	20433.0	0.918	2918.0	1.0
118	34278.0	21308.0	0.8845	3213.0	1.0
119	60383.0	20994.0	0.778	2843.0	1.0
120	35803.0	21379.0	0.8775	3100.0	1.0
121	35353.0	21487.0	0.8885	2843.0	1.0
122	33668.0	21038.0	0.89	2993.0	1.0
123	38640.0	21230.0	0.8545	3001.0	1.0
124	42510.0	22874.0	0.8525	3231.0	1.0
125	33457.0	21621.0	0.894	2935.0	1.0
126	40771.0	21602.0	0.851	3050.0	1.0
127	89783.0	23481.0	0.728	3009.0	1.0
128	42474.0	21585.0	0.846	3060.0	1.0
129	33428.0	20833.0	0.892	3000.0	1.0
130	38390.0	20998.0	0.8695	2652.0	1.0
131	34466.0	20748.0	0.89	2757.0	1.0
132	31445.0	19054.0	0.8775	2753.0	1.0
133	37155.0	20659.0	0.8675	3082.0	1.0
134	46529.0	22566.0	0.8345	2866.0	1.0
135	65241.0	22234.0	0.7735	3231.0	1.0
136	64548.0	23349.0	0.778	3050.0	1.0
137	47081.0	20344.0	0.824	2696.0	1.0
138	39172.0	22066.0	0.861	3242.0	1.0
139	32650.0	21482.0	0.899	2991.0	1.0
140	45024.0	21533.0	0.832	3009.0	1.0
141	50212.0	23140.0	0.8315	2840.0	1.0
142	56400.0	21621.0	0.7895	3549.0	1.0
143	44694.0	21967.0	0.8305	3110.0	1.0
144	44597.0	22038.0	0.8505	2655.0	1.0
145	31635.0	20956.0	0.903	2848.0	1.0
146	34662.0	20689.0	0.884	2777.0	1.0
147	49915.0	22657.0	0.8295	2825.0	1.0
148	40545.0	21827.0	0.857	2985.0	1.0
149	33378.0	20819.0	0.899	2696.0	1.0
150	67216.0	23318.0	0.7755	3220.0	1.0
151	42309.0	22532.0	0.859	2782.0	1.0
152	34081.0	20809.0	0.886	2863.0	1.0
153	42478.0	21174.0	0.8445	2930.0	1.0
154	36103.0	19866.0	0.8535	2947.0	1.0
155	47407.0	20921.0	0.8215	2726.0	1.0
156	32691.0	20374.0	0.8845	3108.0	1.0
157	45735.0	22527.0	0.8445	3006.0	1.0
158	35810.0	20933.0	0.8725	2989.0	1.0
159	37524.0	20324.0	0.8655	2997.0	1.0
160	61466.0	22651.0	0.785	2792.0	1.0
161	36005.0	21881.0	0.887	3201.0	1.0
162	45139.0	21993.0	0.84	3384.0	1.0
163	37037.0	21669.0	0.879	2922.0	1.0
164	52303.0	23537.0	0.824	2892.0	1.0
165	60815.0	23361.0	0.7995	2897.0	1.0
166	64051.0	21821.0	0.781	2788.0	1.0
167	35867.0	20729.0	0.8775	2587.0	1.0
168	61378.0	21818.0	0.771	3165.0	1.0
169	74906.0	23416.0	0.747	3071.0	1.0
170	38113.0	20481.0	0.8615	2789.0	1.0
171	45432.0	22108.0	0.8405	3011.0	1.0
172	62140.0	23892.0	0.797	2914.0	1.0
173	56481.0	21129.0	0.7895	2939.0	1.0
174	53511.0	23960.0	0.8025	3124.0	1.0
175	31382.0	21147.0	0.9085	3094.0	1.0
176	34221.0	21231.0	0.888	3128.0	1.0
177	34099.0	22447.0	0.908	2959.0	1.0
178	72719.0	20745.0	0.7515	2827.0	1.0
179	29908.0	19871.0	0.903	2809.0	1.0
180	44384.0	21639.0	0.8385	3100.0	1.0
181	33053.0	20121.0	0.8885	2823.0	1.0
182	31023.0	20364.0	0.9	3014.0	1.0
183	49296.0	22983.0	0.8245	3181.0	1.0
184	42041.0	21488.0	0.848	2999.0	1.0
185	32367.0	20726.0	0.9	2908.0	1.0
186	43827.0	23060.0	0.8545	3010.0	1.0
187	41707.0	21339.0	0.8465	2879.0	1.0
188	29019.0	20277.0	0.917	3022.0	1.0
189	27136.0	19363.0	0.9215	2645.0	1.0
190	79826.0	22917.0	0.7355	3075.0	1.0
191	43679.0	21923.0	0.8565	2777.0	1.0
192	45154.0	21993.0	0.843	2953.0	1.0
193	31163.0	18095.0	0.8605	2901.0	1.0
194	56801.0	22273.0	0.81	2714.0	1.0
195	34304.0	20920.0	0.887	3124.0	1.0
196	29161.0	19780.0	0.9005	2909.0	1.0
197	50911.0	21067.0	0.811	2875.0	1.0
198	36016.0	20683.0	0.8735	2766.0	1.0
199	39576.0	20579.0	0.857	2746.0	1.0
200	48902.0	19510.0	0.798	2811.0	1.0
201	38792.0	22819.0	0.8755	3098.0	1.0
202	39194.0	22132.0	0.8605	2877.0	1.0
203	34900.0	22181.0	0.891	3206.0	1.0
204	37325.0	22103.0	0.884	2689.0	1.0
205	83423.0	23159.0	0.749	2881.0	1.0
206	35945.0	21907.0	0.878	3052.0	1.0
207	43270.0	21705.0	0.8525	2825.0	1.0
208	64269.0	21956.0	0.7775	3014.0	1.0
209	53621.0	23244.0	0.8225	3200.0	1.0
210	45442.0	23340.0	0.859	2633.0	1.0
211	50712.0	22465.0	0.816	3043.0	1.0
212	73239.0	21732.0	0.752	2890.0	1.0
213	36844.0	21252.0	0.8725	3114.0	1.0
214	63166.0	22859.0	0.795	2677.0	1.0
215	33651.0	20962.0	0.8985	2722.0	1.0
216	31386.0	20900.0	0.9085	2890.0	1.0
217	55227.0	22627.0	0.808	2904.0	1.0
218	40803.0	21263.0	0.8455	2904.0	1.0
219	38481.0	22123.0	0.872	2932.0	1.0
220	49635.0	23722.0	0.8255	3257.0	1.0
221	39272.0	21905.0	0.8615	2995.0	1.0
222	41935.0	21979.0	0.8525	3283.0	1.0
223	36242.0	21719.0	0.8855	2972.0	1.0
224	31946.0	20725.0	0.901	2894.0	1.0
225	36712.0	21208.0	0.8715	3103.0	1.0
226	36191.0	21449.0	0.8875	3013.0	1.0
227	32668.0	20976.0	0.8965	2791.0	1.0
228	56121.0	22764.0	0.8	2909.0	1.0
229	42284.0	22406.0	0.853	2955.0	1.0
230	37385.0	20978.0	0.868	2887.0	1.0
231	67793.0	24407.0	0.7805	2967.0	1.0
232	27779.0	19724.0	0.916	2952.0	1.0
233	39659.0	21295.0	0.855	2881.0	1.0
234	37738.0	21715.0	0.8725	2830.0	1.0
235	54343.0	24153.0	0.82	3057.0	1.0
236	59840.0	23041.0	0.793	3136.0	1.0
237	75404.0	23962.0	0.7655	2927.0	1.0
238	33206.0	20441.0	0.893	2947.0	1.0
239	32571.0	21375.0	0.8995	2839.0	1.0
240	41091.0	21459.0	0.861	2665.0	1.0
241	39515.0	21230.0	0.8575	2861.0	1.0
242	48039.0	21686.0	0.8285	2969.0	1.0
243	27800.0	19746.0	0.9265	2721.0	1.0
244	73118.0	22473.0	0.749	3042.0	1.0
245	35737.0	21543.0	0.8815	3209.0	1.0
246	37351.0	21419.0	0.8745	2794.0	1.0
247	70334.0	22337.0	0.765	3038.0	1.0
248	34642.0	20640.0	0.879	2973.0	1.0
249	74471.0	24224.0	0.777	2720.0	1.0
250	42040.0	21678.0	0.8485	3042.0	1.0
251	51965.0	23257.0	0.816	3142.0	1.0
252	43064.0	22340.0	0.85	3180.0	1.0
253	54254.0	23116.0	0.809	2939.0	1.0
254	52838.0	23487.0	0.8245	3069.0	1.0
255	34729.0	21869.0	0.893	3012.0	1.0
256	67868.0	22975.0	0.7715	3034.0	1.0
257	67588.0	24093.0	0.771	3181.0	1.0
258	50562.0	22409.0	0.815	3303.0	1.0
259	43995.0	22905.0	0.8425	3100.0	1.0
260	41198.0	22128.0	0.86	2999.0	1.0
261	63747.0	22656.0	0.78	2931.0	1.0
262	41471.0	20972.0	0.849	2766.0	1.0
263	37957.0	20515.0	0.855	3122.0	1.0
264	36772.0	21531.0	0.8735	2950.0	1.0
265	41102.0	21949.0	0.8545	3013.0	1.0
266	37545.0	21807.0	0.877	2869.0	1.0
267	36588.0	21999.0	0.88	2988.0	1.0
268	39861.0	20523.0	0.842	2911.0	1.0
269	34902.0	21429.0	0.8865	2947.0	1.0
270	45910.0	21744.0	0.8405	2730.0	1.0
271	29611.0	20853.0	0.9165	2991.0	1.0
272	48623.0	22369.0	0.824	3160.0	1.0
273	42492.0	22488.0	0.8555	3156.0	1.0
274	40722.0	22153.0	0.855	3011.0	1.0
275	35819.0	21114.0	0.8855	2720.0	1.0
276	43016.0	21414.0	0.847	2922.0	1.0
277	35192.0	20729.0	0.881	2945.0	1.0
278	34437.0	22637.0	0.9045	3316.0	1.0
279	32338.0	21096.0	0.904	2774.0	1.0
280	52421.0	22389.0	0.8145	2822.0	1.0
281	39299.0	21563.0	0.8615	2859.0	1.0
282	130536.0	17501.0	0.646	2970.0	1.0
283	34244.0	20998.0	0.8875	2926.0	1.0
284	36083.0	20927.0	0.8775	2678.0	1.0
285	83637.0	23598.0	0.742	3098.0	1.0
286	35651.0	22371.0	0.8985	2932.0	1.0
287	77074.0	20481.0	0.7285	3095.0	1.0
288	49700.0	22608.0	0.8215	3025.0	1.0
289	36236.0	22027.0	0.8775	3440.0	1.0
290	31193.0	20796.0	0.9035	3175.0	1.0
291	65560.0	23018.0	0.7925	2819.0	1.0
292	42965.0	22033.0	0.854	3018.0	1.0
293	72061.0	22112.0	0.748	2852.0	1.0
294	45273.0	22502.0	0.8415	3132.0	1.0
295	46892.0	21966.0	0.8265	2981.0	1.0
296	29958.0	20311.0	0.912	2897.0	1.0
297	44445.0	22083.0	0.8465	2919.0	1.0
298	66784.0	23214.0	0.7735	3205.0	1.0
299	36863.0	21203.0	0.872	2983.0	1.0
300	40263.0	22493.0	0.864	3137.0	1.0
301	35299.0	21086.0	0.8765	3048.0	1.0
302	33728.0	20644.0	0.885	2919.0	1.0
303	65582.0	23582.0	0.784	2919.0	1.0
304	33213.0	21532.0	0.901	2721.0	1.0
305	42643.0	22515.0	0.8595	2927.0	1.0
306	67932.0	22565.0	0.77	2891.0	1.0
307	65727.0	23440.0	0.795	2809.0	1.0
308	31548.0	20311.0	0.898	2846.0	1.0
309	56171.0	22598.0	0.807	3036.0	1.0
310	37094.0	21506.0	0.8765	3014.0	1.0
311	38596.0	21802.0	0.86	3178.0	1.0
312	42734.0	22601.0	0.8625	2760.0	1.0
313	35998.0	21019.0	0.88	2898.0	1.0
314	39078.0	22653.0	0.874	2950.0	1.0
315	34415.0	21481.0	0.8805	3368.0	1.0
316	43495.0	20679.0	0.838	2732.0	1.0
317	32616.0	20899.0	0.896	3083.0	1.0
318	32850.0	21201.0	0.896	3016.0	1.0
319	46491.0	21604.0	0.828	3093.0	1.0
320	33575.0	21257.0	0.8945	3025.0	1.0
321	38358.0	21811.0	0.8605	3143.0	1.0
322	63613.0	22698.0	0.782	2957.0	1.0
323	70599.0	23566.0	0.769	2953.0	1.0
324	32551.0	21394.0	0.9085	3068.0	1.0
325	39623.0	22234.0	0.874	2919.0	1.0
326	45805.0	22807.0	0.8435	2962.0	1.0
327	32655.0	20789.0	0.8945	2825.0	1.0
328	67049.0	21909.0	0.7745	3035.0	1.0
329	38221.0	22037.0	0.876	3013.0	1.0
330	42967.0	21855.0	0.8555	3003.0	1.0
331	31309.0	21240.0	0.903	3056.0	1.0
332	40309.0	21570.0	0.8575	3039.0	1.0
333	64632.0	22120.0	0.778	2820.0	1.0
334	33634.0	20991.0	0.8975	2656.0	1.0
335	36153.0	20831.0	0.8775	2917.0	1.0
336	60623.0	23051.0	0.799	2835.0	1.0
337	59627.0	22631.0	0.8005	2695.0	1.0
338	31820.0	21091.0	0.9015	3007.0	1.0
339	32294.0	20564.0	0.8965	2813.0	1.0
340	43249.0	21689.0	0.848	2978.0	1.0
341	32748.0	21084.0	0.904	2883.0	1.0
342	34332.0	21369.0	0.892	2783.0	1.0
343	43723.0	22187.0	0.8455	2945.0	1.0
344	45570.0	20920.0	0.8335	2622.0	1.0
345	37748.0	20983.0	0.862	3023.0	1.0
346	48762.0	22555.0	0.8255	3070.0	1.0
347	41272.0	21672.0	0.8505	3014.0	1.0
348	56798.0	21651.0	0.802	2989.0	1.0
349	29057.0	19986.0	0.913	2725.0	1.0
350	41421.0	20538.0	0.845	2761.0	1.0
351	40100.0	21632.0	0.8555	3106.0	1.0
352	42131.0	21883.0	0.851	3214.0	1.0
353	33330.0	20545.0	0.887	3029.0	1.0
354	79890.0	22223.0	0.729	3142.0	1.0
355	31901.0	20143.0	0.884	2813.0	1.0
356	31492.0	20986.0	0.904	3067.0	1.0
357	69288.0	22848.0	0.758	3122.0	1.0
358	44440.0	22444.0	0.85	2842.0	1.0
359	57082.0	23150.0	0.802	3079.0	1.0
360	36116.0	20867.0	0.8825	2741.0	1.0
361	34490.0	21215.0	0.887	3235.0	1.0
362	37772.0	21895.0	0.8715	3217.0	1.0
363	32100.0	20791.0	0.8915	3075.0	1.0
364	46223.0	22422.0	0.8265	3069.0	1.0
365	37654.0	21741.0	0.874	2921.0	1.0
366	58590.0	22607.0	0.796	2871.0	1.0
367	97615.0	23326.0	0.7295	2751.0	1.0
368	41710.0	21723.0	0.861	2889.0	1.0
369	47050.0	21676.0	0.827	2949.0	1.0
370	43647.0	23196.0	0.86	2908.0	1.0
371	44581.0	21981.0	0.8445	2953.0	1.0
372	51663.0	21285.0	0.8075	3019.0	1.0
373	44148.0	22435.0	0.842	2935.0	1.0
374	40471.0	22380.0	0.859	3009.0	1.0
375	75851.0	23104.0	0.7595	2738.0	1.0
376	42266.0	21344.0	0.8375	2879.0	1.0
377	35598.0	21904.0	0.888	2970.0	1.0
378	47619.0	21973.0	0.8325	2771.0	1.0
379	36397.0	21655.0	0.875	3449.0	1.0
380	36433.0	21938.0	0.879	3125.0	1.0
381	49118.0	22363.0	0.8265	2910.0	1.0
382	52039.0	23390.0	0.819	3087.0	1.0
383	25035.0	19198.0	0.938	2820.0	1.0
384	35853.0	21519.0	0.8815	3040.0	1.0
385	52493.0	23083.0	0.8305	3056.0	1.0
386	27644.0	20144.0	0.922	3325.0	1.0
387	36212.0	20445.0	0.858	2901.0	1.0
388	37587.0	21704.0	0.8745	2637.0	1.0
389	33477.0	20833.0	0.894	2828.0	1.0
390	57897.0	23085.0	0.7935	2946.0	1.0
391	34355.0	20942.0	0.885	2825.0	1.0
392	31990.0	21278.0	0.8985	3335.0	1.0
393	37332.0	21279.0	0.871	3068.0	1.0
394	34338.0	21288.0	0.8835	2893.0	1.0
395	43982.0	22416.0	0.8415	3041.0	1.0
396	32178.0	19712.0	0.8875	2758.0	1.0
397	38185.0	20586.0	0.8615	2888.0	1.0
398	36362.0	20987.0	0.8795	2673.0	1.0
399	38151.0	21097.0	0.8645	2885.0	1.0
400	29581.0	21021.0	0.921	3100.0	1.0
401	56824.0	23819.0	0.8065	3260.0	1.0
402	37436.0	21336.0	0.869	3191.0	1.0
403	30297.0	20786.0	0.9095	2892.0	1.0
404	37290.0	21734.0	0.8725	3030.0	1.0
405	39319.0	21067.0	0.8645	2831.0	1.0
406	41827.0	21365.0	0.854	2794.0	1.0
407	71846.0	23714.0	0.759	3119.0	1.0
408	37605.0	21387.0	0.8705	3218.0	1.0
409	31984.0	21831.0	0.91	3230.0	1.0
410	45664.0	22243.0	0.846	2849.0	1.0
411	50911.0	22690.0	0.8205	2910.0	1.0
412	35502.0	22279.0	0.8885	3018.0	1.0
413	34966.0	21199.0	0.8845	2945.0	1.0
414	50498.0	22735.0	0.827	2933.0	1.0
415	43162.0	21766.0	0.843	3106.0	1.0
416	33145.0	21850.0	0.906	3021.0	1.0
417	61374.0	22360.0	0.7915	2867.0	1.0
418	38682.0	22660.0	0.8805	2930.0	1.0
419	38881.0	20943.0	0.864	3002.0	1.0
420	32189.0	21380.0	0.9065	2888.0	1.0
421	57637.0	23245.0	0.801	3164.0	1.0
422	74785.0	23521.0	0.7595	2905.0	1.0
423	36205.0	22155.0	0.8845	2783.0	1.0
424	41566.0	21866.0	0.8575	2751.0	1.0
425	32866.0	21342.0	0.8935	3494.0	1.0
426	35665.0	20650.0	0.88	2807.0	1.0
427	42787.0	22425.0	0.8435	3205.0	1.0
428	48616.0	22374.0	0.829	2998.0	1.0
429	40661.0	22477.0	0.8675	3055.0	1.0
430	78720.0	23550.0	0.7545	3044.0	1.0
431	48818.0	23199.0	0.827	3135.0	1.0
432	48814.0	21821.0	0.825	2855.0	1.0
433	36877.0	22106.0	0.8815	3160.0	1.0
434	29838.0	20933.0	0.915	3005.0	1.0
435	33681.0	20859.0	0.8895	2708.0	1.0
436	73835.0	23057.0	0.753	3142.0	1.0
437	47872.0	21695.0	0.8225	2925.0	1.0
438	42279.0	22367.0	0.852	3267.0	1.0
439	34431.0	21934.0	0.8925	3008.0	1.0
440	29214.0	20045.0	0.907	2820.0	1.0
441	34225.0	21369.0	0.8865	2935.0	1.0
442	43141.0	22214.0	0.85	2851.0	1.0
443	35291.0	21686.0	0.8885	3075.0	1.0
444	33878.0	21491.0	0.8895	3044.0	1.0
445	34000.0	21184.0	0.8925	2992.0	1.0
446	53240.0	22455.0	0.817	2736.0	1.0
447	36947.0	22024.0	0.8695	3166.0	1.0
448	36582.0	20580.0	0.864	2900.0	1.0
449	43098.0	21811.0	0.851	2792.0	1.0
450	40407.0	21511.0	0.8425	3080.0	1.0
451	31762.0	20416.0	0.9055	2837.0	1.0
452	38713.0	20790.0	0.8575	3208.0	1.0
453	39881.0	20089.0	0.8445	3038.0	1.0
454	37616.0	21930.0	0.8725	3154.0	1.0
455	41718.0	21637.0	0.8455	2855.0	1.0
456	43241.0	22847.0	0.8605	2828.0	1.0
457	33852.0	21265.0	0.887	3095.0	1.0
458	43778.0	21710.0	0.8495	2854.0	1.0
459	82324.0	22325.0	0.7435	2844.0	1.0
460	33232.0	22158.0	0.902	2988.0	1.0
461	33396.0	21737.0	0.8985	2905.0	1.0
462	38427.0	20248.0	0.86	2837.0	1.0
463	32927.0	20130.0	0.8845	2909.0	1.0
464	47746.0	22844.0	0.8355	2924.0	1.0
465	28354.0	20266.0	0.9265	2883.0	1.0
466	36189.0	21329.0	0.8845	2969.0	1.0
467	65617.0	21004.0	0.7705	2881.0	1.0
468	39004.0	21576.0	0.868	2845.0	1.0
469	78225.0	22843.0	0.7455	2912.0	1.0
470	45991.0	21616.0	0.84	2610.0	1.0
471	31821.0	20489.0	0.8885	3180.0	1.0
472	40776.0	21615.0	0.852	2799.0	1.0
473	50023.0	22400.0	0.8185	3082.0	1.0
474	30947.0	20180.0	0.8915	3082.0	1.0
475	52710.0	21520.0	0.8075	2855.0	1.0
476	38187.0	22373.0	0.879	3037.0	1.0
477	35598.0	21436.0	0.8825	3043.0	1.0
478	41298.0	23339.0	0.866	2999.0	1.0
479	46653.0	21912.0	0.8285	3059.0	1.0
480	44828.0	22527.0	0.8385	3149.0	1.0
481	32658.0	20567.0	0.893	2643.0	1.0
482	69565.0	22745.0	0.773	2982.0	1.0
483	33564.0	21146.0	0.8875	3043.0	1.0
484	39834.0	22220.0	0.8585	3088.0	1.0
485	32334.0	20200.0	0.8865	3207.0	1.0
486	46628.0	22420.0	0.8355	3018.0	1.0
487	33289.0	20451.0	0.8835	2920.0	1.0
488	67248.0	21745.0	0.7565	2991.0	1.0
489	68776.0	22693.0	0.7745	3008.0	1.0
490	44733.0	21856.0	0.84	2750.0	1.0
491	72733.0	21928.0	0.7585	3042.0	1.0
492	39854.0	21649.0	0.858	2991.0	1.0
493	34368.0	21195.0	0.8955	2875.0	1.0
494	33625.0	20844.0	0.8865	3130.0	1.0
495	62386.0	21311.0	0.776	2779.0	1.0
496	54353.0	23184.0	0.811	2851.0	1.0
497	44367.0	22170.0	0.8415	3149.0	1.0
498	35843.0	21407.0	0.877	3081.0	1.0
499	36043.0	20828.0	0.868	3209.0	1.0
500	38204.0	21132.0	0.863	3143.0	1.0
