Id	Weibull Discovery Time	Discovery Time	Fraction Discovery	Information Time	Fraction Information
0	3456.0	3721.0	0.98	1569.0	1.0
1	6107.0	5023.0	0.976	1852.0	1.0
2	6936.0	5556.0	0.964	2432.0	1.0
3	5160.0	4172.0	0.958	1855.0	0.998
4	184351.0	4377.0	0.394	3112.0	0.63
5	5241.0	4639.0	0.978	2161.0	1.0
6	4341.0	4152.0	0.994	2017.0	1.0
7	4010.0	3755.0	0.998	1653.0	1.0
8	5804.0	5350.0	0.998	2280.0	1.0
9	7579.0	5215.0	0.924	2771.0	1.0
10	6737.0	5277.0	0.952	2502.0	1.0
11	3966.0	3854.0	0.992	1921.0	1.0
12	5827.0	5098.0	0.99	2120.0	1.0
13	4932.0	4650.0	0.986	2303.0	1.0
14	4442.0	3978.0	0.992	1609.0	1.0
15	13186.0	3009.0	0.638	2656.0	0.994
16	252674.0	3309.0	0.384	3113.0	0.734
17	9979.0	6963.0	0.834	4656.0	0.978
18	6423.0	5130.0	0.962	2227.0	1.0
19	265872.0	5267.0	0.484	5988.0	0.822
20	9688.0	7413.0	0.948	3428.0	1.0
21	7594.0	5719.0	0.948	2626.0	1.0
22	14458.0	5821.0	0.786	3893.0	1.0
23	7960.0	5772.0	0.936	2585.0	1.0
24	7722.0	5476.0	0.936	2886.0	1.0
25	3847.0	3512.0	0.994	1510.0	1.0
26	162507.0	4069.0	0.334	2698.0	0.572
27	7105.0	5848.0	0.986	2440.0	1.0
28	17844.0	5054.0	0.724	3913.0	0.982
29	6217.0	5084.0	0.968	2543.0	1.0
30	3757.0	3745.0	0.99	1781.0	1.0
31	397756.0	3011.0	0.418	1868.0	0.666
32	4929.0	4609.0	0.992	2332.0	1.0
33	6660.0	4772.0	0.91	2529.0	1.0
34	13689.0	6486.0	0.868	3105.0	1.0
35	23669.0	6464.0	0.718	4108.0	0.982
36	4247.0	4207.0	0.944	2008.0	1.0
37	4437.0	4239.0	0.988	2092.0	1.0
38	22536.0	6833.0	0.766	4472.0	0.978
39	4230.0	3861.0	0.99	1518.0	1.0
40	6350.0	5162.0	0.974	2093.0	1.0
41	4384.0	4103.0	0.982	1713.0	1.0
42	5177.0	4324.0	0.972	2056.0	1.0
43	4434.0	4406.0	0.996	1834.0	1.0
44	6328.0	5323.0	0.966	2611.0	1.0
45	11355.0	5235.0	0.836	2800.0	0.99
46	145789.0	4241.0	0.4	3352.0	0.598
47	4781.0	4482.0	0.99	1950.0	1.0
48	4656.0	3750.0	0.93	2024.0	1.0
49	7845.0	5461.0	0.904	3072.0	1.0
50	5368.0	4485.0	0.96	1980.0	1.0
51	19139.0	7443.0	0.828	4524.0	0.984
52	4539.0	4054.0	0.962	1604.0	1.0
53	203912.0	4021.0	0.38	2546.0	0.576
54	5428.0	4646.0	0.97	2042.0	1.0
55	5658.0	4467.0	0.962	2119.0	1.0
56	59236.0	6573.0	0.618	4822.0	0.97
57	9832.0	7231.0	0.962	3706.0	1.0
58	8048.0	6400.0	0.956	2876.0	1.0
59	5678.0	4885.0	0.966	2274.0	1.0
60	4291.0	4106.0	0.996	1676.0	1.0
61	5941.0	5308.0	0.984	2385.0	1.0
62	3527.0	3548.0	0.976	1617.0	1.0
63	4327.0	3909.0	0.998	1781.0	1.0
64	5205.0	4561.0	0.98	2493.0	1.0
65	6707.0	5436.0	0.988	2567.0	1.0
66	6354.0	5426.0	0.982	2361.0	1.0
67	3100.0	3238.0	0.992	1458.0	1.0
68	168977.0	4631.0	0.41	3580.0	0.602
69	5020.0	4630.0	0.986	2323.0	1.0
70	3984.0	3720.0	0.992	1934.0	1.0
71	7186.0	5859.0	0.98	2925.0	1.0
72	207216.0	3986.0	0.39	2603.0	0.588
73	11413.0	6867.0	0.9	3502.0	1.0
74	4401.0	4144.0	0.988	2046.0	1.0
75	20212.0	4488.0	0.694	3465.0	0.944
76	4409.0	3970.0	0.992	1793.0	1.0
77	243880.0	4969.0	0.496	3999.0	0.722
78	14559.0	8879.0	0.87	5232.0	0.998
79	4473.0	4052.0	0.98	1616.0	1.0
80	13237.0	6317.0	0.806	3741.0	0.998
81	8411.0	5564.0	0.926	2353.0	1.0
82	74146.0	5210.0	0.614	4121.0	0.868
83	5115.0	4609.0	0.994	2174.0	1.0
84	6391.0	5514.0	0.988	2573.0	1.0
85	3655.0	3537.0	0.968	1650.0	1.0
86	5925.0	5247.0	0.972	2478.0	1.0
87	5514.0	4821.0	0.982	1964.0	1.0
88	5390.0	4127.0	0.938	1662.0	1.0
89	14026.0	6018.0	0.856	2849.0	0.998
90	4071.0	3948.0	0.98	1913.0	1.0
91	4385.0	4419.0	0.998	1718.0	1.0
92	6750.0	5084.0	0.958	2168.0	1.0
93	5544.0	4689.0	0.98	2149.0	1.0
94	6084.0	5173.0	0.982	2522.0	1.0
95	5621.0	4822.0	0.982	2239.0	1.0
96	4870.0	4533.0	0.99	1955.0	1.0
97	6623.0	4903.0	0.944	2307.0	1.0
98	415819.0	4079.0	0.474	2258.0	0.73
99	6700.0	5474.0	0.964	2438.0	1.0
