Id	Weibull Discovery Time	Discovery Time	Fraction Discovery	Information Time	Fraction Information
0	60675.0	23718.0	0.795	2931.0	1.0
1	66806.0	22428.0	0.77	2997.0	1.0
2	64292.0	22952.0	0.7875	2821.0	1.0
3	73757.0	21931.0	0.7405	3072.0	1.0
4	46858.0	23048.0	0.834	3210.0	1.0
5	84392.0	23420.0	0.734	2948.0	1.0
6	68530.0	23819.0	0.7725	2692.0	1.0
7	60732.0	23228.0	0.785	3063.0	1.0
8	59864.0	23772.0	0.8035	2898.0	1.0
9	55526.0	22668.0	0.8135	2713.0	1.0
10	64485.0	21924.0	0.7625	2918.0	1.0
11	57404.0	22909.0	0.791	3106.0	1.0
12	75511.0	21728.0	0.744	3252.0	1.0
13	66181.0	23643.0	0.778	3477.0	1.0
14	65680.0	21807.0	0.768	2790.0	1.0
15	75824.0	21921.0	0.753	2830.0	1.0
16	59805.0	21780.0	0.783	2962.0	1.0
17	61428.0	21902.0	0.775	3010.0	1.0
18	70533.0	23110.0	0.7655	3039.0	1.0
19	82540.0	22929.0	0.746	3027.0	1.0
20	57112.0	24238.0	0.814	2946.0	1.0
21	67588.0	22142.0	0.7715	3046.0	1.0
22	74342.0	22132.0	0.7605	2857.0	1.0
23	64062.0	23644.0	0.7885	2987.0	1.0
24	79400.0	23959.0	0.756	2917.0	1.0
25	59490.0	22650.0	0.795	2927.0	1.0
26	57570.0	23058.0	0.7935	3307.0	1.0
27	73178.0	23472.0	0.768	2912.0	1.0
28	61844.0	22831.0	0.781	3105.0	1.0
29	56104.0	23836.0	0.806	2870.0	1.0
30	69782.0	22661.0	0.7805	2902.0	1.0
31	88550.0	23183.0	0.742	3061.0	1.0
32	76544.0	23529.0	0.7625	2935.0	1.0
33	75615.0	23441.0	0.761	2852.0	1.0
34	60631.0	22427.0	0.7885	2949.0	1.0
35	68217.0	23371.0	0.7785	3067.0	1.0
36	59375.0	22220.0	0.7855	2791.0	1.0
37	70480.0	23346.0	0.769	3030.0	1.0
38	58400.0	21975.0	0.784	3044.0	1.0
39	69403.0	22836.0	0.7595	2935.0	1.0
40	67764.0	23046.0	0.776	3037.0	1.0
41	54713.0	22446.0	0.812	3145.0	1.0
