Id	Weibull Discovery Time	Discovery Time	Fraction Discovery	Information Time	Fraction Information
0	4978.0	4586.0	0.992	2130.0	1.0
1	29074.0	2693.0	0.626	1940.0	0.922
2	6420.0	2866.0	0.764	1716.0	0.98
3	8289.0	6028.0	0.958	2484.0	0.998
4	3186.0	3543.0	0.978	1624.0	1.0
5	11770.0	7997.0	0.902	4178.0	1.0
6	5381.0	4793.0	0.998	2254.0	1.0
7	5312.0	4524.0	0.988	2008.0	1.0
8	5409.0	3661.0	0.9	1881.0	0.992
9	22250.0	5275.0	0.714	4017.0	0.992
10	6011.0	4735.0	0.968	2179.0	1.0
11	15345.0	5609.0	0.776	3464.0	1.0
12	4081.0	3975.0	0.996	1791.0	1.0
13	40652.0	7894.0	0.706	5556.0	0.982
14	5443.0	5067.0	0.994	2589.0	1.0
15	3011.0	3506.0	0.98	1418.0	1.0
16	4036.0	3912.0	0.992	1813.0	1.0
17	5061.0	4424.0	0.974	1735.0	1.0
18	4400.0	3815.0	0.946	2056.0	1.0
19	221277.0	4705.0	0.522	3865.0	0.686
20	3450.0	3397.0	0.934	1458.0	1.0
21	6808.0	4747.0	0.946	2231.0	1.0
22	10290.0	4968.0	0.844	2759.0	1.0
23	8957.0	6598.0	0.91	3987.0	1.0
24	5916.0	5163.0	0.99	1978.0	1.0
25	4152.0	4007.0	0.982	1735.0	1.0
26	15026.0	6511.0	0.824	3725.0	1.0
27	10419.0	6551.0	0.908	3346.0	1.0
28	5414.0	4691.0	0.984	1626.0	1.0
29	14389.0	7424.0	0.886	3172.0	1.0
30	4194.0	4020.0	0.992	1727.0	1.0
31	3369.0	3369.0	1.0	1828.0	1.0
32	6234.0	5115.0	0.954	2514.0	1.0
33	4655.0	4272.0	0.984	2074.0	1.0
34	14810.0	5650.0	0.804	3063.0	1.0
35	14082.0	2876.0	0.68	2032.0	0.932
36	6019.0	5149.0	0.994	2166.0	1.0
37	3709.0	3933.0	0.96	1514.0	1.0
38	4531.0	4135.0	0.992	1918.0	1.0
39	5472.0	4441.0	0.958	1953.0	1.0
40	5763.0	4731.0	0.958	2185.0	1.0
41	8281.0	5666.0	0.92	3093.0	1.0
42	3807.0	3807.0	1.0	2117.0	1.0
43	3161.0	3161.0	1.0	1581.0	1.0
44	15314.0	5257.0	0.814	2558.0	1.0
45	200282.0	4705.0	0.552	4092.0	0.864
46	7648.0	5839.0	0.916	2643.0	1.0
47	4491.0	3929.0	0.928	1360.0	1.0
48	4970.0	4360.0	0.968	2115.0	1.0
49	3112.0	3112.0	1.0	1769.0	1.0
50	23599.0	3309.0	0.618	3418.0	1.0
51	179681.0	6315.0	0.554	5257.0	0.904
52	23671.0	2412.0	0.558	2313.0	0.934
53	4483.0	4278.0	0.986	1694.0	1.0
54	16576.0	4285.0	0.76	2262.0	0.976
55	24617.0	4839.0	0.69	3220.0	0.99
56	5694.0	4947.0	0.994	2185.0	1.0
57	5045.0	4509.0	0.962	1699.0	1.0
58	5246.0	4578.0	0.976	2048.0	1.0
59	4376.0	3971.0	0.998	1929.0	1.0
60	4760.0	4396.0	0.976	1766.0	1.0
61	5506.0	4591.0	0.968	1969.0	1.0
62	14487.0	6455.0	0.832	3613.0	1.0
63	8685.0	6107.0	0.952	2269.0	1.0
64	7156.0	4511.0	0.904	1946.0	1.0
65	8860.0	4694.0	0.854	2498.0	1.0
66	106483.0	4625.0	0.548	3708.0	0.73
67	5359.0	4537.0	0.992	1964.0	1.0
68	84176.0	2971.0	0.494	2584.0	0.854
69	6890.0	4655.0	0.912	2666.0	1.0
70	5601.0	4637.0	0.966	1794.0	1.0
71	3884.0	3627.0	0.96	1730.0	1.0
72	6483.0	5381.0	0.994	2509.0	1.0
73	5909.0	5145.0	0.976	2405.0	1.0
74	18468.0	5250.0	0.77	3093.0	1.0
75	8219.0	4391.0	0.888	1874.0	1.0
76	20781.0	2672.0	0.648	2219.0	0.84
77	12383.0	6216.0	0.848	3271.0	1.0
78	6509.0	4927.0	0.944	2218.0	1.0
79	3957.0	3668.0	0.984	1796.0	1.0
80	5959.0	5133.0	0.992	2402.0	1.0
81	5552.0	4659.0	0.956	1929.0	1.0
82	5753.0	4345.0	0.924	2375.0	1.0
83	4835.0	3398.0	0.924	1755.0	1.0
84	5128.0	4296.0	0.96	2107.0	1.0
85	4239.0	3686.0	0.958	1852.0	1.0
86	5685.0	4685.0	0.958	2054.0	1.0
87	5875.0	4459.0	0.928	1897.0	1.0
88	5465.0	4268.0	0.91	2339.0	1.0
89	5643.0	4569.0	0.96	2224.0	1.0
90	6622.0	5414.0	0.978	2274.0	1.0
91	10335.0	3915.0	0.802	2467.0	0.996
92	9782.0	4851.0	0.852	2522.0	1.0
93	5925.0	4917.0	0.934	2124.0	1.0
94	5580.0	5119.0	0.99	1746.0	1.0
95	6479.0	4767.0	0.908	2076.0	1.0
96	11830.0	8457.0	0.96	3877.0	1.0
97	159975.0	4386.0	0.572	3920.0	0.728
98	5056.0	4348.0	0.956	1917.0	1.0
99	17325.0	7230.0	0.842	3474.0	1.0
