Id	Weibull Discovery Time	Discovery Time	Fraction Discovery	Information Time	Fraction Information
0	148849.0	94891.0	0.6356	4938.0	1.0
1	83398.0	78601.0	0.817	5154.0	1.0
2	93518.0	85400.0	0.4328	6001.0	1.0
3	88579.0	102205.0	0.879	5353.0	1.0
4	79753.0	78134.0	0.9306	4935.0	1.0
5	68198.0	8927.0	0.2609	8494.0	0.994
6	1002329.0	127281.0	0.449	5676.0	1.0
7	94249.0	86668.0	0.7877	4673.0	1.0
8	62414.0	61572.0	0.9894	4721.0	1.0
9	73638.0	78490.0	0.967	4816.0	1.0
10	75581.0	83338.0	0.9451	4769.0	1.0
11	109267.0	113009.0	0.8164	5532.0	1.0
12	72996.0	71930.0	0.9924	4827.0	1.0
13	67748.0	65254.0	0.9779	4482.0	1.0
14	98160.0	75613.0	0.781	4818.0	1.0
15	402720.0	84318.0	0.3321	7316.0	1.0
16	66977.0	22182.0	0.2465	15781.0	1.0
17	70690.0	68365.0	0.9892	5265.0	1.0
18	63862.0	64433.0	0.9961	4879.0	1.0
19	102306.0	84965.0	0.6224	4834.0	1.0
20	82552.0	90863.0	0.9123	4780.0	1.0
21	84466.0	74229.0	0.7509	5188.0	1.0
22	63772.0	61982.0	0.9962	5151.0	1.0
23	87041.0	49779.0	0.5855	4851.0	1.0
24	66400.0	64963.0	0.9936	4849.0	1.0
25	88308.0	77222.0	0.7828	4915.0	1.0
26	74574.0	76951.0	0.9447	4810.0	1.0
27	97702.0	114075.0	0.8785	7031.0	1.0
28	85536.0	96175.0	0.9165	4662.0	1.0
29	95368.0	82821.0	0.7848	4779.0	1.0
30	2604432.0	131591.0	0.4039	7103.0	1.0
31	91577.0	102466.0	0.8534	5228.0	1.0
32	69926.0	67491.0	0.9781	4839.0	1.0
33	86436.0	87095.0	0.8445	4776.0	1.0
34	78242.0	69985.0	0.8965	4761.0	1.0
35	93515.0	76249.0	0.3541	8473.0	1.0
36	72688.0	69789.0	0.9931	4640.0	1.0
37	74848.0	71135.0	0.9875	4971.0	1.0
38	80480.0	78990.0	0.9644	4524.0	1.0
39	81323.0	66160.0	0.82	5157.0	1.0
40	85045.0	86672.0	0.7641	5805.0	1.0
41	77091.0	84228.0	0.9536	5053.0	1.0
42	91169.0	59732.0	0.4822	5587.0	1.0
43	106914.0	70320.0	0.4688	5326.0	1.0
44	72249.0	26867.0	0.322	6934.0	1.0
45	78698.0	80323.0	0.9171	5405.0	1.0
46	80093.0	93562.0	0.9534	5320.0	1.0
47	142356.0	126790.0	0.8505	6866.0	1.0
48	77224.0	81382.0	0.978	5067.0	1.0
49	78170.0	83125.0	0.9707	4917.0	1.0
50	74416.0	83985.0	0.9485	5504.0	1.0
51	64402.0	65536.0	0.9847	5114.0	1.0
52	70076.0	41572.0	0.3954	5264.0	1.0
53	79603.0	84592.0	0.9465	5178.0	1.0
54	69776.0	67115.0	0.9875	4567.0	1.0
55	77257.0	79906.0	0.961	4710.0	1.0
56	82872.0	64491.0	0.8878	4927.0	1.0
57	76812.0	75243.0	0.9781	4668.0	1.0
58	90913.0	84978.0	0.8043	5028.0	1.0
59	81257.0	83327.0	0.9183	5095.0	1.0
60	75439.0	83450.0	0.9659	5193.0	1.0
61	74896.0	78189.0	0.981	4906.0	1.0
62	458300.0	130658.0	0.5289	9208.0	1.0
63	76499.0	79508.0	0.9754	4937.0	1.0
64	83417.0	77550.0	0.9272	4701.0	1.0
65	79499.0	80124.0	0.9341	4777.0	1.0
66	79754.0	78393.0	0.9509	4588.0	1.0
67	104180.0	110467.0	0.8269	5064.0	1.0
68	135875.0	102710.0	0.5242	8018.0	1.0
69	82522.0	84600.0	0.8623	5178.0	1.0
70	76933.0	85041.0	0.9679	4642.0	1.0
71	124019.0	56956.0	0.5492	4761.0	1.0
72	76092.0	44619.0	0.3542	6653.0	1.0
73	66716.0	24726.0	0.2702	10634.0	1.0
74	79560.0	79031.0	0.981	4657.0	1.0
75	66421.0	40460.0	0.2901	9021.0	1.0
76	101595.0	104417.0	0.8623	4352.0	1.0
77	71242.0	65978.0	0.9657	4865.0	1.0
78	76921.0	79275.0	0.9711	5637.0	1.0
79	73382.0	11537.0	0.2887	7955.0	1.0
80	78176.0	82613.0	0.9429	4801.0	1.0
81	81519.0	84080.0	0.8801	4963.0	1.0
82	66573.0	13314.0	0.2512	13382.0	0.9792
83	77619.0	101505.0	0.9736	6080.0	1.0
84	74711.0	73105.0	0.9852	4722.0	1.0
85	79118.0	84946.0	0.9793	4864.0	1.0
86	92951.0	84676.0	0.7395	5171.0	1.0
87	77151.0	81135.0	0.9887	4699.0	1.0
88	120710.0	109704.0	0.3833	10199.0	1.0
89	230919.0	121529.0	0.5524	9185.0	1.0
90	84299.0	87735.0	0.8139	6293.0	1.0
91	71277.0	81649.0	0.9845	5446.0	1.0
92	83649.0	62266.0	0.815	4829.0	1.0
93	75760.0	75077.0	0.9756	4807.0	1.0
94	66980.0	37284.0	0.3281	6910.0	1.0
95	95575.0	72331.0	0.3088	11625.0	1.0
96	71693.0	68110.0	0.9731	5267.0	1.0
97	66874.0	65684.0	0.9812	4864.0	1.0
98	71553.0	75245.0	0.9771	5442.0	1.0
99	77395.0	79795.0	0.9889	4957.0	1.0
