Id	Weibull Discovery Time	Discovery Time	Fraction Discovery	Information Time	Fraction Information
0	6450.0	5912.0	0.962	2994.0	1.0
1	19980.0	8952.0	0.768	5528.0	0.99
2	9229.0	6090.0	0.914	3386.0	0.996
3	7566.0	5687.0	0.926	2921.0	1.0
4	27724.0	8745.0	0.736	6043.0	0.986
5	271681.0	996.0	0.256	1037.0	0.45
6	83515.0	6262.0	0.62	5215.0	0.982
7	208257.0	4479.0	0.368	3910.0	0.68
8	193028.0	5456.0	0.426	5057.0	0.732
9	34286.0	6922.0	0.684	5399.0	0.956
10	171824.0	8044.0	0.576	5935.0	0.924
11	80255.0	5205.0	0.546	4347.0	0.87
12	243123.0	2550.0	0.458	2384.0	0.762
13	134372.0	8662.0	0.558	7218.0	0.908
14	13251.0	9684.0	0.886	5768.0	1.0
15	47841.0	9600.0	0.694	7649.0	0.976
16	8619.0	6251.0	0.952	2945.0	1.0
17	10594.0	7914.0	0.948	3824.0	1.0
18	11625.0	8223.0	0.918	4054.0	1.0
19	209196.0	2868.0	0.28	2425.0	0.476
20	13355.0	6875.0	0.814	4141.0	0.996
21	19971.0	7715.0	0.788	4877.0	1.0
22	55992.0	7874.0	0.71	6899.0	0.958
23	206206.0	4968.0	0.446	5336.0	0.766
24	18485.0	8075.0	0.858	4071.0	1.0
25	102513.0	6391.0	0.582	5917.0	0.878
26	197932.0	2802.0	0.292	1847.0	0.516
27	154562.0	4662.0	0.346	3664.0	0.624
28	11938.0	6749.0	0.84	3926.0	0.99
29	205541.0	3423.0	0.354	2123.0	0.582
30	229389.0	1393.0	0.27	921.0	0.426
31	16278.0	8429.0	0.88	4205.0	1.0
32	10345.0	7787.0	0.9	4738.0	0.998
33	34959.0	9356.0	0.758	5853.0	0.982
34	21112.0	8081.0	0.742	5739.0	0.994
35	48647.0	6222.0	0.614	5705.0	0.95
36	316207.0	838.0	0.274	848.0	0.46
37	137718.0	4586.0	0.32	4174.0	0.654
38	334898.0	805.0	0.25	717.0	0.422
39	17852.0	9288.0	0.806	5864.0	0.998
40	220886.0	2967.0	0.346	3071.0	0.654
41	9317.0	6615.0	0.914	3966.0	1.0
42	12287.0	6810.0	0.872	4094.0	1.0
43	16031.0	8934.0	0.9	4708.0	1.0
44	19159.0	7952.0	0.768	5157.0	0.994
45	258118.0	1174.0	0.248	945.0	0.402
46	205865.0	6022.0	0.408	6326.0	0.848
47	199712.0	2543.0	0.286	1411.0	0.478
48	242251.0	6708.0	0.488	4865.0	0.85
49	8302.0	6339.0	0.938	3456.0	1.0
50	268480.0	6296.0	0.51	5580.0	0.878
51	256039.0	2467.0	0.306	2800.0	0.578
52	10826.0	6244.0	0.904	2690.0	1.0
53	145848.0	3614.0	0.308	3105.0	0.536
54	21458.0	6618.0	0.754	4341.0	0.99
55	205069.0	7071.0	0.468	6027.0	0.832
56	17039.0	8277.0	0.856	4625.0	0.998
57	230289.0	3339.0	0.382	3632.0	0.77
58	154521.0	9392.0	0.478	7851.0	0.82
59	20870.0	7166.0	0.726	5476.0	0.972
60	211401.0	5692.0	0.526	4406.0	0.864
61	98343.0	7551.0	0.58	5985.0	0.906
62	11098.0	7985.0	0.94	4037.0	1.0
63	222461.0	5607.0	0.478	4975.0	0.842
64	11111.0	6267.0	0.89	2992.0	1.0
65	11373.0	5510.0	0.84	3359.0	1.0
66	19079.0	7739.0	0.782	4869.0	0.992
67	11035.0	6760.0	0.908	3107.0	0.996
68	231142.0	4726.0	0.426	5423.0	0.826
69	6797.0	5839.0	0.966	3142.0	1.0
70	9277.0	6561.0	0.902	3621.0	1.0
71	14411.0	7346.0	0.792	4854.0	1.0
72	143789.0	4435.0	0.334	4118.0	0.662
73	10565.0	7173.0	0.926	3657.0	1.0
74	24244.0	5571.0	0.71	4297.0	0.974
75	10681.0	8033.0	0.912	4605.0	1.0
76	142513.0	3890.0	0.322	3563.0	0.606
77	69395.0	5233.0	0.564	4338.0	0.896
78	254571.0	2470.0	0.312	2230.0	0.542
79	175406.0	4798.0	0.514	4237.0	0.784
80	179275.0	4084.0	0.35	3665.0	0.646
81	12593.0	7851.0	0.858	4307.0	1.0
82	9224.0	5889.0	0.896	3248.0	1.0
83	16931.0	8437.0	0.804	5111.0	0.998
84	98272.0	8585.0	0.658	6275.0	0.942
85	59598.0	8435.0	0.664	5844.0	0.942
86	251194.0	3324.0	0.386	2950.0	0.708
87	10494.0	7402.0	0.944	3325.0	1.0
88	9700.0	6597.0	0.926	3377.0	1.0
89	31897.0	9003.0	0.75	5851.0	0.988
90	15366.0	7290.0	0.864	3731.0	0.99
91	10896.0	6030.0	0.88	3144.0	1.0
92	11866.0	6348.0	0.876	3203.0	1.0
93	239345.0	2126.0	0.288	1298.0	0.462
94	36686.0	6494.0	0.698	4455.0	0.948
95	368368.0	3073.0	0.43	3585.0	0.8
96	18365.0	7950.0	0.802	4424.0	0.996
97	8587.0	6617.0	0.968	3236.0	1.0
98	174608.0	10224.0	0.596	7910.0	0.924
99	25758.0	6992.0	0.698	4930.0	0.99
