Id	Weibull Discovery Time	Discovery Time	Fraction Discovery	Information Time	Fraction Information
0	112326.0	126544.0	0.888	7574.0	1.0
1	73650.0	83644.0	0.9894	5933.0	1.0
2	77141.0	54362.0	0.7274	6007.0	1.0
3	88879.0	112876.0	0.9313	8100.0	1.0
4	106613.0	120112.0	0.8788	8846.0	1.0
5	81695.0	56456.0	0.6604	6592.0	1.0
6	6667258.0	118523.0	0.289	15591.0	1.0
7	77993.0	93203.0	0.9548	5986.0	1.0
8	258965.0	133367.0	0.7679	8560.0	1.0
9	273247.0	139319.0	0.7936	8003.0	1.0
10	101731.0	119244.0	0.8782	8343.0	1.0
11	1183905.0	143784.0	0.5949	10821.0	1.0
12	210104.0	133501.0	0.7983	8165.0	1.0
13	85158.0	103555.0	0.8864	6655.0	1.0
14	72876.0	71953.0	0.9916	5995.0	1.0
15	34868352.0	145383.0	0.2863	21002.0	1.0
16	73783.0	75827.0	0.9916	6049.0	1.0
17	3666422.0	45046.0	0.2306	34317.0	0.9969
18	1438155.0	97482.0	0.3744	12390.0	1.0
19	389821.0	131197.0	0.7058	9777.0	1.0
20	4894221.0	134973.0	0.4346	16106.0	1.0
21	75155.0	90516.0	0.9791	6276.0	1.0
22	1874930.0	151929.0	0.6614	10078.0	1.0
23	119377.0	119810.0	0.8485	7576.0	1.0
24	80312.0	56235.0	0.409	10219.0	1.0
25	72400526.0	151634.0	0.5018	14425.0	1.0
26	78893.0	90429.0	0.9172	5870.0	1.0
27	102005.0	115929.0	0.869	7302.0	1.0
28	74127.0	77716.0	0.9872	6267.0	1.0
29	83881.0	108546.0	0.9343	7167.0	1.0
30	4286808.0	97671.0	0.3069	21022.0	1.0
31	84779.0	109091.0	0.9315	7887.0	1.0
32	76002.0	92488.0	0.9658	6825.0	1.0
33	131519694.0	142558.0	0.3232	24427.0	1.0
34	97892.0	107882.0	0.7764	6762.0	1.0
35	111611.0	121696.0	0.8698	7658.0	1.0
36	72487.0	93580.0	0.9681	7465.0	1.0
37	77411.0	98561.0	0.9568	6249.0	1.0
38	2594363.0	114187.0	0.1831	35646.0	1.0
39	313064.0	135791.0	0.7628	9563.0	1.0
40	26111014.0	142388.0	0.3609	17380.0	1.0
41	74868.0	93653.0	0.965	6978.0	1.0
42	75092.0	75766.0	0.9891	5991.0	1.0
43	96722.0	113897.0	0.8808	7259.0	1.0
44	29311159.0	144114.0	0.4535	13872.0	1.0
45	1220874.0	142814.0	0.6324	9373.0	1.0
46	75394.0	90580.0	0.965	6128.0	1.0
47	81031.0	104155.0	0.9448	6863.0	1.0
48	74809.0	98629.0	0.9631	6921.0	1.0
49	1803835.0	136466.0	0.5601	12674.0	1.0
50	836117.0	140281.0	0.6661	9378.0	1.0
51	87530.0	111288.0	0.9375	6782.0	1.0
52	125719.0	118152.0	0.718	7343.0	1.0
53	91590.0	114775.0	0.9115	7363.0	1.0
54	75849.0	91878.0	0.9664	6239.0	1.0
55	20423611.0	146913.0	0.404	13869.0	1.0
56	79058.0	98151.0	0.9556	6762.0	1.0
57	81082.0	103802.0	0.9325	7510.0	1.0
58	74806.0	85190.0	0.9789	5699.0	1.0
59	85416.0	109787.0	0.9411	6954.0	1.0
60	76267.0	90016.0	0.9685	5995.0	1.0
61	76002.0	95179.0	0.9664	6627.0	1.0
62	230807.0	129450.0	0.7386	8378.0	1.0
63	291082.0	133186.0	0.7169	9896.0	1.0
64	74062.0	79194.0	0.9871	6829.0	1.0
65	75413.0	96326.0	0.966	7010.0	1.0
66	132587.0	120543.0	0.7666	7772.0	1.0
67	78226.0	98406.0	0.96	7142.0	1.0
68	74474.0	84827.0	0.98	6264.0	1.0
69	75042.0	92098.0	0.9661	6420.0	1.0
70	230297525.0	155506.0	0.4185	16311.0	1.0
71	96987.0	115745.0	0.8884	7450.0	1.0
72	124035.0	108138.0	0.7348	7490.0	1.0
73	1666525.0	141371.0	0.6124	11399.0	1.0
74	111882.0	118427.0	0.8681	7479.0	1.0
75	212354.0	134345.0	0.7651	8220.0	1.0
76	78114.0	96000.0	0.9573	6677.0	1.0
77	242782.0	135022.0	0.774	8587.0	1.0
78	83368.0	109045.0	0.9304	7761.0	1.0
79	74293.0	84448.0	0.9716	6713.0	1.0
80	8545127.0	149469.0	0.5418	11220.0	1.0
81	335821129.0	152722.0	0.3775	20736.0	1.0
82	86286.0	110679.0	0.9244	7570.0	1.0
83	88762.0	107577.0	0.8934	7030.0	1.0
84	81420.0	106973.0	0.9475	7159.0	1.0
85	78952.0	100757.0	0.9435	7002.0	1.0
86	77206.0	100917.0	0.9564	6912.0	1.0
87	82387.0	108228.0	0.9201	7442.0	1.0
88	195784.0	126484.0	0.758	9245.0	1.0
89	73689.0	85658.0	0.9892	6163.0	1.0
90	75536.0	86896.0	0.9514	5997.0	1.0
91	74502.0	75609.0	0.9886	6191.0	1.0
92	107867.0	119817.0	0.8581	8351.0	1.0
93	8756898.0	145264.0	0.4565	12180.0	1.0
94	125968.0	124734.0	0.8583	7958.0	1.0
95	3221536.0	54990.0	0.1766	41555.0	0.9889
96	248579.0	133541.0	0.7568	8250.0	1.0
97	3070815.0	56480.0	0.1568	60351.0	0.9865
98	134139.0	123200.0	0.826	7412.0	1.0
99	105030.0	120582.0	0.8973	7667.0	1.0
