Id	Weibull Discovery Time	Discovery Time	Fraction Discovery	Information Time	Fraction Information
0	204274.0	4801.0	0.52	4428.0	0.714
1	48512.0	8201.0	0.652	5931.0	0.964
2	35371.0	3753.0	0.632	2530.0	0.964
3	248138.0	2181.0	0.302	1240.0	0.472
4	7010.0	4509.0	0.896	2371.0	1.0
5	4211.0	4230.0	0.994	2374.0	1.0
6	207141.0	8081.0	0.512	7000.0	0.878
7	26319.0	8290.0	0.762	6368.0	0.982
8	3633.0	3633.0	1.0	1862.0	1.0
9	7093.0	5645.0	0.984	2394.0	1.0
10	48575.0	8398.0	0.664	6055.0	0.97
11	7743.0	6557.0	0.962	3480.0	1.0
12	7601.0	5799.0	0.944	2719.0	1.0
13	4887.0	4606.0	0.994	2114.0	1.0
14	7172.0	5524.0	0.96	2503.0	1.0
15	44203.0	6259.0	0.642	4695.0	0.972
16	7187.0	6110.0	0.98	3006.0	1.0
17	9021.0	6266.0	0.938	2885.0	1.0
18	28329.0	7390.0	0.78	3683.0	0.988
19	13750.0	6710.0	0.874	3270.0	1.0
20	5752.0	5300.0	0.992	2607.0	1.0
21	15759.0	7592.0	0.882	3297.0	1.0
22	7462.0	6192.0	0.976	2768.0	1.0
23	16766.0	5151.0	0.748	3630.0	0.994
24	27172.0	6989.0	0.728	4957.0	0.966
25	4614.0	4391.0	0.974	1882.0	1.0
26	5474.0	4901.0	0.978	2217.0	1.0
27	5159.0	4877.0	0.992	2408.0	1.0
28	174962.0	3603.0	0.338	3837.0	0.674
29	5193.0	4624.0	0.986	2323.0	1.0
30	37681.0	7426.0	0.722	5072.0	0.988
31	10185.0	7408.0	0.95	3601.0	1.0
32	12174.0	7832.0	0.934	3436.0	1.0
33	7860.0	6056.0	0.962	2535.0	1.0
34	6277.0	3632.0	0.85	2039.0	0.996
35	4623.0	4151.0	0.992	1806.0	1.0
36	102864.0	3727.0	0.49	3509.0	0.874
37	14895.0	6962.0	0.828	3785.0	1.0
38	11113.0	6899.0	0.874	3534.0	1.0
39	5453.0	3956.0	0.902	2243.0	1.0
40	5256.0	4578.0	0.952	2382.0	1.0
41	4572.0	4360.0	0.994	1835.0	1.0
42	255432.0	3053.0	0.34	3086.0	0.6
43	8890.0	6091.0	0.938	2544.0	1.0
44	8945.0	6789.0	0.948	3418.0	1.0
45	6330.0	5555.0	0.986	2465.0	1.0
46	15584.0	7714.0	0.88	4066.0	1.0
47	27318.0	8357.0	0.774	5236.0	0.996
48	14458.0	6142.0	0.824	3560.0	1.0
49	5694.0	5054.0	0.974	2323.0	1.0
50	5638.0	4924.0	0.978	2243.0	1.0
51	283263.0	3285.0	0.446	3214.0	0.816
52	4820.0	4524.0	0.99	2109.0	1.0
53	4954.0	4646.0	0.98	2319.0	1.0
54	12671.0	5953.0	0.83	3644.0	1.0
55	6801.0	5807.0	0.972	2702.0	1.0
56	10834.0	6995.0	0.912	3530.0	1.0
57	28594.0	5448.0	0.662	4388.0	0.938
58	164294.0	3632.0	0.354	2716.0	0.574
59	9676.0	6629.0	0.924	2972.0	1.0
60	5913.0	4793.0	0.962	1994.0	1.0
61	6349.0	5532.0	0.98	2424.0	1.0
62	53846.0	7947.0	0.698	5291.0	0.97
63	12331.0	6322.0	0.86	3221.0	1.0
64	10253.0	5871.0	0.88	3085.0	1.0
65	5060.0	4720.0	0.986	2564.0	1.0
66	274184.0	2589.0	0.31	1455.0	0.496
67	10151.0	7426.0	0.924	3813.0	1.0
68	7173.0	6206.0	0.954	3292.0	1.0
69	300739.0	1631.0	0.326	1772.0	0.604
70	8042.0	6161.0	0.956	2793.0	1.0
71	8634.0	5059.0	0.86	3469.0	0.998
72	197077.0	4140.0	0.406	4123.0	0.69
73	162214.0	5090.0	0.418	3981.0	0.666
74	5765.0	4829.0	0.968	2327.0	1.0
75	19498.0	7638.0	0.782	4865.0	1.0
76	196056.0	7746.0	0.462	6184.0	0.794
77	5939.0	3941.0	0.894	2056.0	1.0
78	6814.0	5487.0	0.96	2397.0	1.0
79	6668.0	5280.0	0.928	2787.0	1.0
80	8895.0	5634.0	0.91	2670.0	1.0
81	4055.0	3914.0	0.994	1943.0	1.0
82	177789.0	2020.0	0.25	1146.0	0.432
83	5791.0	4935.0	0.984	2411.0	1.0
84	5780.0	5294.0	0.978	2389.0	1.0
85	7567.0	5922.0	0.96	2651.0	1.0
86	9068.0	6873.0	0.972	3374.0	1.0
87	26240.0	7229.0	0.742	5067.0	0.988
88	143253.0	2468.0	0.258	1460.0	0.46
89	5283.0	5007.0	0.998	2722.0	1.0
90	193539.0	3553.0	0.352	2402.0	0.556
91	4550.0	4092.0	0.984	2128.0	1.0
92	5996.0	5239.0	0.986	2326.0	1.0
93	9919.0	6938.0	0.936	3499.0	1.0
94	14389.0	7753.0	0.854	3818.0	1.0
95	32553.0	9554.0	0.794	6002.0	0.98
96	41472.0	8725.0	0.718	5794.0	0.998
97	6606.0	5223.0	0.97	2089.0	1.0
98	7914.0	5478.0	0.924	2347.0	1.0
99	32224.0	8395.0	0.668	6014.0	0.98
