Id	Weibull Discovery Time	Discovery Time	Fraction Discovery	Information Time	Fraction Information
0	56036.0	23219.0	0.812	2818.0	1.0
1	76917.0	23195.0	0.7515	2908.0	1.0
2	65159.0	24659.0	0.785	3017.0	1.0
3	55022.0	22102.0	0.798	3139.0	1.0
4	41011.0	22364.0	0.8635	2992.0	1.0
5	73294.0	22872.0	0.76	2864.0	1.0
6	52247.0	22652.0	0.817	2938.0	1.0
7	45406.0	23118.0	0.844	3164.0	1.0
8	76873.0	20302.0	0.742	2829.0	1.0
9	53266.0	22936.0	0.8155	3164.0	1.0
10	44283.0	21917.0	0.8295	3106.0	1.0
11	64478.0	22561.0	0.7745	3215.0	1.0
12	45989.0	22174.0	0.831	2939.0	1.0
13	66646.0	22119.0	0.7735	3197.0	1.0
14	51069.0	23483.0	0.8245	2993.0	1.0
15	47872.0	22033.0	0.83	2889.0	1.0
16	39084.0	22377.0	0.8645	3122.0	1.0
17	49531.0	23600.0	0.832	2993.0	1.0
18	42285.0	23456.0	0.8645	3114.0	1.0
19	58537.0	23049.0	0.786	3256.0	1.0
20	43253.0	21843.0	0.841	2933.0	1.0
21	47247.0	22524.0	0.829	3046.0	1.0
22	59524.0	23302.0	0.7945	3024.0	1.0
23	55609.0	22803.0	0.8115	2931.0	1.0
24	41279.0	22345.0	0.858	2973.0	1.0
25	66205.0	22730.0	0.7785	2980.0	1.0
26	61786.0	23034.0	0.784	3117.0	1.0
27	47559.0	22933.0	0.8415	2824.0	1.0
28	67648.0	22166.0	0.7725	2833.0	1.0
29	52751.0	22987.0	0.818	2932.0	1.0
30	64092.0	22822.0	0.773	3093.0	1.0
31	44764.0	22060.0	0.839	3124.0	1.0
32	51565.0	22305.0	0.8045	3130.0	1.0
33	64022.0	22086.0	0.775	2940.0	1.0
34	67742.0	23604.0	0.7815	3038.0	1.0
35	68629.0	22483.0	0.7595	3293.0	1.0
36	51976.0	21912.0	0.81	3123.0	1.0
37	47592.0	23342.0	0.8445	2992.0	1.0
38	63022.0	23077.0	0.7815	3035.0	1.0
39	70304.0	22024.0	0.758	3204.0	1.0
40	56115.0	22448.0	0.808	2744.0	1.0
41	48418.0	21077.0	0.825	2717.0	1.0
42	41528.0	22172.0	0.854	2910.0	1.0
43	61161.0	22794.0	0.789	3001.0	1.0
44	59003.0	23292.0	0.803	2889.0	1.0
45	46057.0	23259.0	0.8435	2863.0	1.0
46	47864.0	22128.0	0.837	2754.0	1.0
47	49891.0	22988.0	0.8265	2904.0	1.0
48	86490.0	23711.0	0.74	2791.0	1.0
49	65153.0	22491.0	0.779	3061.0	1.0
50	46642.0	21901.0	0.8325	2842.0	1.0
51	58930.0	23065.0	0.8025	2678.0	1.0
52	41973.0	22185.0	0.847	3447.0	1.0
53	57490.0	22615.0	0.7985	3058.0	1.0
54	48233.0	22390.0	0.8245	2887.0	1.0
55	56977.0	23255.0	0.8145	3037.0	1.0
56	51070.0	22452.0	0.815	2922.0	1.0
57	51625.0	22221.0	0.8225	3033.0	1.0
58	76259.0	24447.0	0.76	2925.0	1.0
59	61592.0	23457.0	0.798	2787.0	1.0
60	44424.0	22496.0	0.8425	3232.0	1.0
61	51596.0	23136.0	0.8205	3120.0	1.0
62	52861.0	22111.0	0.8095	2957.0	1.0
63	45694.0	21732.0	0.83	2862.0	1.0
64	46697.0	22217.0	0.8355	2942.0	1.0
65	41051.0	21731.0	0.8515	2875.0	1.0
66	40381.0	22226.0	0.8525	3112.0	1.0
67	45276.0	22930.0	0.8475	3142.0	1.0
68	63185.0	21482.0	0.77	3062.0	1.0
69	43204.0	21912.0	0.839	3208.0	1.0
70	63394.0	23340.0	0.789	2760.0	1.0
71	48529.0	21814.0	0.8185	3021.0	1.0
72	49408.0	23159.0	0.831	3054.0	1.0
73	69109.0	23522.0	0.771	2861.0	1.0
74	40721.0	22397.0	0.86	3008.0	1.0
75	47077.0	22817.0	0.8375	2879.0	1.0
76	55857.0	22693.0	0.7905	3161.0	1.0
77	48631.0	22037.0	0.819	3016.0	1.0
78	53132.0	22869.0	0.8085	3217.0	1.0
79	54451.0	21688.0	0.811	2801.0	1.0
80	55314.0	23979.0	0.8175	2993.0	1.0
81	58945.0	23140.0	0.796	3135.0	1.0
82	52639.0	21978.0	0.8145	2844.0	1.0
83	54699.0	23075.0	0.8125	2920.0	1.0
84	54046.0	23782.0	0.8335	2936.0	1.0
85	51046.0	21077.0	0.8055	2849.0	1.0
86	61388.0	23513.0	0.786	3136.0	1.0
87	57501.0	22253.0	0.796	2846.0	1.0
88	41311.0	22185.0	0.854	2725.0	1.0
89	57396.0	22856.0	0.8	2944.0	1.0
90	66553.0	23007.0	0.775	3006.0	1.0
91	58810.0	23035.0	0.802	2923.0	1.0
92	41338.0	22812.0	0.8585	2965.0	1.0
93	59608.0	22980.0	0.801	3062.0	1.0
94	60696.0	22901.0	0.782	2945.0	1.0
95	53649.0	21313.0	0.804	3051.0	1.0
96	57348.0	23182.0	0.8005	2968.0	1.0
97	52041.0	22086.0	0.8105	2971.0	1.0
98	69180.0	22923.0	0.765	2983.0	1.0
99	51048.0	22894.0	0.821	3033.0	1.0
0	54099.0	22847.0	0.8065	3079.0	1.0
1	72370.0	23160.0	0.7555	2935.0	1.0
2	64479.0	22509.0	0.7675	3110.0	1.0
3	68280.0	22166.0	0.769	2938.0	1.0
4	45689.0	23401.0	0.8525	2798.0	1.0
5	70145.0	23078.0	0.7755	2892.0	1.0
6	52839.0	22182.0	0.808	2899.0	1.0
7	41003.0	20265.0	0.843	2705.0	1.0
8	65766.0	23741.0	0.7765	3120.0	1.0
9	54602.0	22302.0	0.806	2871.0	1.0
10	45128.0	22596.0	0.8415	3151.0	1.0
11	65823.0	22815.0	0.7765	2983.0	1.0
12	49733.0	22573.0	0.821	2987.0	1.0
13	59956.0	22306.0	0.7905	2836.0	1.0
14	49867.0	23654.0	0.824	3195.0	1.0
15	44794.0	21948.0	0.8495	2855.0	1.0
16	38310.0	22824.0	0.879	3033.0	1.0
17	44071.0	22209.0	0.846	2839.0	1.0
18	40888.0	22339.0	0.8595	2867.0	1.0
