Id	Weibull Discovery Time	Discovery Time	Fraction Discovery	Information Time	Fraction Information
38	30557.0	22596.0	0.9187	4107.0	1.0
0	32643.0	21951.0	0.9062	3384.0	1.0
1	27444.0	21282.0	0.9313	2585.0	1.0
25	31231.0	23967.0	0.9125	4283.0	1.0
38	30634.0	22876.0	0.925	3317.0	1.0
22	27802.0	16542.0	0.85	3598.0	1.0
32	26092.0	19480.0	0.9125	3305.0	1.0
1	29226.0	21928.0	0.9125	4173.0	1.0
13	25833.0	21404.0	0.9188	3969.0	1.0
9	27842.0	21941.0	0.9125	3657.0	1.0
25	23730.0	19085.0	0.925	2845.0	1.0
12	29400.0	22654.0	0.9313	3078.0	1.0
0	28721.0	18914.0	0.8812	3066.0	1.0
28	31488.0	19972.0	0.8625	3523.0	1.0
28	30992.0	21819.0	0.925	3352.0	1.0
35	30124.0	21292.0	0.9	2995.0	1.0
38	28510.0	19296.0	0.9062	3260.0	1.0
5	30929.0	23937.0	0.9188	2794.0	1.0
19	30596.0	20504.0	0.8812	3356.0	1.0
26	30327.0	21608.0	0.9187	4058.0	1.0
8	25411.0	18926.0	0.925	3186.0	1.0
22	28378.0	18772.0	0.8687	4033.0	1.0
13	27223.0	22080.0	0.9313	3906.0	1.0
3	29213.0	23128.0	0.9312	3433.0	1.0
3	26428.0	18249.0	0.9125	3421.0	1.0
7	27856.0	19231.0	0.875	3487.0	1.0
21	26403.0	20969.0	0.9125	3664.0	1.0
25	26870.0	20650.0	0.9188	3210.0	1.0
13	27537.0	18875.0	0.9062	3264.0	1.0
19	27668.0	21379.0	0.925	3038.0	1.0
3	27351.0	22268.0	0.9438	4436.0	1.0
31	28780.0	21588.0	0.9313	3337.0	1.0
18	25480.0	21491.0	0.9437	3699.0	1.0
38	28624.0	19392.0	0.8812	3933.0	1.0
4	29810.0	20837.0	0.875	3618.0	1.0
26	24941.0	18547.0	0.9125	3544.0	1.0
0	27984.0	21398.0	0.9312	3704.0	1.0
11	26893.0	21636.0	0.9437	2467.0	1.0
7	28696.0	24362.0	0.95	3429.0	1.0
19	30257.0	19957.0	0.8625	3813.0	1.0
2	28746.0	20452.0	0.8938	3367.0	1.0
8	31545.0	21632.0	0.9	2646.0	1.0
11	30179.0	20161.0	0.8688	3413.0	1.0
2	27307.0	19651.0	0.925	3555.0	1.0
39	28539.0	20473.0	0.8812	4094.0	1.0
39	26465.0	20243.0	0.9187	3335.0	1.0
21	26420.0	19077.0	0.9063	3235.0	1.0
33	28411.0	20380.0	0.9313	2818.0	1.0
21	26499.0	19749.0	0.9375	3632.0	1.0
26	27951.0	19408.0	0.9062	3090.0	1.0
1	31293.0	23579.0	0.925	3648.0	1.0
8	26027.0	21428.0	0.9375	3643.0	1.0
6	31524.0	20983.0	0.875	4177.0	1.0
37	30214.0	20934.0	0.8813	3634.0	1.0
36	28184.0	20813.0	0.9063	3672.0	1.0
37	27089.0	22105.0	0.9438	3294.0	1.0
16	25176.0	22292.0	0.9688	2732.0	1.0
21	30567.0	20997.0	0.925	3358.0	1.0
2	28293.0	20813.0	0.9313	3620.0	1.0
1	23879.0	18159.0	0.9125	3351.0	1.0
32	28729.0	21089.0	0.9125	3126.0	1.0
35	28208.0	20830.0	0.9062	3714.0	1.0
13	29031.0	20044.0	0.8937	3599.0	1.0
11	30574.0	22298.0	0.925	2947.0	1.0
29	26727.0	20023.0	0.925	2418.0	1.0
6	28216.0	20959.0	0.875	2959.0	1.0
30	29060.0	23341.0	0.925	4433.0	1.0
17	32769.0	23426.0	0.925	4264.0	1.0
6	30565.0	19690.0	0.9125	3010.0	1.0
23	27960.0	23236.0	0.9438	3797.0	1.0
14	26465.0	20706.0	0.9062	3759.0	1.0
35	30827.0	22523.0	0.9437	3424.0	1.0
12	24846.0	17363.0	0.8938	3886.0	1.0
8	29393.0	24248.0	0.9563	2945.0	1.0
27	24725.0	21313.0	0.9438	3047.0	1.0
16	30096.0	22338.0	0.925	3448.0	1.0
12	29124.0	19494.0	0.9	3810.0	1.0
25	28929.0	20845.0	0.8938	3525.0	1.0
0	23310.0	18939.0	0.9438	3092.0	1.0
2	28148.0	18575.0	0.9188	2754.0	1.0
39	26044.0	17730.0	0.8938	3651.0	1.0
19	28189.0	19400.0	0.8938	3555.0	1.0
0	29414.0	21481.0	0.9062	3006.0	1.0
0	26044.0	22134.0	0.9438	3771.0	1.0
34	25749.0	18690.0	0.9125	3519.0	1.0
1	27852.0	21527.0	0.925	3582.0	1.0
14	29230.0	21886.0	0.925	3147.0	1.0
33	26986.0	22094.0	0.9313	3019.0	1.0
3	30167.0	21566.0	0.9063	3638.0	1.0
33	28733.0	20974.0	0.8875	4073.0	1.0
1	29936.0	20056.0	0.8938	3235.0	1.0
2	28709.0	22358.0	0.9062	3951.0	1.0
11	28472.0	20754.0	0.9062	3671.0	1.0
38	24131.0	17592.0	0.9063	3040.0	1.0
31	30245.0	20609.0	0.9	3661.0	1.0
26	24638.0	17750.0	0.8813	3892.0	1.0
3	26857.0	22327.0	0.9438	4254.0	1.0
35	30401.0	21350.0	0.9062	3556.0	1.0
15	26757.0	19206.0	0.9188	3296.0	1.0
37	28908.0	21332.0	0.9438	2938.0	1.0
18	28972.0	17274.0	0.8438	3609.0	1.0
37	25756.0	19443.0	0.9125	3019.0	1.0
32	27386.0	18879.0	0.9	3354.0	1.0
9	25857.0	18385.0	0.8937	3542.0	1.0
23	24617.0	20150.0	0.9313	3988.0	1.0
31	27198.0	20967.0	0.9313	2884.0	1.0
28	28174.0	21273.0	0.9125	3637.0	1.0
4	27616.0	21992.0	0.9375	3451.0	1.0
1	25923.0	19750.0	0.9375	3848.0	1.0
26	28590.0	22069.0	0.925	3531.0	1.0
39	30177.0	22756.0	0.9438	2975.0	1.0
17	28542.0	20366.0	0.8875	4261.0	1.0
13	29196.0	19411.0	0.8875	2551.0	1.0
22	26020.0	19824.0	0.9125	3629.0	1.0
10	27253.0	20415.0	0.9125	3734.0	1.0
15	27270.0	19083.0	0.9	3017.0	1.0
1	29432.0	20209.0	0.8875	3037.0	1.0
14	27482.0	20517.0	0.9125	4018.0	1.0
32	28028.0	20985.0	0.9125	3770.0	1.0
11	27757.0	18839.0	0.9125	2810.0	1.0
18	25539.0	21118.0	0.9313	3987.0	1.0
29	25271.0	19722.0	0.925	3518.0	1.0
5	25267.0	18531.0	0.8938	3626.0	1.0
30	26641.0	22052.0	0.9375	3583.0	1.0
12	28496.0	21169.0	0.925	3508.0	1.0
14	25702.0	21780.0	0.95	2689.0	1.0
8	28372.0	21798.0	0.9125	4093.0	1.0
5	26345.0	19304.0	0.9125	3037.0	1.0
26	27550.0	20485.0	0.9313	2751.0	1.0
25	28842.0	22383.0	0.9437	4223.0	1.0
8	28052.0	22253.0	0.9125	4068.0	1.0
35	28070.0	21580.0	0.9125	5222.0	1.0
12	27032.0	19865.0	0.9313	3545.0	1.0
29	27452.0	19509.0	0.9312	2683.0	1.0
20	27414.0	20096.0	0.8875	3667.0	1.0
21	25361.0	20830.0	0.95	3257.0	1.0
24	30365.0	22056.0	0.9312	3786.0	1.0
29	28246.0	20772.0	0.9062	2922.0	1.0
32	30150.0	21955.0	0.8938	3872.0	1.0
31	30764.0	19552.0	0.8938	3289.0	1.0
4	30429.0	23394.0	0.925	3272.0	1.0
35	28402.0	20218.0	0.9063	3123.0	1.0
29	26797.0	20135.0	0.8813	3236.0	1.0
24	28039.0	21833.0	0.9187	3870.0	1.0
1	30604.0	19915.0	0.875	2884.0	1.0
22	28994.0	21322.0	0.9188	2832.0	1.0
29	27195.0	18833.0	0.8875	3796.0	1.0
34	28868.0	23214.0	0.9125	4830.0	1.0
22	25279.0	20493.0	0.9375	4211.0	1.0
26	27168.0	21838.0	0.9438	4372.0	1.0
32	30194.0	20736.0	0.9188	2935.0	1.0
8	26745.0	20201.0	0.9313	3427.0	1.0
25	26876.0	22052.0	0.95	3532.0	1.0
15	26033.0	20140.0	0.9313	3329.0	1.0
10	28423.0	19118.0	0.8938	2892.0	1.0
6	25187.0	18026.0	0.9125	2494.0	1.0
22	29576.0	18368.0	0.8688	3394.0	1.0
28	27456.0	20503.0	0.9313	2900.0	1.0
22	30092.0	21074.0	0.9188	3080.0	1.0
22	29498.0	21795.0	0.9188	2796.0	1.0
23	30120.0	21925.0	0.9062	3054.0	1.0
30	28129.0	21182.0	0.9063	3257.0	1.0
8	26893.0	19226.0	0.9125	3642.0	1.0
3	28114.0	20859.0	0.9375	2664.0	1.0
32	30699.0	21580.0	0.9188	3345.0	1.0
3	27448.0	18412.0	0.8812	4492.0	1.0
30	29947.0	20580.0	0.8875	3830.0	1.0
22	26390.0	20152.0	0.9375	2779.0	1.0
16	24086.0	18666.0	0.9187	2934.0	1.0
1	26184.0	21030.0	0.9125	4742.0	1.0
33	25766.0	17569.0	0.8875	3374.0	1.0
32	30797.0	21735.0	0.8875	2620.0	1.0
25	24136.0	18246.0	0.8938	4114.0	1.0
5	27512.0	20474.0	0.9188	4594.0	1.0
37	30352.0	22983.0	0.9375	2986.0	1.0
35	26558.0	20704.0	0.925	3692.0	1.0
16	26935.0	18639.0	0.9	3266.0	1.0
17	27713.0	19714.0	0.9188	2518.0	1.0
38	27957.0	20793.0	0.9187	3152.0	1.0
31	29240.0	19608.0	0.9	3156.0	1.0
25	28434.0	22271.0	0.9375	2956.0	1.0
0	27096.0	20818.0	0.925	3424.0	1.0
25	25710.0	20162.0	0.9313	3630.0	1.0
25	29859.0	21777.0	0.9187	3003.0	1.0
15	25930.0	20080.0	0.9313	3280.0	1.0
4	27787.0	19237.0	0.9188	2535.0	1.0
24	28145.0	19267.0	0.8813	3356.0	1.0
24	30181.0	20839.0	0.9062	3159.0	1.0
11	29357.0	21347.0	0.9063	3503.0	1.0
3	29845.0	19080.0	0.8688	2880.0	1.0
39	27110.0	20475.0	0.9188	2438.0	1.0
23	28939.0	19388.0	0.925	3202.0	1.0
32	29631.0	19252.0	0.875	2990.0	1.0
5	27754.0	19299.0	0.8938	2660.0	1.0
23	29495.0	20783.0	0.9188	3320.0	1.0
13	25699.0	18908.0	0.9125	3377.0	1.0
33	26286.0	19600.0	0.9187	3202.0	1.0
8	28947.0	23142.0	0.9187	3598.0	1.0
4	29063.0	21171.0	0.9062	4564.0	1.0
20	25258.0	22158.0	0.95	3394.0	1.0
19	25754.0	22094.0	0.9375	3999.0	1.0
16	26201.0	20102.0	0.9188	3167.0	1.0
20	29277.0	23317.0	0.9375	3757.0	1.0
5	27716.0	21336.0	0.9187	2862.0	1.0
28	26804.0	21887.0	0.9125	3282.0	1.0
12	23276.0	18925.0	0.95	2395.0	1.0
15	27486.0	20503.0	0.9062	3326.0	1.0
13	31343.0	24335.0	0.925	3236.0	1.0
26	27454.0	20310.0	0.9	3088.0	1.0
6	25155.0	22240.0	0.9563	3614.0	1.0
10	28492.0	22235.0	0.9375	2835.0	1.0
12	25576.0	20576.0	0.9563	2666.0	1.0
36	25517.0	20184.0	0.9375	3807.0	1.0
33	28993.0	19881.0	0.875	2745.0	1.0
11	28659.0	19790.0	0.9125	3119.0	1.0
35	28125.0	20989.0	0.9	3930.0	1.0
31	26710.0	21030.0	0.9063	3820.0	1.0
0	28231.0	19897.0	0.9125	2957.0	1.0
23	27272.0	21153.0	0.9125	3175.0	1.0
2	27404.0	21653.0	0.925	3354.0	1.0
27	30379.0	22442.0	0.925	4123.0	1.0
