1209,4,85.01,73.62,83.56,46.08,0.17,100
1219,4,85.01,73.62,80.58,49.81,0.17,100
1228,4,90.70,73.62,79.59,49.72,0.18,100
1237,4,90.74,73.62,77.03,54.47,0.18,100
1247,4,90.74,73.62,84.15,53.69,0.18,100
1256,4,93.16,76.89,90.43,57.62,0.18,100
1266,4,93.16,83.81,84.32,62.42,0.18,100
1276,4,93.16,83.81,79.03,51.88,0.18,100
1286,4,94.91,83.81,89.95,57.34,0.18,100
1296,4,94.91,83.81,77.67,53.65,0.17,100
1305,4,94.91,83.81,78.28,52.40,0.17,100
1315,4,94.91,83.81,79.95,50.52,0.17,100
1324,4,94.91,83.81,76.17,50.80,0.17,100
1334,4,94.91,83.81,75.26,51.33,0.17,100
1344,4,94.91,83.81,72.54,48.63,0.18,100
1353,4,94.91,83.81,77.16,58.03,0.18,100
1363,4,94.91,83.81,82.66,58.87,0.18,100
1373,4,94.91,83.81,81.85,54.15,0.18,100
1383,4,94.91,83.81,93.67,57.02,0.18,100
1393,4,94.91,83.81,88.50,60.43,0.18,100
1403,4,94.91,83.81,88.51,66.83,0.18,100
1412,4,110.40,83.81,110.40,63.99,0.18,100
1421,4,110.40,83.81,86.56,62.90,0.18,100
1431,4,110.40,83.81,77.51,55.66,0.18,100
1440,5,110.40,83.81,96.09,60.11,0.18,100
1450,5,110.40,83.81,96.98,66.32,0.18,100
1460,5,110.40,83.81,88.61,60.35,0.18,100
1469,5,110.40,83.81,93.93,58.77,0.18,100
1478,5,110.40,89.86,86.81,55.10,0.18,100
1488,5,110.40,89.86,98.20,65.97,0.18,100
1497,5,110.40,89.86,87.71,67.90,0.18,100
1506,5,110.40,89.86,84.98,59.36,0.17,100
1516,5,110.40,89.86,88.53,62.11,0.18,100
1525,5,110.40,89.86,103.60,65.60,0.18,100
1534,5,110.40,89.86,97.64,64.40,0.18,100
1544,5,112.89,89.86,95.08,64.39,0.18,100
1553,5,112.89,89.86,95.04,70.74,0.17,100
1563,5,112.89,89.86,98.00,67.92,0.18,100
1573,5,112.89,91.49,100.16,68.32,0.18,100
1582,5,112.89,98.48,107.59,75.65,0.18,100
1591,5,120.76,105.73,107.15,75.96,0.17,100
1601,5,120.76,105.73,116.74,84.13,0.17,100
1611,5,120.76,107.94,111.91,75.76,0.17,100
1621,5,120.76,107.94,104.71,74.66,0.17,100
1631,5,120.76,107.94,112.76,80.23,0.17,100
1641,5,120.76,107.94,100.81,78.66,0.17,100
1651,5,120.76,107.94,112.42,80.08,0.17,100
1661,5,120.76,107.94,108.34,74.53,0.17,100
1671,6,120.76,107.94,103.06,74.08,0.17,100
1681,6,120.76,107.94,104.54,77.33,0.17,100
1691,6,120.76,107.94,102.43,65.92,0.17,100
1701,6,124.40,107.94,107.22,67.82,0.17,100
1711,6,124.40,107.94,106.56,73.42,0.17,100
1721,6,124.40,108.33,93.85,61.98,0.17,100
1731,6,124.40,108.33,113.70,75.19,0.17,100
1741,6,124.40,108.33,119.35,74.06,0.17,100
1751,6,124.40,108.33,100.00,71.15,0.17,100
1761,6,124.40,108.33,110.01,73.18,0.17,100
1771,6,124.40,108.33,106.78,84.33,0.17,100
1780,6,124.40,108.33,115.38,79.19,0.17,100
1790,6,124.40,108.33,112.08,79.27,0.17,100
1800,6,124.40,108.33,111.98,70.45,0.17,100
1810,6,125.26,108.33,110.17,81.24,0.17,100
1820,6,125.26,108.33,111.31,72.79,0.17,100
1830,6,125.26,108.33,107.83,71.39,0.17,100
1840,6,125.26,108.33,97.65,74.65,0.17,100
1850,6,125.26,108.33,109.02,71.30,0.17,100
1860,6,125.26,108.33,106.02,79.76,0.17,100
1870,6,125.26,108.33,106.88,75.36,0.17,100
1880,6,125.26,108.33,103.45,75.41,0.17,100
1890,6,125.26,108.33,113.20,85.12,0.17,100
1900,7,125.26,108.33,123.64,69.24,0.17,100
1910,7,125.26,108.33,109.84,78.96,0.17,100
1920,7,130.02,108.33,116.18,83.67,0.17,100
1930,7,130.02,108.33,115.28,83.86,0.18,100
1940,7,130.02,108.33,122.84,87.52,0.17,100
1950,7,130.02,108.33,127.62,100.25,0.17,100
1959,7,134.24,108.33,133.30,93.89,0.18,100
1968,7,143.15,108.33,134.43,103.59,0.18,100
1978,7,144.36,112.43,129.54,98.60,0.18,100
1988,7,144.36,115.58,133.04,105.27,0.18,100
1998,7,144.36,115.58,128.30,96.31,0.18,100
2008,7,144.36,115.58,128.70,102.41,0.18,100
2018,7,144.36,115.58,126.25,103.99,0.18,100
2028,7,144.36,121.58,132.64,101.60,0.18,100
2038,7,144.36,129.02,132.89,104.23,0.17,100
2048,7,144.36,129.02,133.07,105.80,0.17,100
2058,7,144.36,129.02,135.90,100.00,0.17,100
2068,7,144.36,129.02,126.84,101.97,0.17,100
2077,7,144.36,129.02,121.93,90.97,0.17,100
2086,7,144.36,129.02,127.12,96.44,0.17,100
2092,7,144.36,129.02,121.71,96.56,0.17,100
2098,7,144.36,129.02,124.03,95.25,0.17,100
2104,7,144.36,129.02,129.52,93.45,0.17,100
2110,7,144.36,129.02,134.41,96.96,0.17,100
2115,7,144.36,129.02,128.08,101.44,0.17,100
2121,7,144.36,129.02,132.48,99.32,0.17,100
2127,7,144.36,129.02,131.62,91.89,0.17,100
2133,8,144.36,129.02,132.98,97.65,0.17,100
2139,8,144.36,129.02,137.92,97.40,0.17,100
2145,8,144.36,129.02,137.33,90.72,0.17,100
2151,8,144.36,129.02,139.00,99.56,0.17,100
2157,8,151.04,129.02,130.85,99.78,0.17,100
2163,8,151.04,129.02,137.65,97.35,0.17,100
2170,8,151.04,129.02,142.92,102.82,0.17,100
2176,8,151.04,129.02,147.00,108.80,0.17,100
2182,8,151.04,129.02,132.13,105.29,0.17,100
2188,8,151.04,129.02,142.27,99.43,0.17,100
2194,8,151.04,129.02,125.83,97.59,0.17,100
2200,8,151.04,129.02,141.48,105.67,0.17,100
2206,8,151.04,129.02,134.70,97.20,0.17,100
2212,8,151.04,129.02,133.62,109.00,0.17,100
2217,8,151.04,129.02,141.62,107.26,0.17,100
2223,8,151.04,129.02,139.24,97.30,0.17,100
2229,8,151.04,129.02,133.51,105.99,0.17,100
2235,8,151.04,129.02,144.50,106.57,0.17,100
2240,8,151.04,129.02,131.40,108.43,0.17,100
2246,8,151.04,129.02,131.48,107.74,0.17,100
2253,8,151.04,129.02,132.59,103.99,0.17,100
2259,8,151.04,129.02,132.02,102.51,0.17,100
2265,8,151.04,129.02,135.95,107.53,0.17,100
2271,8,151.04,129.02,136.92,107.01,0.17,100
2277,8,151.04,129.02,145.76,104.06,0.17,100
2283,8,151.04,129.02,137.75,104.26,0.17,100
2289,8,151.04,129.02,132.86,92.70,0.17,100
2295,8,151.04,129.02,133.23,92.72,0.17,100
2301,8,151.04,129.02,141.48,108.22,0.17,100
2307,8,151.04,129.02,132.03,98.23,0.17,100
2313,8,151.04,129.02,129.00,103.97,0.17,100
2318,8,151.04,129.02,134.42,106.85,0.17,100
2324,8,151.04,129.02,138.99,103.66,0.17,100
2330,8,151.04,129.02,132.99,99.13,0.17,100
2337,8,151.04,129.02,138.03,106.22,0.17,100
2343,8,151.04,129.02,133.70,104.76,0.17,100
2348,8,151.04,129.02,145.66,102.97,0.17,100
2354,8,151.04,129.02,140.99,103.66,0.17,100
2360,8,151.04,129.02,143.85,96.04,0.17,100
2366,9,151.04,129.02,142.84,106.83,0.17,100
2372,9,151.04,133.13,140.34,97.69,0.17,100
2378,9,151.04,133.13,137.96,102.94,0.17,100
2384,9,151.04,133.13,135.92,99.85,0.17,100
2390,9,151.04,133.13,135.86,102.87,0.17,100
2396,9,151.04,133.13,140.47,96.97,0.17,100
2402,9,151.04,133.13,138.95,107.10,0.17,100
2408,9,151.04,133.13,147.64,98.49,0.17,100
2414,9,151.04,133.13,133.55,92.63,0.17,100
2421,9,152.89,133.13,144.12,103.44,0.17,100
2427,9,152.89,133.13,139.83,92.85,0.17,100
2432,9,152.89,133.13,145.50,103.42,0.17,100
2438,9,152.89,133.13,149.42,102.68,0.17,100
2444,9,152.89,133.13,143.85,100.86,0.17,100
2449,9,152.89,133.13,146.11,109.29,0.17,100
2455,9,152.89,133.13,140.53,112.50,0.17,100
2461,9,152.89,133.13,144.72,109.68,0.17,100
2467,9,152.89,133.13,144.26,111.92,0.17,100
2472,9,152.89,133.13,133.72,105.90,0.17,100
2478,9,152.89,133.13,139.33,115.38,0.17,100
2484,9,152.89,133.13,135.63,109.82,0.17,100
2490,9,152.89,133.13,138.03,108.32,0.17,100
2496,9,152.89,133.59,142.68,112.43,0.17,100
2502,9,152.89,133.59,144.03,110.00,0.17,100
2509,9,152.89,134.48,136.20,103.11,0.17,100
2515,9,152.89,134.48,141.00,108.80,0.17,100
2521,9,152.89,134.48,141.68,108.09,0.17,100
2527,9,152.89,134.48,137.64,101.28,0.17,100
2533,9,152.89,134.48,139.59,100.05,0.17,100
2539,9,152.89,134.48,141.65,109.80,0.17,100
2545,9,152.89,134.77,140.97,102.45,0.17,100
2551,9,152.89,134.77,137.87,104.31,0.17,100
2557,9,152.89,134.77,143.12,105.58,0.17,100
2563,9,152.89,134.77,135.78,105.66,0.17,100
2569,9,152.89,134.77,144.19,101.48,0.17,100
2575,9,152.89,134.77,143.18,88.46,0.17,100
2581,9,152.89,134.94,148.91,93.88,0.17,100
2587,9,156.23,134.94,146.22,101.48,0.17,100
2594,9,156.23,134.94,152.81,101.99,0.17,100
2600,10,156.23,134.94,139.03,96.03,0.17,100
2606,10,156.23,134.94,134.86,94.20,0.17,100
2612,10,156.23,134.94,141.28,98.26,0.17,100
2618,10,156.23,134.94,142.03,100.10,0.17,100
2624,10,156.23,134.94,148.97,104.06,0.17,100
2630,10,156.23,138.08,144.76,98.33,0.17,100
2636,10,156.23,138.08,152.67,94.93,0.17,100
2642,10,156.23,138.08,140.82,100.44,0.17,100
2648,10,156.23,138.08,146.41,107.78,0.17,100
2654,10,157.54,138.08,149.56,108.22,0.17,100
2660,10,157.54,138.08,143.90,106.33,0.17,100
2666,10,157.54,138.08,149.69,112.35,0.17,100
2672,10,157.54,138.08,149.03,101.38,0.17,100
2680,10,157.54,138.08,144.22,111.53,0.17,100
2686,10,163.75,138.08,146.85,113.48,0.17,100
2692,10,163.75,138.08,159.22,127.46,0.17,100
2697,10,165.66,138.08,149.74,120.58,0.17,100
2703,10,165.66,138.08,150.23,117.55,0.17,100
2709,10,165.66,138.08,160.24,114.67,0.17,100
2715,10,165.66,138.08,151.77,115.65,0.17,100
2721,10,165.66,138.08,161.40,126.31,0.17,100
2727,10,165.66,138.08,156.81,120.56,0.17,100
2733,10,165.66,138.08,154.26,114.24,0.17,100
2739,10,165.66,138.08,153.32,109.47,0.17,100
2745,10,165.66,141.38,151.85,118.50,0.17,100
2751,10,166.86,142.95,160.65,115.97,0.17,100
2756,10,166.86,142.95,154.19,123.98,0.17,100
2764,10,167.66,142.95,161.58,115.06,0.17,100
2770,10,168.97,146.73,159.15,110.30,0.17,100
2776,10,168.97,146.73,164.28,113.73,0.17,100
2782,10,168.97,146.73,166.48,102.62,0.17,100
2788,10,168.97,146.73,157.38,104.35,0.17,100
2794,10,168.97,146.73,156.74,108.68,0.17,100
2800,10,168.97,146.73,149.22,91.54,0.17,100
2806,10,168.97,146.73,145.72,100.16,0.17,100
2812,10,168.97,146.73,159.45,100.27,0.17,100
2818,10,168.97,146.73,146.31,105.26,0.17,100
2824,10,168.97,146.73,148.05,102.01,0.17,100
2830,10,168.97,146.73,144.11,116.33,0.17,100
2836,11,168.97,146.73,145.54,106.00,0.17,100
2842,11,168.97,146.73,151.94,105.66,0.17,100
2849,11,168.97,146.73,146.22,108.46,0.17,100
2855,11,168.97,146.73,152.50,101.84,0.17,100
2861,11,168.97,146.73,155.54,111.88,0.17,100
2867,11,168.97,146.73,151.37,111.82,0.17,100
2872,11,168.97,146.73,151.17,112.83,0.17,100
2878,11,168.97,146.73,153.84,110.73,0.17,100
2884,11,168.97,146.73,152.39,115.67,0.17,100
2890,11,168.97,146.73,154.84,107.17,0.17,100
2896,11,168.97,146.73,147.75,121.66,0.17,100
2902,11,168.97,146.73,153.58,108.29,0.17,100
2908,11,168.97,146.73,155.00,103.01,0.17,100
2913,11,168.97,146.73,146.52,111.36,0.17,100
2919,11,168.97,146.73,150.54,120.40,0.17,100
2925,11,168.97,146.73,154.68,111.51,0.17,100
2932,11,168.97,146.73,156.78,103.96,0.17,100
2939,11,168.97,147.46,155.89,115.82,0.17,100
2945,11,168.97,147.46,152.33,102.19,0.17,100
2951,11,170.08,147.46,170.08,108.85,0.17,100
2957,11,170.08,147.46,154.23,104.39,0.17,100
2963,11,170.08,147.46,157.35,102.41,0.17,100
2969,11,170.08,147.46,150.80,109.13,0.17,100
2975,11,170.08,147.46,144.62,99.60,0.17,100
2981,11,170.08,147.46,139.49,96.83,0.17,100
2986,11,170.08,147.46,158.87,106.63,0.17,100
2992,11,170.08,147.46,134.73,88.14,0.17,100
2998,11,170.08,147.46,138.78,90.18,0.17,100
3004,11,170.08,147.46,146.88,103.05,0.17,100
3010,11,170.08,147.46,140.78,94.65,0.17,100
3017,11,170.08,147.46,145.23,88.66,0.17,100
3023,11,170.08,147.46,141.48,87.54,0.17,100
3029,11,170.08,147.46,129.94,90.58,0.17,100
3035,11,170.08,147.46,129.95,89.29,0.17,100
3041,11,170.08,147.46,135.73,96.39,0.17,100
3047,11,170.08,147.46,134.37,101.37,0.17,100
3053,11,170.08,147.46,137.64,89.17,0.17,100
3058,11,170.08,147.46,138.33,109.61,0.17,100
3064,12,170.08,147.46,142.89,95.77,0.17,100
3070,12,170.08,147.46,137.62,91.86,0.17,100
3076,12,170.08,147.46,139.12,94.12,0.17,100
3082,12,170.08,147.46,146.00,108.64,0.17,100
3088,12,170.08,147.46,138.74,93.07,0.17,100
3094,12,170.08,147.46,144.29,106.73,0.17,100
3100,12,170.08,147.46,146.50,101.66,0.17,100
3107,12,170.08,147.46,139.87,102.86,0.17,100
3113,12,170.08,147.46,139.25,105.78,0.17,100
3119,12,170.08,147.46,140.72,95.87,0.17,100
3125,12,170.08,147.46,140.49,102.10,0.17,100
3131,12,170.08,147.46,135.44,102.01,0.17,100
3137,12,170.08,147.46,138.44,104.44,0.17,100
3143,12,170.08,147.46,140.55,100.10,0.17,100
3149,12,170.08,147.46,144.29,97.09,0.17,100
3155,12,170.08,147.46,140.90,103.23,0.17,100
3160,12,170.08,147.46,138.23,102.47,0.17,100
3166,12,170.08,147.46,134.77,101.17,0.17,100
3172,12,170.08,147.46,144.96,109.20,0.17,100
3178,12,170.08,147.46,134.85,94.51,0.17,100
3184,12,170.08,147.46,147.35,108.85,0.17,100
3192,12,170.08,147.46,134.86,106.11,0.17,100
3198,12,170.08,147.46,139.20,107.89,0.17,100
3204,12,170.08,147.46,140.18,99.74,0.17,100
3210,12,170.08,147.46,146.22,104.02,0.17,100
3216,12,170.08,147.46,153.79,110.67,0.17,100
3222,12,170.08,147.46,135.07,110.21,0.17,100
3228,12,170.08,147.46,144.46,116.14,0.17,100
3234,12,170.08,147.46,137.60,94.72,0.17,100
3240,12,170.08,147.46,138.30,108.32,0.17,100
3246,12,170.08,147.46,137.98,109.50,0.17,100
3252,12,170.08,147.46,141.73,109.07,0.17,100
3257,12,170.08,147.46,142.27,118.90,0.17,100
3263,12,170.08,147.46,140.05,113.42,0.17,100
3269,12,170.08,147.46,151.29,114.49,0.17,100
3276,12,170.08,147.46,146.29,115.31,0.17,100
3282,12,170.08,147.46,141.52,106.34,0.18,100
3288,12,170.08,147.46,141.33,109.99,0.18,100
3294,12,170.08,147.46,147.34,110.09,0.18,100
3300,13,170.08,147.46,156.93,117.20,0.18,100
3306,13,170.08,147.46,145.62,112.35,0.18,100
3312,13,170.08,147.46,144.45,99.16,0.18,100
3318,13,170.08,147.46,155.37,117.85,0.18,100
3324,13,170.08,147.46,152.75,111.89,0.18,100
3329,13,170.08,147.46,152.28,101.77,0.18,100
3334,13,170.08,147.46,151.83,115.18,0.18,100
3340,13,170.08,147.46,157.05,117.05,0.18,100
3346,13,170.08,147.46,150.47,119.65,0.18,100
3352,13,170.08,147.46,149.95,105.38,0.17,100
3360,13,170.08,147.46,154.72,105.66,0.17,100
3366,13,170.08,147.46,155.44,119.31,0.17,100
3372,13,170.08,147.46,163.22,116.91,0.18,100
3377,13,170.08,147.46,147.38,116.93,0.17,100
3383,13,170.08,147.46,158.52,114.69,0.17,100
3389,13,170.08,147.46,165.46,107.42,0.17,100
3395,13,170.08,147.46,153.74,105.02,0.17,100
3401,13,170.08,147.46,153.97,112.55,0.17,100
3407,13,170.08,147.46,151.86,96.93,0.17,100
3413,13,170.08,147.46,152.60,109.89,0.17,100
3419,13,170.08,147.46,150.56,111.96,0.17,100
3425,13,170.08,147.46,147.08,108.63,0.17,100
3431,13,170.08,147.46,149.76,116.07,0.17,100
3438,13,170.08,147.46,145.66,110.96,0.17,100
3445,13,170.08,147.46,153.17,104.84,0.17,100
3451,13,170.08,147.46,148.10,105.69,0.17,100
3457,13,170.08,147.46,154.96,102.02,0.17,100
3463,13,170.08,147.46,144.87,108.40,0.17,100
3468,13,170.08,147.46,142.01,104.84,0.17,100
3474,13,170.08,147.46,148.11,104.47,0.17,100
3480,13,170.08,147.46,145.17,108.07,0.17,100
3486,13,170.08,147.46,150.38,109.81,0.17,100
3492,13,170.08,147.46,158.01,101.97,0.17,100
3498,13,170.08,147.46,154.41,106.47,0.17,100
3504,13,170.08,147.46,165.45,110.88,0.17,100
3510,13,170.08,147.46,151.92,110.21,0.17,100
3516,13,170.08,147.46,156.19,114.45,0.17,100
3522,13,170.08,147.46,150.61,110.28,0.17,100
3529,14,170.08,147.46,153.70,114.83,0.17,100
3535,14,170.08,147.46,160.07,116.28,0.17,100
3541,14,170.08,147.46,156.37,114.40,0.17,100
3547,14,170.08,147.46,145.42,117.38,0.17,100
3552,14,170.08,147.46,149.34,118.11,0.17,100
3558,14,170.08,147.46,152.00,112.46,0.17,100
3564,14,170.08,147.46,156.38,112.03,0.17,100
3570,14,170.08,147.46,151.21,113.25,0.17,100
3576,14,170.08,147.46,153.47,117.83,0.17,100
3582,14,170.08,147.46,153.04,114.69,0.17,100
3588,14,170.08,147.46,150.71,111.30,0.17,100
3594,14,170.08,147.46,156.90,119.66,0.17,100
3600,14,170.08,147.46,158.99,120.70,0.17,100
3606,14,170.08,147.46,153.47,109.90,0.17,100
3613,14,170.08,147.46,157.36,111.69,0.17,100
3619,14,170.08,147.46,146.38,105.63,0.17,100
3625,14,170.08,147.46,150.08,111.77,0.17,100
3631,14,170.08,147.46,156.99,115.14,0.17,100
3637,14,170.08,147.46,155.73,114.62,0.17,100
3643,14,170.08,147.46,151.65,102.57,0.17,100
3649,14,170.08,147.46,161.76,104.23,0.17,100
3655,14,170.08,147.46,145.27,111.71,0.17,100
3661,14,170.08,147.46,152.22,104.76,0.17,100
3666,14,170.08,147.46,161.81,108.95,0.17,100
3672,14,170.08,147.46,149.89,112.18,0.17,100
3678,14,170.08,147.46,150.56,117.25,0.17,100
3684,14,170.08,147.46,148.71,102.76,0.17,100
3689,14,170.08,147.46,146.51,101.81,0.17,100
3696,14,170.08,147.46,143.45,111.65,0.17,100
3702,14,170.08,147.46,148.96,111.28,0.17,100
3708,14,170.08,147.46,141.69,112.90,0.17,100
3714,14,170.08,147.46,155.00,116.19,0.17,100
3720,14,170.08,147.46,156.97,121.37,0.17,100
3726,14,170.08,147.46,157.02,105.66,0.17,100
3732,14,170.08,147.46,160.34,114.32,0.17,100
3738,14,170.08,147.46,156.63,112.94,0.17,100
3744,14,170.08,147.46,157.54,106.99,0.17,100
3750,14,170.08,147.46,163.39,112.73,0.17,100
3756,14,170.08,147.46,145.18,107.77,0.17,100
3762,15,170.08,147.46,148.88,107.66,0.17,100
3768,15,170.08,147.46,155.17,109.74,0.17,100
3774,15,170.08,147.46,143.27,100.37,0.17,100
3782,15,170.08,147.46,148.07,116.93,0.17,100
3788,15,170.08,147.46,152.39,108.53,0.17,100
3793,15,170.08,147.46,139.71,106.40,0.17,100
3799,15,170.08,147.46,152.32,114.00,0.17,100
3805,15,170.08,147.46,157.35,105.48,0.17,100
3811,15,170.08,147.46,155.19,114.15,0.17,100
3817,15,170.08,147.46,144.38,105.66,0.17,100
3823,15,170.08,147.46,144.49,112.17,0.17,100
3828,15,170.08,147.46,152.98,115.48,0.17,100
3834,15,170.08,147.46,143.58,101.99,0.17,100
3840,15,170.08,147.46,153.47,104.96,0.17,100
3846,15,170.08,147.46,148.76,107.42,0.17,100
3852,15,170.08,147.46,128.67,97.57,0.17,100
3858,15,170.08,147.46,145.43,98.03,0.17,100
3866,15,170.08,147.46,143.12,104.55,0.17,100
3872,15,170.08,147.46,131.37,101.45,0.17,100
3878,15,170.08,147.46,143.15,108.29,0.17,100
3884,15,170.08,147.46,135.77,101.46,0.17,100
3890,15,170.08,147.46,135.70,108.98,0.17,100
3896,15,170.08,147.46,132.78,110.33,0.17,100
3902,15,170.08,147.46,146.50,110.67,0.17,100
3908,15,170.08,147.46,146.41,110.23,0.17,100
3914,15,170.08,147.46,153.71,113.52,0.17,100
3920,15,170.08,147.46,148.79,104.86,0.17,100
3926,15,170.08,147.46,136.68,104.85,0.17,100
3932,15,170.08,147.46,140.73,105.07,0.17,100
3938,15,170.08,147.46,139.03,114.66,0.17,100
3944,15,170.08,147.46,144.21,111.47,0.17,100
3951,15,170.08,147.46,140.07,101.62,0.17,100
3957,15,170.08,147.46,134.85,107.11,0.17,100
3963,15,170.08,147.46,141.70,102.78,0.17,100
3969,15,170.08,147.46,138.11,104.93,0.18,100
3975,15,170.08,147.46,130.77,100.79,0.18,100
3981,15,170.08,147.46,136.76,101.98,0.18,100
3987,15,170.08,147.46,142.74,110.97,0.18,100
3993,16,170.08,147.46,138.78,105.49,0.17,100
3999,16,170.08,147.46,143.23,109.75,0.18,100
4005,16,170.08,147.46,147.56,114.18,0.18,100
4011,16,170.08,147.46,147.09,111.31,0.18,100
4017,16,170.08,147.46,147.47,107.01,0.18,100
4023,16,170.08,147.46,150.52,107.38,0.18,100
4029,16,170.08,147.46,150.30,106.51,0.18,100
4035,16,170.08,147.46,152.23,105.57,0.18,100
4042,16,170.08,147.46,157.93,108.28,0.18,100
4048,16,170.08,147.46,146.13,117.27,0.18,100
4054,16,170.08,147.46,154.53,110.39,0.18,100
4060,16,170.08,147.46,162.91,126.62,0.18,100
4066,16,170.08,147.46,146.80,115.91,0.18,100
4072,16,170.08,147.46,149.66,116.27,0.18,100
4078,16,170.08,147.46,145.38,110.82,0.18,100
4084,16,170.08,147.46,161.59,112.96,0.18,100
4090,16,170.08,147.46,150.05,112.94,0.18,100
4096,16,170.08,147.46,155.68,102.84,0.18,100
4102,16,170.08,147.46,142.46,110.40,0.18,100
4108,16,170.08,147.46,146.01,100.94,0.18,100
4114,16,170.08,147.46,146.07,109.21,0.18,100
4121,16,170.08,147.46,152.45,108.63,0.18,100
4129,16,170.08,147.46,140.29,113.80,0.18,100
4135,16,170.08,147.46,145.08,113.66,0.18,100
4141,16,170.08,147.46,150.30,108.60,0.18,100
4147,16,170.08,147.46,150.38,115.37,0.18,100
4153,16,170.08,147.46,144.35,113.07,0.18,100
4159,16,170.08,147.46,148.49,112.67,0.18,100
4165,16,170.08,147.46,148.90,101.55,0.18,100
