23,0,-6.46,-7.44,-7.36,-9.74,0.13,100
43,0,-6.46,-6.91,-6.76,-11.17,0.13,100
63,0,-5.42,-6.25,-5.42,-7.86,0.14,100
81,0,0.08,-3.75,-1.11,-5.98,0.14,100
98,0,3.49,-0.28,2.27,-5.56,0.14,100
114,0,5.11,2.92,3.76,-2.67,0.14,100
129,0,5.30,3.41,4.83,-2.75,0.14,100
144,0,6.36,3.41,5.04,0.42,0.14,100
158,0,6.61,3.41,4.46,-1.18,0.15,100
171,0,6.61,3.41,5.83,-1.64,0.15,100
186,0,6.61,3.41,4.72,-2.12,0.15,100
204,0,7.63,3.46,6.90,-2.54,0.15,100
218,0,8.95,4.79,4.93,-0.56,0.15,100
233,0,8.95,4.98,6.63,0.37,0.15,100
247,0,8.95,5.15,7.92,-4.96,0.15,100
261,0,9.93,5.94,9.00,2.19,0.15,100
278,0,10.45,6.20,8.11,3.50,0.15,100
292,0,12.00,6.94,12.00,0.78,0.15,100
306,0,14.02,6.94,11.25,2.85,0.15,100
321,0,15.10,8.01,15.10,5.09,0.15,100
336,0,15.15,9.15,15.05,4.68,0.16,100
350,0,17.40,9.39,15.64,6.94,0.16,100
364,0,20.22,10.83,12.56,6.54,0.16,100
378,0,20.22,10.83,18.37,6.38,0.16,100
392,0,20.22,10.83,14.92,6.50,0.16,100
409,0,20.22,11.21,15.10,1.54,0.16,100
423,0,20.22,11.21,14.99,5.72,0.16,100
436,0,20.22,11.21,13.76,4.85,0.16,100
448,0,20.22,11.21,14.83,4.07,0.16,100
460,0,20.22,11.21,15.03,4.39,0.16,100
472,0,21.82,12.83,14.24,2.52,0.16,100
482,0,21.82,12.86,18.09,3.32,0.16,100
497,0,21.82,12.86,15.69,4.08,0.16,100
508,0,21.82,13.26,17.38,2.71,0.16,100
522,0,21.82,13.26,18.98,5.06,0.16,100
536,0,21.82,13.26,18.62,3.29,0.16,100
548,0,21.82,14.59,17.35,6.51,0.16,100
561,0,21.82,14.59,17.30,-5.51,0.16,100
574,0,21.82,14.59,13.81,1.04,0.17,100
591,0,21.82,14.59,12.88,3.02,0.16,100
604,1,21.82,14.59,17.45,2.20,0.17,100
618,1,21.82,14.59,14.82,3.45,0.17,100
632,1,21.82,14.59,18.54,1.48,0.17,100
646,1,21.82,14.59,17.58,4.30,0.17,100
660,1,21.82,14.59,16.93,-0.97,0.17,100
673,1,21.82,14.59,17.54,2.64,0.17,100
689,1,21.82,14.59,15.58,4.66,0.17,100
702,1,21.82,14.59,18.50,8.03,0.17,100
714,1,21.82,14.59,16.68,5.73,0.17,100
728,1,23.90,14.59,16.57,5.57,0.17,100
743,1,23.90,14.59,14.01,7.89,0.17,100
757,1,23.90,14.59,19.83,7.24,0.17,100
772,1,23.90,14.59,17.60,6.59,0.16,100
784,1,23.90,14.59,18.45,3.56,0.17,100
802,1,23.90,14.59,19.16,4.16,0.17,100
815,1,23.90,14.59,17.50,2.84,0.17,100
829,1,23.90,14.59,16.66,6.71,0.17,100
844,1,23.90,16.30,17.71,5.04,0.17,100
858,1,23.90,16.30,18.79,5.30,0.17,100
869,1,23.90,16.30,21.20,-2.08,0.17,100
879,1,23.90,16.30,17.97,6.12,0.17,100
891,1,23.90,16.30,18.67,7.19,0.17,100
904,1,23.90,16.30,21.11,8.06,0.17,100
918,1,23.90,17.31,19.30,6.80,0.17,100
930,1,23.90,17.31,19.34,9.99,0.17,100
944,1,23.90,17.31,19.88,7.28,0.17,100
957,1,23.90,17.31,20.61,8.76,0.17,100
970,1,23.90,17.31,22.49,5.08,0.17,100
987,1,23.90,17.31,19.24,9.49,0.17,100
1002,1,23.90,17.31,20.69,10.89,0.17,100
1016,1,23.90,17.31,20.12,8.61,0.17,100
1029,1,23.90,17.31,20.97,7.68,0.17,100
1043,1,23.90,21.29,18.28,10.02,0.17,100
1056,1,23.90,21.29,23.22,10.52,0.17,100
1069,1,31.06,22.84,26.49,17.35,0.17,100
1081,1,33.47,24.41,27.95,15.32,0.17,100
1094,1,37.59,24.41,36.01,18.01,0.17,100
1105,1,38.54,30.54,31.36,15.27,0.17,100
1115,1,38.54,30.54,34.90,18.02,0.17,100
1125,1,39.31,30.54,30.66,18.41,0.17,100
1135,2,39.89,30.54,35.86,19.48,0.17,100
1145,2,40.93,34.17,38.23,13.04,0.17,100
1156,2,44.90,34.17,38.96,20.33,0.17,100
1167,2,44.90,34.17,33.42,17.06,0.17,100
1176,2,44.90,34.17,40.95,16.61,0.17,100
1184,2,44.90,34.17,40.21,16.03,0.17,100
1194,2,44.90,34.17,36.38,22.27,0.17,100
1203,2,44.90,34.17,34.43,17.19,0.17,100
1211,2,44.90,34.17,40.76,22.24,0.17,100
1220,2,44.90,34.17,37.17,19.73,0.17,100
1230,2,46.17,34.17,46.17,24.85,0.17,100
1240,2,46.17,34.17,33.92,20.96,0.17,100
1250,2,46.17,34.17,37.48,22.24,0.17,100
1259,2,46.17,34.17,36.99,19.95,0.17,100
1268,2,46.17,34.17,38.23,19.52,0.17,100
1278,2,46.17,34.17,35.53,21.74,0.17,100
1289,2,46.17,34.17,39.07,20.39,0.17,100
1301,2,46.17,34.17,33.76,16.45,0.17,100
1310,2,46.17,34.17,33.57,15.57,0.17,100
1320,2,46.17,34.17,37.15,21.76,0.17,100
1330,2,46.17,34.17,34.92,20.81,0.17,100
1341,2,46.17,34.17,40.52,20.95,0.17,100
1351,2,46.17,34.17,37.12,21.37,0.17,100
1361,2,46.17,34.17,38.29,22.17,0.17,100
1371,2,46.17,34.17,43.47,23.83,0.17,100
1380,2,46.17,34.17,40.80,20.46,0.17,100
1390,2,46.17,34.17,35.31,17.80,0.17,100
1399,2,46.17,34.17,42.60,21.19,0.17,100
1409,2,46.61,34.60,44.00,29.51,0.17,100
1419,2,46.61,36.49,39.96,24.35,0.17,100
