,corr_n_steps,noise_level,Trial,Reward,steps_taken
0,1.0,0.01,0.0,241.88656194211944,290.0
1,1.0,0.01,1.0,937.4952107816498,1000.0
2,1.0,0.01,2.0,898.4450249902802,1000.0
3,1.0,0.01,3.0,954.2714071703522,1000.0
4,1.0,0.01,4.0,868.3447775363747,1000.0
5,1.0,0.01,5.0,923.6298516057432,1000.0
6,1.0,0.01,6.0,969.8287100214802,1000.0
7,1.0,0.01,7.0,936.2290906913477,1000.0
8,1.0,0.01,8.0,961.124001613367,1000.0
9,1.0,0.01,9.0,940.2836602502284,1000.0
10,1.0,0.07,0.0,924.5768155508267,1000.0
11,1.0,0.07,1.0,860.3997136515754,1000.0
12,1.0,0.07,2.0,965.4050619635018,1000.0
13,1.0,0.07,3.0,922.0862101099337,1000.0
14,1.0,0.07,4.0,922.3252990186447,1000.0
15,1.0,0.07,5.0,937.8818692743371,1000.0
16,1.0,0.07,6.0,975.2352451643164,1000.0
17,1.0,0.07,7.0,934.9878192480246,1000.0
18,1.0,0.07,8.0,950.1077879411896,1000.0
19,1.0,0.07,9.0,968.4721279849473,1000.0
20,1.0,0.13,0.0,909.4419788937957,1000.0
21,1.0,0.13,1.0,900.9878704193834,1000.0
22,1.0,0.13,2.0,964.6622670930446,1000.0
23,1.0,0.13,3.0,910.2273410127309,1000.0
24,1.0,0.13,4.0,901.4974561220733,1000.0
25,1.0,0.13,5.0,936.1529744163854,1000.0
26,1.0,0.13,6.0,975.4195274552476,1000.0
27,1.0,0.13,7.0,847.4672191112404,1000.0
28,1.0,0.13,8.0,878.3893160519292,1000.0
29,1.0,0.13,9.0,958.1722693397023,1000.0
30,1.0,0.19000000000000003,0.0,795.8061850916783,1000.0
31,1.0,0.19000000000000003,1.0,751.449457786417,1000.0
32,1.0,0.19000000000000003,2.0,660.1276488292206,825.0
33,1.0,0.19000000000000003,3.0,839.0089710641623,1000.0
34,1.0,0.19000000000000003,4.0,874.2216886630922,1000.0
35,1.0,0.19000000000000003,5.0,885.321669691999,1000.0
36,1.0,0.19000000000000003,6.0,854.675655770654,1000.0
37,1.0,0.19000000000000003,7.0,907.2485665796194,1000.0
38,1.0,0.19000000000000003,8.0,899.0852669657543,1000.0
39,1.0,0.19000000000000003,9.0,887.3019169292093,1000.0
40,1.0,0.25,0.0,837.7093913506251,1000.0
41,1.0,0.25,1.0,787.7769397185475,1000.0
42,1.0,0.25,2.0,741.9249433725781,1000.0
43,1.0,0.25,3.0,784.2596806549918,1000.0
44,1.0,0.25,4.0,825.1134128788908,1000.0
45,1.0,0.25,5.0,863.5257027571788,1000.0
46,1.0,0.25,6.0,723.879421556725,1000.0
47,1.0,0.25,7.0,792.810913375346,1000.0
48,1.0,0.25,8.0,838.9992293144169,1000.0
49,1.0,0.25,9.0,890.7880242711472,1000.0
50,1.0,0.31000000000000005,0.0,133.6024943700395,174.0
51,1.0,0.31000000000000005,1.0,208.84346364785597,200.0
52,1.0,0.31000000000000005,2.0,766.4017796628395,1000.0
53,1.0,0.31000000000000005,3.0,829.0538977317628,1000.0
54,1.0,0.31000000000000005,4.0,260.61265776656364,303.0
55,1.0,0.31000000000000005,5.0,786.9825802088526,1000.0
56,1.0,0.31000000000000005,6.0,831.1244566346795,1000.0
57,1.0,0.31000000000000005,7.0,547.0207133528238,673.0
58,1.0,0.31000000000000005,8.0,704.0060851945527,919.0
59,1.0,0.31000000000000005,9.0,383.7502600352527,439.0
60,1.0,0.37000000000000005,0.0,699.1389859717965,1000.0
61,1.0,0.37000000000000005,1.0,791.3559400191225,1000.0
62,1.0,0.37000000000000005,2.0,776.4835098203839,1000.0
63,1.0,0.37000000000000005,3.0,731.7484497019395,1000.0
64,1.0,0.37000000000000005,4.0,638.0735744858175,1000.0
65,1.0,0.37000000000000005,5.0,403.9769606900081,491.0
66,1.0,0.37000000000000005,6.0,763.005334833797,1000.0
