Id	Weibull Discovery Time	Discovery Time	Fraction Discovery	Information Time	Fraction Information
33	33274.0	22358.0	0.9	3089.0	1.0
34	24363.0	18610.0	0.925	2868.0	1.0
1	29071.0	21160.0	0.9062	2592.0	1.0
22	24005.0	18580.0	0.9188	3110.0	1.0
6	23718.0	20075.0	0.9625	2677.0	1.0
36	25329.0	20474.0	0.925	3874.0	1.0
39	21058.0	18178.0	0.9625	2228.0	1.0
4	24598.0	17846.0	0.9188	3290.0	1.0
21	22164.0	19132.0	0.9437	2054.0	1.0
33	23633.0	19853.0	0.9625	2881.0	1.0
2	20142.0	17288.0	0.9375	2778.0	1.0
12	23488.0	19392.0	0.9437	2804.0	1.0
33	21224.0	17846.0	0.9563	2487.0	1.0
34	17133.0	14976.0	0.9563	1995.0	1.0
10	24951.0	20411.0	0.9313	3300.0	1.0
32	28984.0	17856.0	0.8625	3051.0	1.0
32	23235.0	18778.0	0.9375	4075.0	1.0
6	25880.0	20682.0	0.9375	2839.0	1.0
35	22596.0	19872.0	0.9438	3000.0	1.0
3	20981.0	15489.0	0.9313	2051.0	1.0
19	22535.0	17423.0	0.9375	3407.0	1.0
20	18863.0	16619.0	0.9563	2241.0	1.0
16	27747.0	21355.0	0.9188	3288.0	1.0
29	26242.0	19533.0	0.9313	3087.0	1.0
27	23599.0	19762.0	0.9375	2620.0	1.0
6	24167.0	18698.0	0.925	2508.0	1.0
17	22554.0	18848.0	0.9562	2526.0	1.0
10	19469.0	19020.0	0.9688	2684.0	1.0
38	18252.0	16348.0	0.9438	2932.0	1.0
36	21786.0	17392.0	0.9375	2593.0	1.0
33	20562.0	15118.0	0.9188	2306.0	1.0
15	16632.0	15158.0	0.95	1936.0	1.0
13	22364.0	17826.0	0.9625	1941.0	1.0
9	18548.0	14081.0	0.9313	2176.0	1.0
23	32562.0	22194.0	0.9062	3045.0	1.0
30	24046.0	19737.0	0.9313	2543.0	1.0
32	26354.0	20886.0	0.9188	3344.0	1.0
15	22027.0	17271.0	0.9313	2984.0	1.0
15	29478.0	19962.0	0.8812	3837.0	1.0
29	27755.0	18590.0	0.9	2976.0	1.0
36	25574.0	22054.0	0.95	2843.0	1.0
7	22263.0	17148.0	0.925	2672.0	1.0
1	24019.0	19063.0	0.9313	2612.0	1.0
37	27446.0	18417.0	0.9062	3201.0	1.0
27	21743.0	16972.0	0.9125	3258.0	1.0
33	30878.0	23131.0	0.925	3289.0	1.0
