,corr_n_steps,noise_level,Trial,Reward,steps_taken
0,1.0,0.01,0.0,34.15152885292481,34.0
1,1.0,0.01,1.0,894.7379789035757,1000.0
2,1.0,0.01,2.0,895.5698892576141,1000.0
3,1.0,0.01,3.0,36.979633089136044,36.0
4,1.0,0.01,4.0,857.9396682152238,1000.0
5,1.0,0.01,5.0,42.87921691959635,41.0
6,1.0,0.01,6.0,35.64366678145742,37.0
7,1.0,0.01,7.0,908.4287108536425,1000.0
8,1.0,0.01,8.0,897.3778898226805,1000.0
9,1.0,0.01,9.0,30.192705936879793,32.0
10,1.0,0.07,0.0,35.16286230822007,34.0
11,1.0,0.07,1.0,770.6657339472171,1000.0
12,1.0,0.07,2.0,894.5892597303056,1000.0
13,1.0,0.07,3.0,35.31019989267952,35.0
14,1.0,0.07,4.0,850.8633445147254,1000.0
15,1.0,0.07,5.0,42.48676502067391,40.0
16,1.0,0.07,6.0,39.041039513639404,39.0
17,1.0,0.07,7.0,42.0156483222221,38.0
18,1.0,0.07,8.0,904.6875726410482,1000.0
19,1.0,0.07,9.0,30.859168236309785,33.0
20,1.0,0.13,0.0,34.35947704734864,34.0
21,1.0,0.13,1.0,897.954604029069,1000.0
22,1.0,0.13,2.0,889.3015024389175,1000.0
23,1.0,0.13,3.0,35.27502113011724,36.0
24,1.0,0.13,4.0,94.81283688382976,108.0
25,1.0,0.13,5.0,42.734083597932475,41.0
26,1.0,0.13,6.0,36.683018791487854,37.0
27,1.0,0.13,7.0,42.4255135151936,39.0
28,1.0,0.13,8.0,888.841632689781,1000.0
29,1.0,0.13,9.0,33.156829384718726,35.0
30,1.0,0.19000000000000003,0.0,35.01118767575099,35.0
31,1.0,0.19000000000000003,1.0,174.84077124749453,169.0
32,1.0,0.19000000000000003,2.0,889.5775330128184,1000.0
33,1.0,0.19000000000000003,3.0,35.71920897076488,36.0
34,1.0,0.19000000000000003,4.0,847.9659075589888,1000.0
35,1.0,0.19000000000000003,5.0,42.59367808208481,41.0
36,1.0,0.19000000000000003,6.0,32.199360808746135,34.0
37,1.0,0.19000000000000003,7.0,43.55980478906423,40.0
38,1.0,0.19000000000000003,8.0,880.0864083627641,1000.0
39,1.0,0.19000000000000003,9.0,30.178881692682623,33.0
40,1.0,0.25,0.0,34.42992571142532,37.0
41,1.0,0.25,1.0,892.6428663186936,1000.0
42,1.0,0.25,2.0,891.3509735837787,1000.0
43,1.0,0.25,3.0,34.12848644890619,36.0
44,1.0,0.25,4.0,82.0735397710058,90.0
45,1.0,0.25,5.0,38.8221170201723,39.0
46,1.0,0.25,6.0,34.61213435216341,36.0
47,1.0,0.25,7.0,886.549535737985,1000.0
48,1.0,0.25,8.0,874.890433544993,1000.0
49,1.0,0.25,9.0,31.287555030309885,35.0
50,1.0,0.31000000000000005,0.0,34.20486621435994,38.0
