Id	Weibull Discovery Time	Discovery Time	Fraction Discovery	Information Time	Fraction Information
20	23515.0	19599.0	0.9313	3015.0	1.0
9	26376.0	20833.0	0.9125	2791.0	1.0
28	25033.0	21661.0	0.9375	4137.0	1.0
25	26812.0	20527.0	0.9187	3656.0	1.0
13	24300.0	19665.0	0.9375	3413.0	1.0
38	23132.0	17209.0	0.8938	2845.0	1.0
17	22713.0	18351.0	0.9625	2762.0	1.0
30	21969.0	16026.0	0.9187	2688.0	1.0
9	18415.0	17030.0	0.9562	3121.0	1.0
18	29167.0	20856.0	0.9063	3252.0	1.0
35	19668.0	16532.0	0.95	2370.0	1.0
20	25973.0	21304.0	0.9375	2615.0	1.0
22	28131.0	22256.0	0.9438	3162.0	1.0
7	23990.0	17922.0	0.9312	2261.0	1.0
33	25560.0	20612.0	0.9563	3082.0	1.0
22	33152.0	21817.0	0.8937	3356.0	1.0
28	23369.0	19187.0	0.9563	2691.0	1.0
21	25979.0	18773.0	0.9	3404.0	1.0
36	20978.0	17542.0	0.95	2970.0	1.0
32	18472.0	17430.0	0.9563	2956.0	1.0
35	20510.0	14412.0	0.9187	2096.0	1.0
2	31159.0	19992.0	0.8625	3524.0	1.0
16	22508.0	17821.0	0.95	2409.0	1.0
17	22837.0	17827.0	0.95	2216.0	1.0
37	26701.0	19955.0	0.8875	3564.0	1.0
36	24860.0	19410.0	0.9313	3334.0	1.0
6	18962.0	16585.0	0.9625	3049.0	1.0
33	29164.0	23217.0	0.9437	4105.0	1.0
7	25336.0	19613.0	0.925	2646.0	1.0
2	25903.0	19075.0	0.9	3237.0	1.0
18	21768.0	17673.0	0.9313	2887.0	1.0
31	21377.0	18848.0	0.9563	2885.0	1.0
26	26428.0	20696.0	0.9188	3496.0	1.0
1	18130.0	16178.0	0.9688	2238.0	1.0
35	23143.0	15251.0	0.9	2248.0	1.0
12	23462.0	18389.0	0.9375	3321.0	1.0
30	26506.0	20858.0	0.9375	3037.0	1.0
27	18366.0	17102.0	0.975	2372.0	1.0
31	22736.0	17883.0	0.9437	2784.0	1.0
21	24422.0	19161.0	0.9125	4558.0	1.0
24	17769.0	16355.0	0.95	2854.0	1.0
20	25540.0	21431.0	0.9313	2900.0	1.0
2	26569.0	22043.0	0.925	3764.0	1.0
37	24518.0	20012.0	0.95	2811.0	1.0
13	20164.0	15642.0	0.925	2734.0	1.0
2	23968.0	17275.0	0.8938	3483.0	1.0
35	20644.0	17582.0	0.9563	2415.0	1.0
26	23523.0	17172.0	0.9187	2919.0	1.0
23	28299.0	22126.0	0.9375	2691.0	1.0
38	25159.0	17909.0	0.8937	3471.0	1.0
19	21559.0	17790.0	0.9125	2942.0	1.0
15	21634.0	17160.0	0.9438	2011.0	1.0
20	27033.0	17930.0	0.8938	2498.0	1.0
7	22418.0	18448.0	0.9375	3209.0	1.0
14	23354.0	17300.0	0.9313	2882.0	1.0
21	18831.0	15704.0	0.9187	2734.0	1.0
27	24982.0	17912.0	0.9062	1961.0	1.0
30	24993.0	18910.0	0.9188	3455.0	1.0
24	20932.0	17528.0	0.9563	2716.0	1.0
21	24344.0	19535.0	0.9563	2432.0	1.0
21	22066.0	19625.0	0.9375	3579.0	1.0
38	25502.0	18816.0	0.9	2962.0	1.0
20	20148.0	14832.0	0.9125	2484.0	1.0
35	24290.0	20874.0	0.9563	2946.0	1.0
18	19825.0	16364.0	0.9437	2378.0	1.0
10	24626.0	20060.0	0.95	3435.0	1.0
16	25488.0	20729.0	0.9313	3161.0	1.0
15	21724.0	17184.0	0.9437	2604.0	1.0
19	24085.0	19290.0	0.9563	3101.0	1.0
19	22011.0	16819.0	0.9187	2888.0	1.0
29	26337.0	19338.0	0.925	3119.0	1.0
23	19715.0	16949.0	0.9313	2642.0	1.0
34	21265.0	18373.0	0.9437	2839.0	1.0
30	26391.0	18391.0	0.8875	3425.0	1.0
0	20639.0	18692.0	0.9562	2573.0	1.0
22	24758.0	20363.0	0.9375	2816.0	1.0
39	23027.0	16178.0	0.9188	1926.0	1.0
15	28256.0	22164.0	0.925	3648.0	1.0
11	22562.0	18594.0	0.95	2101.0	1.0
24	22426.0	19382.0	0.9688	2573.0	1.0
31	21207.0	18144.0	0.9375	2813.0	1.0
33	23877.0	20134.0	0.9437	2757.0	1.0
32	24407.0	19964.0	0.95	3337.0	1.0
10	22625.0	19792.0	0.95	3918.0	1.0
26	18802.0	17531.0	0.95	4077.0	1.0
24	22319.0	19482.0	0.9563	3522.0	1.0
31	22006.0	18371.0	0.925	2625.0	1.0
35	25773.0	19726.0	0.9187	1970.0	1.0
39	23627.0	19062.0	0.925	3377.0	1.0
19	22812.0	18592.0	0.9437	3062.0	1.0
15	18281.0	15005.0	0.9313	2677.0	1.0
36	18727.0	16995.0	0.9313	3397.0	1.0
1	21880.0	19182.0	0.9688	2366.0	1.0
31	23466.0	18030.0	0.9125	3471.0	1.0
15	21645.0	15774.0	0.9	2819.0	1.0
24	18497.0	15907.0	0.95	1999.0	1.0
36	20208.0	17341.0	0.95	2676.0	1.0
20	24117.0	17816.0	0.9188	2172.0	1.0
28	21013.0	18363.0	0.95	2673.0	1.0
19	21725.0	16789.0	0.9125	2371.0	1.0
7	28650.0	20449.0	0.8937	3546.0	1.0
20	25894.0	17985.0	0.9	3185.0	1.0
24	23568.0	18343.0	0.9313	2758.0	1.0
1	28396.0	21953.0	0.9125	3899.0	1.0
36	22525.0	17679.0	0.9125	3015.0	1.0
33	19629.0	17386.0	0.9625	2765.0	1.0
14	17447.0	16876.0	0.9813	2609.0	1.0
26	21485.0	19341.0	0.9688	2915.0	1.0
34	24074.0	17158.0	0.9063	2876.0	1.0
32	20493.0	16487.0	0.9563	2696.0	1.0
35	25282.0	18753.0	0.9	2822.0	1.0
10	28360.0	21352.0	0.9062	3442.0	1.0
39	19220.0	16223.0	0.925	2732.0	1.0
26	36091.0	21098.0	0.8625	3084.0	1.0
10	22433.0	16568.0	0.9	3074.0	1.0
34	25305.0	18828.0	0.9125	3106.0	1.0
2	24064.0	19597.0	0.9313	2140.0	1.0
22	24576.0	19682.0	0.9187	3459.0	1.0
33	22778.0	18242.0	0.9437	2131.0	1.0
38	25681.0	20091.0	0.9313	3071.0	1.0
15	21565.0	17177.0	0.9375	2825.0	1.0
28	22225.0	18087.0	0.9438	3058.0	1.0
1	20183.0	15257.0	0.925	2045.0	1.0
2	22976.0	18703.0	0.9437	3314.0	1.0
1	22635.0	18526.0	0.95	3291.0	1.0
3	19503.0	16518.0	0.95	2881.0	1.0
28	22123.0	17462.0	0.9312	2527.0	1.0
33	28383.0	21819.0	0.9375	3702.0	1.0
14	25844.0	18082.0	0.9313	2593.0	1.0
35	28029.0	20186.0	0.9063	3175.0	1.0
33	23391.0	18187.0	0.9313	2500.0	1.0
29	31045.0	23067.0	0.925	3159.0	1.0
34	24913.0	19271.0	0.925	2574.0	1.0
28	24054.0	18121.0	0.9	3684.0	1.0
14	21838.0	18056.0	0.95	2561.0	1.0
34	22428.0	17274.0	0.9125	2605.0	1.0
3	23566.0	19646.0	0.925	2697.0	1.0
5	24374.0	19605.0	0.9187	2633.0	1.0
20	20827.0	17178.0	0.9375	3324.0	1.0
20	18622.0	16290.0	0.9625	2125.0	1.0
37	25641.0	21017.0	0.9375	2985.0	1.0
33	19586.0	15870.0	0.9438	2382.0	1.0
1	28039.0	17357.0	0.8625	3271.0	1.0
37	25236.0	19459.0	0.9125	3630.0	1.0
22	16017.0	14124.0	0.95	2018.0	1.0
36	27960.0	24134.0	0.9563	4557.0	1.0
26	17483.0	15274.0	0.975	1931.0	1.0
20	22928.0	19068.0	0.9187	3776.0	1.0
3	22944.0	18692.0	0.9313	2613.0	1.0
4	22961.0	19385.0	0.9563	2269.0	1.0
0	22093.0	17239.0	0.9438	2122.0	1.0
32	22664.0	18030.0	0.9188	3766.0	1.0
0	27876.0	22087.0	0.9187	2404.0	1.0
36	21807.0	19229.0	0.9563	2340.0	1.0
32	24244.0	19741.0	0.9313	2866.0	1.0
28	22394.0	19298.0	0.9688	2358.0	1.0
12	24427.0	18647.0	0.9188	3029.0	1.0
15	24849.0	20001.0	0.925	3205.0	1.0
0	22845.0	18915.0	0.9375	3068.0	1.0
19	23143.0	18638.0	0.9375	3006.0	1.0
8	22719.0	19952.0	0.9688	3210.0	1.0
26	21933.0	14942.0	0.8563	2850.0	1.0
13	25781.0	18956.0	0.925	2186.0	1.0
